,lat,lon,Rt_ssp5
111,-26.416607025571153,-58.44302220125623,2.8172691138478405
112,-26.399478038410454,-58.44294313226823,2.8172691138478405
113,-26.262449699324513,-58.442228222016276,2.5873402367724454
114,-26.39932500553785,-58.45192405985747,2.8172691138478405
115,-26.382191746708614,-58.451842674625105,2.8172691138478405
116,-26.365058583275918,-58.45175900082418,2.8172691138478405
117,-26.262261754096816,-58.45120889961056,2.5873402367724454
118,-26.36489672375869,-58.46073985776539,2.8172691138478405
119,-26.347759291543955,-58.460653865357365,2.8172691138478405
120,-26.330621960099972,-58.460565583634136,2.8172691138478405
121,-26.313484732073356,-58.46047501262364,2.8172691138478405
122,-26.262073694962538,-58.46018956415867,2.5873402367724454
123,-26.244936907069683,-58.460089836292816,2.7144176165949063
124,-26.313309666280443,-58.4694557639756,2.8172691138478405
125,-26.29616817511028,-58.469362871224305,2.8172691138478405
126,-26.279026792742407,-58.46926768844319,2.8172691138478405
127,-26.24474436500763,-58.469070452912625,2.8172691138478405
128,-26.278842877175684,-58.478248361004844,2.8172691138478405
129,-26.26169723458889,-58.478150854123314,2.8172691138478405
130,-26.24455170619792,-58.47805105647196,3.162277660168379
131,158.91566703353212,-54.491179824162295,3.5115609594099815
132,158.93110496318263,-54.491189606602596,3.5115609594099815
133,158.94654290115307,-54.491197417855744,3.5115609594099815
134,158.96198084557906,-54.49120325791965,3.5115609594099815
135,158.90020722495638,-54.500155230498976,3.5115609594099815
136,158.91564853139516,-54.500166988000565,3.5115609594099815
137,158.9619725043996,-54.50019042948706,3.5115609594099815
138,158.90018532378943,-54.509142377010704,3.5115609594099815
139,158.96196415862536,-54.509177587609734,3.224968079727227
140,158.88471533664938,-54.51811577168129,3.5115609594099815
141,158.90016341055596,-54.5181295100741,3.5115609594099815
142,158.96195580825298,-54.518164732289144,3.224968079727227
143,158.90014148524688,-54.52711662969061,3.5115609594099815
144,158.94649594968868,-54.52714601575287,3.0142333957676035
145,158.961947453279,-54.52715186352675,3.224968079727227
146,158.90011954785317,-54.536103735861715,3.5115609594099815
147,158.94648419564734,-54.53613313162056,3.0142333957676035
148,158.90009759836585,-54.545090828588876,3.5115609594099815
149,158.93101414722452,-54.5451124073202,3.0142333957676035
150,158.94647243512622,-54.545120234048596,3.0142333957676035
151,158.88461398138563,-54.554064151337705,3.5115609594099815
152,158.90007563677585,-54.554077907873626,3.5115609594099815
153,158.93099898201731,-54.55409949372687,3.0142333957676035
154,158.88458860763131,-54.56305121264073,3.6840314986403864
155,158.93098380844654,-54.56308656669568,3.162277660168379
156,158.94644889462523,-54.56309439859156,3.3833625914958207
157,158.88456321988068,-54.572038260502296,3.6840314986403864
158,158.94643711463573,-54.57208146070948,3.3833625914958207
159,158.8845378181233,-54.581025294923876,3.6840314986403864
160,158.93095343618918,-54.58106067232578,3.162277660168379
161,158.94642532814697,-54.58106850939365,3.3833625914958207
162,158.8690371495174,-54.589996562850914,3.82362245665865
163,158.88451240234863,-54.590012315906925,3.82362245665865
164,158.9309382374901,-54.59004770499004,3.2820989397273532
165,158.86900831216255,-54.598983565194956,3.82362245665865
166,158.93092303040234,-54.59903472422239,3.2820989397273532
167,158.86897945888842,-54.60797055410116,3.82362245665865
168,158.9154257086037,-54.608011905528514,3.2820989397273532
169,158.93090781491966,-54.60802173002433,3.2820989397273532
170,158.85346512449303,-54.616939780600475,3.82362245665865
171,158.86895058968292,-54.61695752957106,3.82362245665865
172,158.9154070733764,-54.61699889465657,3.2820989397273532
173,158.85343282615636,-54.625926736772506,3.82362245665865
174,158.91538842785766,-54.62598587035581,3.2820989397273532
175,158.8534005099792,-54.6349136795086,3.82362245665865
176,158.8998774363473,-54.63496101677131,3.2820989397273532
177,158.9153697720397,-54.63497283262767,3.2820989397273532
178,158.8533681759481,-54.64390060881021,3.82362245665865
179,158.86886388635926,-54.64391837537761,3.82362245665865
180,158.89985535323075,-54.64394796171332,3.2820989397273532
181,158.86883495330906,-54.65290529711708,3.82362245665865
182,158.8998332579114,-54.652934893229265,3.2820989397273532
183,158.85330345427076,-54.661874427116096,3.82362245665865
184,158.86880600426767,-54.661892205427634,3.82362245665865
185,158.89981115038006,-54.66192181132067,3.2820989397273532
186,158.83776511187952,-54.67084154770976,3.82362245665865
187,158.85327106659756,-54.67086131612336,3.82362245665865
188,158.88428302786403,-54.670894900267456,3.2820989397273532
189,158.89978903062755,-54.67090871598896,3.5115609594099815
190,158.83772928179118,-54.67982841675412,3.82362245665865
191,158.8532386610169,-54.67984819170212,3.82362245665865
192,158.8842574713375,-54.679881786947384,3.2820989397273532
193,158.85320623751517,-54.68883505385389,3.82362245665865
194,158.88423190067758,-54.688868660205266,3.2820989397273532
195,158.83765756215516,-54.69780211455475,3.82362245665865
196,158.85317379607895,-54.69782190258019,3.82362245665865
197,158.86869004795068,-54.69783970441106,3.2820989397273532
198,158.88420631587368,-54.69785552004254,3.5115609594099815
199,158.83762167257768,-54.70678894331398,3.82362245665865
200,158.8686610187733,-54.70682654559966,3.2820989397273532
201,158.83758576314068,-54.71577575864786,3.82362245665865
202,158.86863197353262,-54.71581337336838,3.2820989397273532
203,158.83754983382923,-54.72476256055785,3.82362245665865
204,158.86860291221643,-54.72480018771871,3.2820989397273532
205,158.83751388462835,-54.73374934904545,3.82362245665865
206,158.86857383481276,-54.73378698865214,3.2820989397273532
207,158.82194453155705,-54.74271431386667,3.82362245665865
208,158.8374779155231,-54.742736124112184,3.82362245665865
209,158.86854474130945,-54.742773776170175,3.5115609594099815
210,158.82190510284946,-54.75170106829832,3.82362245665865
211,158.83744192649849,-54.75172288575953,3.82362245665865
212,158.8529787700819,-54.75174271308665,3.82362245665865
213,158.8685156316944,-54.751760550274355,3.82362245665865
214,158.86848650595545,-54.76074731096614,3.82362245665865
215,-74.3639997481852,-53.12677357101579,3.9842201896584473
216,-74.34905606789827,-53.126692811877895,3.9842201896584473
217,-74.33411246027048,-53.12661017740261,3.7976961046237077
218,-74.31916892696916,-53.126525667610764,3.6590516533172073
219,-74.25939557037456,-53.12616887571093,3.0468307578901648
220,-74.24445243371453,-53.12607498966537,3.0468307578901648
221,-74.19962353638006,-53.125782080535984,3.2598444275495893
222,-74.12491051632003,-53.12525639685037,2.7144176165949063
223,-74.09502598027619,-53.12503299836075,3.0468307578901648
224,-74.3489202105961,-53.13568146197505,3.9842201896584473
225,-74.31902683312614,-53.13551426340831,3.0468307578901648
226,-74.30408025762942,-53.135427850257734,3.8387662073329687
227,-74.1994564986506,-53.13477043477206,3.0468307578901648
228,-74.18451059160084,-53.13466901521101,3.2598444275495893
229,-74.16956477561358,-53.13456571995877,3.2598444275495893
230,-74.06494675355117,-53.13379013608876,3.0468307578901648
231,-74.05000172610401,-53.1336718362849,3.0468307578901648
232,-74.03505680472834,-53.13355166104135,2.7144176165949063
233,-73.96033384727531,-53.132922654306086,3.2598444275495893
234,-73.94538959733929,-53.132791227077604,3.2598444275495893
235,-73.87067014710803,-53.1321059633508,2.904191221840857
236,-73.85572662861763,-53.131963285330485,2.904191221840857
237,-73.8108968462527,-53.13152400136302,2.904191221840857
238,-73.7959538487203,-53.131373823528094,2.5873402367724454
239,-73.76606825853521,-53.13106784331602,2.492882871678434
240,-73.75112566921416,-53.13091204101603,2.5873402367724454
241,-73.6764148469477,-53.13010490916214,2.7144176165949063
242,-73.63159011301039,-53.12959813524017,2.904191221840857
243,-73.61664883825877,-53.129425461717275,2.7144176165949063
244,-73.57182594699286,-53.12889619511119,2.7144176165949063
245,-73.5568852997823,-53.128716024378285,3.0468307578901648
246,-73.33279584891712,-53.125788587122095,3.3833625914958207
247,-74.36373419923669,-53.144750909799654,4.135185542000137
248,-74.34878428058268,-53.14467009817867,3.9842201896584473
249,-74.30393496788035,-53.14441640406404,3.0468307578901648
250,-74.28898535029855,-53.14432808634643,3.4199518933533937
251,-74.27403581215896,-53.144237892159175,3.2598444275495893
252,-74.25908635513112,-53.14414582152504,3.2598444275495893
253,-74.19928937152662,-53.14375877499155,3.487750563206434
254,-74.06475155447933,-53.14277815783245,3.487750563206434
255,-74.00495961326378,-53.14229354871917,3.487750563206434
256,-73.99001190167112,-53.14216770647246,3.2598444275495893
257,-73.9601168186175,-53.14191039423761,3.2598444275495893
258,-73.94516945049283,-53.14177892431436,3.2598444275495893
259,-73.93022220019365,-53.14164557856461,2.904191221840857
260,-73.8554877744554,-53.1409507136124,2.904191221840857
261,-73.84054126613312,-53.14080611362664,3.1408356049500394
262,-73.81064863965388,-53.1405112869488,3.2598444275495893
263,-73.7957025248315,-53.14036106033107,3.2598444275495893
264,-73.75086499403884,-53.13989912781869,3.2598444275495893
265,-73.67613858831116,-53.13909173379274,2.418271175121957
266,-73.66119374400415,-53.13892462937614,2.615320972023661
267,-73.63130450555941,-53.13858479526583,2.7144176165949063
268,-73.61636011475387,-53.13841206565781,2.418271175121957
269,-73.6014158784475,-53.1382374610725,2.418271175121957
270,-73.5864717983061,-53.13806098155388,2.220906154852325
271,-73.57152787599544,-53.137882627146475,2.7144176165949063
272,-73.55658411318112,-53.137702397895254,2.904191221840857
273,-73.51175379837062,-53.13715046153549,3.2598444275495893
274,-73.49681069019552,-53.136962733368215,3.3833625914958207
275,-73.31750695834558,-53.134563789643664,3.54953665975557
276,-73.3025661616946,-53.13435169538561,3.2598444275495893
277,-73.01872891764975,-53.129965917053575,3.487750563206434
278,-72.91417681086966,-53.12817965296019,3.487750563206434
279,-72.89924171296082,-53.127916982260786,3.2598444275495893
280,-74.39350761059382,-53.15389560254881,3.6840314986403864
281,-74.36360131814749,-53.15373955836881,3.6840314986403864
282,-74.31874241724044,-53.15349141325619,2.7144176165949063
283,-74.30378960035867,-53.153404943943684,2.7144176165949063
284,-74.28883686130533,-53.153316597529624,3.0468307578901648
285,-74.27388420175126,-53.15322637403634,3.2598444275495893
286,-74.25893162336718,-53.15313427348665,3.0468307578901648
287,-74.0197027714426,-53.151405405433756,3.487750563206434
288,-74.00475182851405,-53.15128139886769,3.6590516533172073
289,-73.98980099681816,-53.15115551573609,3.4199518933533937
290,-73.9748502780244,-53.15102775607069,3.2598444275495893
291,-73.92999881574957,-53.15063321819651,2.904191221840857
292,-73.9150485652575,-53.15049795272308,2.904191221840857
293,-73.90009843601369,-53.1503608108818,2.7981664143395273
294,-73.88514842968712,-53.15022179270726,2.6671682753399955
295,-73.87019854794671,-53.15008089823455,2.6671682753399955
296,-73.8402991648994,-53.1497934805373,2.904191221840857
297,-73.82534966692985,-53.14964695738528,3.2598444275495893
298,-73.7954510664416,-53.14934828265931,2.904191221840857
299,-73.7805019672597,-53.149196131160686,3.2598444275495893
300,-73.76555300434363,-53.14904210362272,3.2598444275495893
301,-73.75060417936156,-53.14888620008421,3.2598444275495893
302,-73.73565549398155,-53.14872842058452,3.1408356049500394
303,-73.72070694987157,-53.14856876516344,2.492882871678434
304,-73.70575854869945,-53.14840723386128,2.329986101501426
305,-73.690810292133,-53.14824382671877,2.418271175121957
306,-73.66091421948751,-53.147911385078075,2.329986101501426
307,-73.64596640674353,-53.147742350663755,2.418271175121957
308,-73.6310187452752,-53.147571440576826,2.7981664143395273
309,-73.5562827654181,-53.146688756578385,2.418271175121957
310,-73.51144309949846,-53.14613664093995,3.1072325059538586
311,-73.30221183902047,-53.14333696577197,3.4199518933533937
312,-73.28726811682128,-53.14312292806985,3.4199518933533937
313,-73.27232458587955,-53.142907015860146,3.2598444275495893
314,-73.25738124785961,-53.14268922919731,3.4199518933533937
315,-72.89880333674303,-53.13690016314938,3.487750563206434
316,-72.31641247351843,-53.12519248899024,3.0468307578901648
317,-74.36346836591362,-53.1627281930576,3.6840314986403864
318,-74.34851220221323,-53.162647328909806,3.54953665975557
319,-74.3335561113808,-53.16256458698657,3.3833625914958207
320,-74.31860009508854,-53.162479967308705,2.8172691138478405
321,-74.28868829281288,-53.16230509477522,2.7144176165949063
322,-74.27373251017356,-53.16221484196375,2.7144176165949063
323,-74.1391343223079,-53.16131807456948,3.2598444275495893
324,-74.04940645412954,-53.16063574372898,3.8387662073329687
325,-74.03445217173564,-53.160515451314076,3.8387662073329687
326,-74.01949799731273,-53.160393281661946,3.4199518933533937
327,-73.97463613857767,-53.16001550959309,3.0468307578901648
328,-73.95968241274609,-53.15988583130526,3.2598444275495893
329,-73.94472880323882,-53.15975427593916,3.1408356049500394
330,-73.91482193987879,-53.15948553410544,3.2598444275495893
331,-73.89986868936663,-53.15934834770569,2.904191221840857
332,-73.8699625590289,-53.15906834411346,2.7981664143395273
333,-73.85500968254341,-53.15892552699167,2.7981664143395273
334,-73.82510431528873,-53.15863426227703,2.904191221840857
335,-73.78024725374335,-53.15818328958226,3.2598444275495893
336,-73.73539141947042,-53.157715427053546,2.7981664143395273
337,-73.69053685753975,-53.15723067575361,2.329986101501426
338,-73.67558562742762,-53.157065339115874,2.418271175121957
339,-73.55598125637762,-53.155675100428056,2.418271175121957
340,-73.48123371553226,-53.154745229316575,2.904191221840857
341,-73.46628470988642,-53.15455362756133,3.1072325059538586
342,-72.89836472604189,-53.14588332788311,3.2598444275495893
343,-72.88342363901516,-53.14561861303617,3.487750563206434
344,-72.86848278830158,-53.14535202470972,3.2598444275495893
345,-72.80872178180547,-53.14426693795957,2.5873402367724454
346,-72.79378213757623,-53.1439909832528,2.5873402367724454
347,-72.77884273962643,-53.14371315547669,2.5873402367724454
348,-72.76390358961648,-53.143433454701295,2.5873402367724454
349,-72.74896468920667,-53.14315188099708,2.5873402367724454
350,-72.73402604005712,-53.142868434435,2.492882871678434
351,-72.71908764382772,-53.142583115086424,2.492882871678434
352,-72.31585260979861,-53.13417185323258,3.0468307578901648
353,-72.2262733098005,-53.132117438479284,3.487750563206434
354,-72.15163238219326,-53.13035399823901,3.7315903447241277
355,-72.13670514258531,-53.129995700927644,3.360421453712665
356,-72.01729885418071,-53.12706202648205,3.1072325059538586
357,-72.00237454645138,-53.12668690656588,3.2598444275495893
358,-74.28853964476406,-53.171293578084345,3.3833625914958207
359,-74.27358073736754,-53.17120329594243,3.0468307578901648
360,-74.25862191125765,-53.171111135524214,3.2598444275495893
361,-74.04920781763956,-53.16962368455117,3.8387662073329687
362,-73.97442188447711,-53.16900324886929,2.935598535244139
363,-73.95946503536564,-53.168873528443044,3.0468307578901648
364,-73.91459519316471,-53.168473101169965,3.2598444275495893
365,-73.89963881971406,-53.16833587019316,3.2598444275495893
366,-73.88468256935722,-53.168196761664134,2.904191221840857
367,-73.85477044461008,-53.16791291209053,2.904191221840857
368,-73.82485883229255,-53.16762155273581,2.904191221840857
369,-73.77999240386335,-53.167170433509874,3.2598444275495893
370,-73.73512720358784,-53.16670241896535,2.7981664143395273
371,-73.72017241754803,-53.16654265978463,2.7981664143395273
372,-73.67530892496836,-53.16605211980949,2.7144176165949063
373,-73.64540066789858,-53.16571570821256,2.329986101501426
374,-73.63044676576823,-53.165544687056716,1.9786024464679264
375,-73.61549301680044,-53.16537178905336,2.220906154852325
376,-73.55567958594385,-53.16466142944471,2.418271175121957
377,-73.54072662782961,-53.16447914786789,2.7144176165949063
378,-73.49586873923057,-53.16392104385243,2.7144176165949063
379,-73.48091644384125,-53.16373125624214,2.7144176165949063
380,-73.46596431830473,-53.16353959224208,2.7144176165949063
381,-73.45101236428937,-53.163346051900554,2.904191221840857
382,-73.27160290188041,-53.160877231423015,3.54953665975557
383,-73.25665332940684,-53.16065930325966,3.54953665975557
384,-73.22675477072228,-53.16021782014451,3.0468307578901648
385,-73.21180578784406,-53.1599942653041,3.1072325059538586
386,-72.86803771470144,-53.15433500075838,3.487750563206434
387,-72.85309398809417,-53.15406645184382,3.487750563206434
388,-72.82320725596534,-53.15352373222725,2.904191221840857
389,-72.80826425376824,-53.15324956166204,2.904191221840857
390,-72.74849470953941,-53.15213414264006,2.904191221840857
391,-72.71861143942186,-53.1515651920581,2.5873402367724454
392,-72.31529244675687,-53.143151199740515,2.935598535244139
393,-72.24062673519623,-53.14144330904541,3.7315903447241277
394,-72.22569450970006,-53.1410961182453,3.487750563206434
395,-72.13610771340227,-53.13897369216956,3.7315903447241277
396,-72.12117768890006,-53.13861340844218,3.487750563206434
397,-72.07638954825019,-53.137521337269995,3.487750563206434
398,-72.06146081782725,-53.13715357385463,3.487750563206434
399,-72.04653241505473,-53.136783940747485,3.487750563206434
400,-72.03160434158428,-53.13641243804158,3.487750563206434
401,-72.0166765990675,-53.136039065830374,3.7315903447241277
402,-74.34823983237175,-53.18062450408014,3.6840314986403864
403,-74.33327748990878,-53.18054170836575,3.6840314986403864
404,-74.28839091710174,-53.180282047458014,3.54953665975557
405,-74.18365844715807,-53.17961041127787,3.4199518933533937
406,-74.04900907477311,-53.1786116112119,3.9842201896584473
407,-74.03404854334792,-53.17849124060142,3.9842201896584473
408,-74.01908812004885,-53.17836899153387,3.0468307578901648
409,-74.00412780654916,-53.178244864040124,3.0468307578901648
410,-73.97420751564039,-53.177990973900094,2.935598535244139
411,-73.94428768400576,-53.17772957043778,3.0468307578901648
412,-73.92932794459847,-53.17759605129302,3.2598444275495893
413,-73.9143683250282,-53.177460653917336,3.2598444275495893
414,-73.89940882696764,-53.177323378344916,3.2598444275495893
415,-73.88444945208933,-53.177184224610485,2.904191221840857
416,-73.85453107856931,-53.176900282796495,3.2598444275495893
417,-73.83957208327232,-53.176755494788694,2.904191221840857
418,-73.82461321784697,-53.17660882876224,3.2598444275495893
419,-73.80965448396543,-53.17646028475427,2.904191221840857
420,-73.77973741752172,-53.176157562944155,3.2598444275495893
421,-73.76477908830334,-53.17600338521846,3.2598444275495893
422,-73.71990493672281,-53.17552958522756,2.904191221840857
423,-73.70494717045935,-53.175367896425605,2.904191221840857
424,-73.67503207435573,-53.17503888585851,3.2598444275495893
425,-73.66007474785798,-53.174871564176485,3.2598444275495893
426,-73.64511757129102,-53.1747023649516,2.6671682753399955
427,-73.61520367463315,-53.174358334044726,2.075781631112427
428,-73.54042167372981,-53.17346540282687,2.7144176165949063
429,-73.48059900229745,-53.17271726820931,2.615320972023661
430,-73.45068867975054,-53.1723319387172,2.7144176165949063
431,-73.43573377761302,-53.17213645859428,2.904191221840857
432,-73.42077905045866,-53.171939101619095,3.1072325059538586
433,-73.30114773289576,-53.17029268521446,3.54953665975557
434,-73.28619465568906,-53.170078438867705,3.4199518933533937
435,-73.24133658075783,-53.16942444204948,3.0468307578901648
436,-72.85264556081792,-53.16304932445268,3.2598444275495893
437,-72.83769895865974,-53.162778813766785,3.487750563206434
438,-72.8227525981449,-53.162506428589744,3.2598444275495893
439,-72.7181349802535,-53.160547252428174,2.5873402367724454
440,-72.70319061275114,-53.1602598738345,2.904191221840857
441,-72.68824650185593,-53.15997062138492,2.492882871678434
442,-72.31473198417875,-53.152130528512274,2.935598535244139
443,-72.29979512779748,-53.15179258277878,3.1408356049500394
444,-72.28485857282396,-53.15145276532315,3.1072325059538586
445,-72.26992232091465,-53.15111107623098,3.6590516533172073
446,-72.2101803770413,-53.14972560522528,3.6590516533172073
447,-72.12057683462213,-53.14759126446579,3.7315903447241277
448,-72.1056440256843,-53.14722899315497,3.7315903447241277
449,-72.0907115396714,-53.14686485127123,3.487750563206434
450,-72.07577937823704,-53.146498838906346,3.487750563206434
451,-74.03384656700361,-53.18747911397938,4.135185542000137
452,-74.00391957638918,-53.18723265734278,3.0468307578901648
453,-73.9889562475737,-53.18710661050116,3.4199518933533937
454,-73.97399303198509,-53.18697868468634,3.4199518933533937
455,-73.83932946311086,-53.18574280404799,3.2598444275495893
456,-73.82436747185761,-53.1855960903571,3.2598444275495893
457,-73.80940561224266,-53.18544749807464,3.0468307578901648
458,-73.79444388593923,-53.18529702723817,3.4199518933533937
459,-73.76452083995943,-53.18499045005575,3.4199518933533937
460,-73.74955952362906,-53.184834343787244,3.4199518933533937
461,-73.73459834730217,-53.18467635911963,3.0468307578901648
462,-73.71963731265156,-53.18451649609282,2.904191221840857
463,-73.70467642134986,-53.18435475474722,3.2598444275495893
464,-73.65979462426324,-53.18385826120853,2.904191221840857
465,-73.64483432308171,-53.18368900700104,2.904191221840857
466,-73.6298741736108,-53.18351787468378,2.220906154852325
467,-73.61491417752255,-53.183344864299976,2.6671682753399955
468,-73.55507576043303,-53.18263404298046,2.418271175121957
469,-73.54011655633474,-53.18245164292895,2.418271175121957
470,-73.51019864004702,-53.18208120948077,2.7144176165949063
471,-73.49523993119998,-53.18189317617767,2.7144176165949063
472,-73.48028139077886,-53.18170326521838,2.7144176165949063
473,-73.4204489467699,-53.180924845785775,2.904191221840857
474,-73.4054912735395,-53.1807255472745,2.904191221840857
475,-73.28583645215578,-53.179063578503765,3.2598444275495893
476,-73.27088044508594,-53.17884738560924,3.3833625914958207
477,-73.25592463149238,-53.1786293158276,3.162277660168379
478,-72.97180315260945,-53.17412945748212,3.0468307578901648
479,-72.95685155883815,-53.17387386214869,3.0468307578901648
480,-72.77745073247169,-53.17066043778888,3.487750563206434
481,-72.76250223901862,-53.170380464444996,3.487750563206434
482,-72.71765826613989,-53.169529296195726,2.904191221840857
483,-72.68776355708893,-53.168952477898316,2.6671682753399955
484,-72.26935222913967,-53.160090056342625,3.6590516533172073
485,-72.25441317257092,-53.15974638418106,3.6590516533172073
486,-72.23947442259829,-53.15940083994988,3.6590516533172073
487,-73.98874477739851,-53.19609434862437,3.7976961046237077
488,-73.97377843342872,-53.19596638122887,3.4199518933533937
