,geometry,Rt_ssp5
383,POINT Z (-73.25665332940684 -53.16065930325966 0),3.54953665975557
384,POINT Z (-73.22675477072228 -53.16021782014451 0),3.0468307578901648
385,POINT Z (-73.21180578784406 -53.1599942653041 0),3.1072325059538586
386,POINT Z (-72.86803771470144 -53.15433500075838 0),3.487750563206434
387,POINT Z (-72.85309398809417 -53.15406645184382 0),3.487750563206434
388,POINT Z (-72.82320725596534 -53.15352373222725 0),2.904191221840857
389,POINT Z (-72.80826425376824 -53.15324956166204 0),2.904191221840857
390,POINT Z (-72.74849470953941 -53.15213414264006 0),2.904191221840857
391,POINT Z (-72.71861143942186 -53.1515651920581 0),2.5873402367724454
392,POINT Z (-72.31529244675687 -53.14315119974052 0),2.935598535244139
393,POINT Z (-72.24062673519623 -53.14144330904541 0),3.7315903447241277
394,POINT Z (-72.22569450970006 -53.1410961182453 0),3.487750563206434
395,POINT Z (-72.13610771340227 -53.13897369216956 0),3.7315903447241277
396,POINT Z (-72.12117768890006 -53.13861340844218 0),3.487750563206434
397,POINT Z (-72.07638954825019 -53.13752133726999 0),3.487750563206434
398,POINT Z (-72.06146081782725 -53.13715357385463 0),3.487750563206434
399,POINT Z (-72.04653241505473 -53.13678394074748 0),3.487750563206434
400,POINT Z (-72.03160434158428 -53.13641243804158 0),3.487750563206434
401,POINT Z (-72.01667659906749 -53.13603906583037 0),3.7315903447241277
402,POINT Z (-74.34823983237175 -53.18062450408014 0),3.6840314986403864
403,POINT Z (-74.33327748990878 -53.18054170836575 0),3.6840314986403864
404,POINT Z (-74.28839091710174 -53.18028204745801 0),3.54953665975557
405,POINT Z (-74.18365844715807 -53.17961041127787 0),3.4199518933533937
406,POINT Z (-74.04900907477311 -53.1786116112119 0),3.9842201896584473
407,POINT Z (-74.03404854334792 -53.17849124060142 0),3.9842201896584473
408,POINT Z (-74.01908812004885 -53.17836899153387 0),3.0468307578901648
409,POINT Z (-74.00412780654916 -53.17824486404012 0),3.0468307578901648
410,POINT Z (-73.97420751564039 -53.17799097390009 0),2.935598535244139
411,POINT Z (-73.94428768400576 -53.17772957043778 0),3.0468307578901648
412,POINT Z (-73.92932794459847 -53.17759605129302 0),3.2598444275495893
413,POINT Z (-73.91436832502821 -53.17746065391734 0),3.2598444275495893
414,POINT Z (-73.89940882696764 -53.17732337834492 0),3.2598444275495893
415,POINT Z (-73.88444945208933 -53.17718422461049 0),2.904191221840857
416,POINT Z (-73.85453107856931 -53.1769002827965 0),3.2598444275495893
417,POINT Z (-73.83957208327232 -53.17675549478869 0),2.904191221840857
418,POINT Z (-73.82461321784697 -53.17660882876224 0),3.2598444275495893
419,POINT Z (-73.80965448396543 -53.17646028475427 0),2.904191221840857
420,POINT Z (-73.77973741752172 -53.17615756294416 0),3.2598444275495893
421,POINT Z (-73.76477908830334 -53.17600338521846 0),3.2598444275495893
422,POINT Z (-73.71990493672281 -53.17552958522756 0),2.904191221840857
423,POINT Z (-73.70494717045935 -53.17536789642561 0),2.904191221840857
424,POINT Z (-73.67503207435573 -53.17503888585851 0),3.2598444275495893
425,POINT Z (-73.66007474785798 -53.17487156417648 0),3.2598444275495893
426,POINT Z (-73.64511757129102 -53.1747023649516 0),2.6671682753399955
427,POINT Z (-73.61520367463315 -53.17435833404473 0),2.075781631112427
428,POINT Z (-73.54042167372981 -53.17346540282687 0),2.7144176165949063
429,POINT Z (-73.48059900229745 -53.17271726820931 0),2.615320972023661
430,POINT Z (-73.45068867975054 -53.1723319387172 0),2.7144176165949063
431,POINT Z (-73.43573377761302 -53.17213645859428 0),2.904191221840857
432,POINT Z (-73.42077905045866 -53.1719391016191 0),3.1072325059538586
433,POINT Z (-73.30114773289576 -53.17029268521446 0),3.54953665975557
434,POINT Z (-73.28619465568906 -53.17007843886771 0),3.4199518933533937
435,POINT Z (-73.24133658075783 -53.16942444204948 0),3.0468307578901648
436,POINT Z (-72.85264556081792 -53.16304932445268 0),3.2598444275495893
437,POINT Z (-72.83769895865974 -53.16277881376678 0),3.487750563206434
438,POINT Z (-72.8227525981449 -53.16250642858974 0),3.2598444275495893
439,POINT Z (-72.7181349802535 -53.16054725242817 0),2.5873402367724454
440,POINT Z (-72.70319061275114 -53.1602598738345 0),2.904191221840857
441,POINT Z (-72.68824650185593 -53.15997062138492 0),2.492882871678434
442,POINT Z (-72.31473198417875 -53.15213052851227 0),2.935598535244139
443,POINT Z (-72.29979512779748 -53.15179258277878 0),3.1408356049500394
444,POINT Z (-72.28485857282396 -53.15145276532315 0),3.1072325059538586
445,POINT Z (-72.26992232091465 -53.15111107623098 0),3.6590516533172073
446,POINT Z (-72.2101803770413 -53.14972560522528 0),3.6590516533172073
447,POINT Z (-72.12057683462213 -53.14759126446579 0),3.7315903447241277
448,POINT Z (-72.1056440256843 -53.14722899315497 0),3.7315903447241277
449,POINT Z (-72.0907115396714 -53.14686485127123 0),3.487750563206434
450,POINT Z (-72.07577937823704 -53.14649883890635 0),3.487750563206434
451,POINT Z (-74.03384656700361 -53.18747911397938 0),4.135185542000137
452,POINT Z (-74.00391957638918 -53.18723265734278 0),3.0468307578901648
453,POINT Z (-73.9889562475737 -53.18710661050116 0),3.4199518933533937
454,POINT Z (-73.97399303198509 -53.18697868468634 0),3.4199518933533937
455,POINT Z (-73.83932946311086 -53.18574280404799 0),3.2598444275495893
456,POINT Z (-73.82436747185761 -53.1855960903571 0),3.2598444275495893
457,POINT Z (-73.80940561224266 -53.18544749807464 0),3.0468307578901648
458,POINT Z (-73.79444388593923 -53.18529702723817 0),3.4199518933533937
459,POINT Z (-73.76452083995943 -53.18499045005575 0),3.4199518933533937
460,POINT Z (-73.74955952362906 -53.18483434378724 0),3.4199518933533937
461,POINT Z (-73.73459834730217 -53.18467635911963 0),3.0468307578901648
462,POINT Z (-73.71963731265156 -53.18451649609282 0),2.904191221840857
463,POINT Z (-73.70467642134986 -53.18435475474722 0),3.2598444275495893
464,POINT Z (-73.65979462426324 -53.18385826120853 0),2.904191221840857
465,POINT Z (-73.64483432308171 -53.18368900700104 0),2.904191221840857
466,POINT Z (-73.6298741736108 -53.18351787468378 0),2.220906154852325
467,POINT Z (-73.61491417752255 -53.18334486429998 0),2.6671682753399955
468,POINT Z (-73.55507576043303 -53.18263404298046 0),2.418271175121957
469,POINT Z (-73.54011655633474 -53.18245164292895 0),2.418271175121957
470,POINT Z (-73.51019864004702 -53.18208120948077 0),2.7144176165949063
471,POINT Z (-73.49523993119998 -53.18189317617767 0),2.7144176165949063
472,POINT Z (-73.48028139077886 -53.18170326521838 0),2.7144176165949063
473,POINT Z (-73.42044894676989 -53.18092484578577 0),2.904191221840857
474,POINT Z (-73.4054912735395 -53.1807255472745 0),2.904191221840857
475,POINT Z (-73.28583645215578 -53.17906357850377 0),3.2598444275495893
476,POINT Z (-73.27088044508594 -53.17884738560924 0),3.3833625914958207
477,POINT Z (-73.25592463149238 -53.1786293158276 0),3.162277660168379
478,POINT Z (-72.97180315260945 -53.17412945748212 0),3.0468307578901648
479,POINT Z (-72.95685155883815 -53.17387386214869 0),3.0468307578901648
480,POINT Z (-72.77745073247169 -53.17066043778888 0),3.487750563206434
481,POINT Z (-72.76250223901862 -53.170380464445 0),3.487750563206434
482,POINT Z (-72.71765826613989 -53.16952929619573 0),2.904191221840857
483,POINT Z (-72.68776355708893 -53.16895247789832 0),2.6671682753399955
484,POINT Z (-72.26935222913967 -53.16009005634263 0),3.6590516533172073
485,POINT Z (-72.25441317257092 -53.15974638418106 0),3.6590516533172073
486,POINT Z (-72.23947442259829 -53.15940083994988 0),3.6590516533172073
487,POINT Z (-73.98874477739851 -53.19609434862437 0),3.7976961046237077
488,POINT Z (-73.97377843342872 -53.19596638122887 0),3.4199518933533937
489,POINT Z (-73.92888009812242 -53.19557120186604 0),3.4199518933533937
490,POINT Z (-73.91391422413875 -53.19543571646391 0),3.6590516533172073
491,POINT Z (-73.8690173389939 -53.19501798389345 0),3.4199518933533937
492,POINT Z (-73.82412159422994 -53.19458333752105 0),3.0468307578901648
493,POINT Z (-73.80915660720835 -53.19443469694401 0),3.6590516533172073
494,POINT Z (-73.79419175359409 -53.19428417720273 0),3.0468307578901648
495,POINT Z (-73.65951435063003 -53.19284494357445 0),3.487750563206434
496,POINT Z (-73.64455092316175 -53.19267563436144 0),3.2598444275495893
497,POINT Z (-73.62958764751311 -53.19250444642873 0),2.7981664143395273
498,POINT Z (-73.61462452535734 -53.19233137981959 0),2.6671682753399955
499,POINT Z (-73.59966155836759 -53.19215643457775 0),2.492882871678434
500,POINT Z (-73.569736096578 -53.19180090837324 0),2.7144176165949063
501,POINT Z (-73.55477360512387 -53.19162032750038 0),2.418271175121957
502,POINT Z (-73.49492527460619 -53.19087921994199 0),3.0468307578901648
503,POINT Z (-73.42011866630189 -53.18991057488935 0),2.418271175121957
504,POINT Z (-73.27051892654362 -53.18783243968617 0),3.2598444275495893
505,POINT Z (-73.25555998988719 -53.18761429905116 0),3.3833625914958207
506,POINT Z (-73.2406012485162 -53.18739428097506 0),3.2598444275495893
507,POINT Z (-73.22564270410066 -53.18717238551344 0),2.904191221840857
508,POINT Z (-73.21068435831052 -53.1869486127223 0),2.7144176165949063
509,POINT Z (-73.07606845980447 -53.18485018725482 0),3.0468307578901648
510,POINT Z (-73.06111219208127 -53.18460764435473 0),2.904191221840857
511,POINT Z (-73.04615614134285 -53.18436322477276 0),3.0468307578901648
512,POINT Z (-73.03120030925739 -53.18411692857061 0),3.0468307578901648
513,POINT Z (-73.01624469749285 -53.18386875581043 0),3.0468307578901648
514,POINT Z (-73.00128930771712 -53.18361870655492 0),2.904191221840857
515,POINT Z (-72.9713792008025 -53.18311297881075 0),3.162277660168379
516,POINT Z (-72.95642448699854 -53.18285730044979 0),2.904191221840857
517,POINT Z (-72.94147000185315 -53.18259974584878 0),2.7144176165949063
518,POINT Z (-72.77698623337655 -53.17964283232604 0),3.487750563206434
519,POINT Z (-72.76203462211633 -53.17936276805042 0),3.487750563206434
520,POINT Z (-72.74708326117332 -53.17908082841667 0),2.904191221840857
521,POINT Z (-72.73213215221236 -53.17879701349596 0),2.904191221840857
522,POINT Z (-72.71718129689812 -53.17851132335986 0),2.904191221840857
523,POINT Z (-72.68728035386768 -53.17793431773043 0),2.3761767975649812
524,POINT Z (-72.23889780402996 -53.16837957844785 0),3.2598444275495893
525,POINT Z (-72.2239562517142 -53.16803204945705 0),3.3833625914958207
526,POINT Z (-73.91368699121111 -53.20442322626467 0),3.8387662073329687
527,POINT Z (-73.89871810928062 -53.20428581679392 0),3.8387662073329687
528,POINT Z (-73.80890746876669 -53.20342188136301 0),3.6590516533172073
529,POINT Z (-73.79393948616726 -53.20327131269656 0),3.4199518933533937
530,POINT Z (-73.77897163874661 -53.20311886429347 0),3.6590516533172073
531,POINT Z (-73.71910163435926 -53.2024902740928 0),3.4199518933533937
532,POINT Z (-73.68916748679523 -53.20216470159728 0),3.2598444275495893
533,POINT Z (-73.67420063253304 -53.20199909614351 0),3.2598444275495893
534,POINT Z (-73.6442673714221 -53.20166224703325 0),3.2598444275495893
535,POINT Z (-73.62930096792252 -53.20149100346193 0),3.2598444275495893
536,POINT Z (-73.59936862340724 -53.2011428785033 0),2.6671682753399955
537,POINT Z (-73.5694369066988 -53.20078723675076 0),2.904191221840857
538,POINT Z (-73.49461044946545 -53.19986524877453 0),2.7144176165949063
539,POINT Z (-73.41978820892763 -53.19889628893004 0),2.418271175121957
540,POINT Z (-73.40482428522844 -53.19869686087043 0),2.418271175121957
541,POINT Z (-73.38986054023526 -53.19849555423045 0),2.7144176165949063
542,POINT Z (-73.37489697562064 -53.1982923690609 0),3.0468307578901648
543,POINT Z (-73.25519515299656 -53.19659926690112 0),3.2598444275495893
544,POINT Z (-73.24023328703281 -53.1963791773328 0),3.2598444275495893
545,POINT Z (-73.21031014806731 -53.19593336426777 0),2.7144176165949063
546,POINT Z (-73.19534887840761 -53.19570764088367 0),2.7144176165949063
547,POINT Z (-73.18038781085775 -53.19548003967441 0),2.5873402367724454
548,POINT Z (-73.16542694708842 -53.19525056069744 0),2.5873402367724454
549,POINT Z (-73.15046628877012 -53.19501920401072 0),2.5873402367724454
550,POINT Z (-73.10558556322461 -53.19431386827905 0),2.7144176165949063
551,POINT Z (-73.09062574341287 -53.19407500134258 0),2.7144176165949063
552,POINT Z (-73.07566613740265 -53.1938342569933 0),2.904191221840857
553,POINT Z (-73.00087137280636 -53.19260237619957 0),2.7144176165949063
554,POINT Z (-72.98591308466237 -53.19235036866689 0),2.615320972023661
555,POINT Z (-72.97095502200419 -53.19209648415696 0),2.7981664143395273
556,POINT Z (-72.94103957981932 -53.19158308446225 0),2.7144176165949063
557,POINT Z (-72.92608220362924 -53.19132356940707 0),2.904191221840857
558,POINT Z (-72.91112505959828 -53.19106217763395 0),2.904191221840857
559,POINT Z (-72.80643169191964 -53.18917989272168 0),3.2598444275495893
560,POINT Z (-72.79147646519228 -53.18890348962023 0),3.487750563206434
561,POINT Z (-72.77652148562917 -53.18862521041179 0),3.360421453712665
562,POINT Z (-72.74661227466135 -53.18806302395521 0),3.487750563206434
563,POINT Z (-72.71670407234511 -53.18749333391965 0),2.7981664143395273
564,POINT Z (-72.70175035359588 -53.18720567523918 0),2.492882871678434
565,POINT Z (-72.68679689200671 -53.18691614088021 0),2.3761767975649812
566,POINT Z (-72.23832087698743 -53.17735829897369 0),3.1408356049500394
567,POINT Z (-73.9284317716089 -53.21354629525343 0),3.8387662073329687
568,POINT Z (-73.80865819682177 -53.21240905133234 0),3.6590516533172073
569,POINT Z (-73.77871610557747 -53.21210593576094 0),3.0468307578901648
570,POINT Z (-73.76374526454593 -53.21195155749282 0),3.4199518933533937
571,POINT Z (-73.70386330347559 -53.21131524212064 0),3.4199518933533937
572,POINT Z (-73.6888931723535 -53.21115146290379 0),3.4199518933533937
573,POINT Z (-73.64398366775369 -53.21064884501702 0),3.4199518933533937
574,POINT Z (-73.62901413472871 -53.21047754578387 0),3.4199518933533937
575,POINT Z (-73.59907553149516 -53.21012930767043 0),2.6671682753399955
576,POINT Z (-73.56913755651975 -53.20977355032173 0),2.904191221840857
577,POINT Z (-73.49429545565664 -53.20885126267563 0),2.7144176165949063
578,POINT Z (-73.40449052307804 -53.20768249503384 0),2.418271175121957
579,POINT Z (-73.23986512845242 -53.20536405828712 0),3.2598444275495893
580,POINT Z (-73.22490033346328 -53.20514201859243 0),2.904191221840857
581,POINT Z (-73.15007937562201 -53.20400364303391 0),2.418271175121957
582,POINT Z (-73.13511579917771 -53.20377033290791 0),2.418271175121957
583,POINT Z (-73.10518927478553 -53.20329807811036 0),2.5873402367724454
584,POINT Z (-72.92564842806605 -53.200306807654 0),2.418271175121957
585,POINT Z (-72.88076833101215 -53.19951674585037 0),2.904191221840857
586,POINT Z (-72.83589036995123 -53.1987097899053 0),2.904191221840857
587,POINT Z (-72.82093153204916 -53.19843705065253 0),3.0468307578901648
588,POINT Z (-72.8059729381532 -53.19816243454526 0),3.2598444275495893
589,POINT Z (-72.79101458993127 -53.19788594165288 0),3.2598444275495893
590,POINT Z (-72.7760564890511 -53.1976075720452 0),3.2598444275495893
591,POINT Z (-72.76109863718035 -53.19732732579249 0),2.993795165523909
592,POINT Z (-72.74614103598638 -53.19704520296552 0),2.6671682753399955
593,POINT Z (-72.59657917797284 -53.19412077901616 0),2.492882871678434
594,POINT Z (-72.58162444422142 -53.19381801867746 0),2.492882871678434
595,POINT Z (-72.56666998114164 -53.19351338265037 0),2.5873402367724454
596,POINT Z (-72.55171579039853 -53.19320687101185 0),2.5873402367724454
597,POINT Z (-72.53676187365693 -53.19289848383923 0),2.492882871678434
598,POINT Z (-72.37228734954763 -53.18938246228564 0),2.492882871678434
599,POINT Z (-72.35733685061031 -53.18905157490914 0),2.7981664143395273
600,POINT Z (-72.34238664729946 -53.18871881304703 0),2.7981664143395273
601,POINT Z (-72.32743674127711 -53.18838417678323 0),2.935598535244139
602,POINT Z (-72.23774364124944 -53.18633700152549 0),3.1408356049500394
603,POINT Z (-72.22279586276606 -53.18598924683989 0),3.1408356049500394
604,POINT Z (-73.88328199113303 -53.22212132405117 0),3.9842201896584473
605,POINT Z (-73.80840879127761 -53.2213962068527 0),3.7976961046237077
606,POINT Z (-73.77846043545568 -53.22109299273834 0),3.162277660168379
607,POINT Z (-73.62872714782127 -53.21946407339507 0),3.4199518933533937
608,POINT Z (-73.59878228251848 -53.21911572207961 0),2.904191221840857
609,POINT Z (-73.56883804592562 -53.21875984908655 0),2.904191221840857
610,POINT Z (-73.55386616758661 -53.21857909207309 0),2.904191221840857
611,POINT Z (-73.49398029305848 -53.21783726164558 0),3.2598444275495893
612,POINT Z (-73.40415658209314 -53.21666811410779 0),2.220906154852325
613,POINT Z (-73.38918658019743 -53.21646667659135 0),2.329986101501426
614,POINT Z (-73.3742167589397 -53.2162633593253 0),2.418271175121957
615,POINT Z (-73.35924711999476 -53.21605816236109 0),2.7144176165949063
616,POINT Z (-73.22452884984963 -53.21412681198172 0),2.3761767975649812
617,POINT Z (-73.20956112611971 -53.21390282096741 0),2.329986101501426
618,POINT Z (-73.194593603117 -53.21367695085169 0),2.075781631112427
619,POINT Z (-73.13472555184052 -53.21275468052384 0),2.329986101501426
620,POINT Z (-73.11975905756925 -53.21251941576708 0),2.329986101501426
621,POINT Z (-73.10479277406232 -53.21228227225855 0),2.329986101501426
622,POINT Z (-72.92521442017699 -53.20929002981294 0),2.329986101501426
623,POINT Z (-72.91025102873371 -53.20902846815856 0),2.329986101501426
624,POINT Z (-72.89528787145355 -53.20876502863464 0),2.418271175121957
625,POINT Z (-72.88032495000652 -53.20849971130772 0),2.7144176165949063
626,POINT Z (-72.8653622660627 -53.20823251624484 0),3.0468307578901648
627,POINT Z (-72.79055246732842 -53.20686837727011 0),2.7144176165949063
628,POINT Z (-72.77559124346362 -53.20658991722554 0),3.2598444275495893
629,POINT Z (-72.59607647086192 -53.2031019915046 0),2.492882871678434
630,POINT Z (-72.53624668545125 -53.20187929930611 0),2.5873402367724454
631,POINT Z (-72.49137723713403 -53.20094258121694 0),2.3761767975649812
632,POINT Z (-72.47642131386206 -53.20062659009329 0),2.3761767975649812
633,POINT Z (-72.46146567311558 -53.20030872322188 0),2.492882871678434
634,POINT Z (-72.44651031655943 -53.19998898068296 0),2.492882871678434
635,POINT Z (-72.43155524585825 -53.19966736255725 0),2.492882871678434
636,POINT Z (-72.41660046267653 -53.19934386892589 0),2.492882871678434
637,POINT Z (-72.38669176552821 -53.19869125547338 0),2.492882871678434
638,POINT Z (-72.37173785488949 -53.19836213581692 0),2.7981664143395273
639,POINT Z (-72.32687789467829 -53.19736352612482 0),2.7981664143395273
640,POINT Z (-72.31192517072029 -53.19702690626654 0),3.0468307578901648
641,POINT Z (-72.22221520253747 -53.19496781849788 0),2.993795165523909
642,POINT Z (-72.20726461928045 -53.19461807657471 0),3.2598444275495893
643,POINT Z (-72.19231434848481 -53.19426646042 0),3.6590516533172073
644,POINT Z (-73.8830481233892 -53.23110870088641 0),3.9842201896584473
645,POINT Z (-73.80815925203812 -53.23038334792477 0),3.7976961046237077
646,POINT Z (-73.79318187242512 -53.23023263236031 0),3.7976961046237077
647,POINT Z (-73.77820462828278 -53.23008003522634 0),3.7976961046237077
648,POINT Z (-73.65839175355408 -53.22879152638694 0),3.9842201896584473
649,POINT Z (-73.5984888763643 -53.2281021217313 0),3.4199518933533937
650,POINT Z (-73.58351354609854 -53.22792506788124 0),3.2598444275495893
651,POINT Z (-73.55356336414945 -53.22756531726963 0),2.904191221840857
652,POINT Z (-73.49366496154968 -53.22682324568478 0),3.2598444275495893
653,POINT Z (-73.47869077928738 -53.22663302590298 0),2.7144176165949063
654,POINT Z (-73.37387637719547 -53.22524883174129 0),2.7144176165949063
655,POINT Z (-73.19421566194369 -53.22266158259399 0),2.075781631112427
656,POINT Z (-72.86491552185134 -53.21721537868566 0),2.418271175121957
657,POINT Z (-72.84994995154979 -53.21694621852424 0),2.7144176165949063
658,POINT Z (-72.7751257486879 -53.21557224595201 0),2.904191221840857
659,POINT Z (-72.76016164953694 -53.21529181757062 0),3.0468307578901648
660,POINT Z (-72.59557349455142 -53.21208318706735 0),2.5873402367724454
661,POINT Z (-72.58061251800075 -53.2117802300004 0),2.5873402367724454
662,POINT Z (-72.5357312213815 -53.21086009768197 0),2.904191221840857
663,POINT Z (-72.49085240932094 -53.20992307531881 0),2.3761767975649812
664,POINT Z (-72.41606003267437 -53.20832384374899 0),2.5873402367724454
665,POINT Z (-72.40110241885668 -53.20799836901504 0),3.2598444275495893
666,POINT Z (-72.38614509609558 -53.20767101833176 0),2.7981664143395273
667,POINT Z (-72.34127489080105 -53.20667771141459 0),2.7981664143395273
668,POINT Z (-72.31136290640772 -53.20600612858408 0),2.7981664143395273
669,POINT Z (-72.29640736494456 -53.20566752395668 0),2.904191221840857
670,POINT Z (-72.28145212618882 -53.2053270439683 0),3.1072325059538586
671,POINT Z (-72.22163423150873 -53.20394637213092 0),3.487750563206434
672,POINT Z (-72.20668053123956 -53.20359651663615 0),3.1072325059538586
673,POINT Z (-73.74798833790662 -53.23875612333318 0),3.9842201896584473
674,POINT Z (-73.65811072810897 -53.23777813542992 0),3.9842201896584473
675,POINT Z (-73.64313164408291 -53.23760855084508 0),3.9842201896584473
676,POINT Z (-73.58321684843375 -53.23691139521098 0),3.4199518933533937
677,POINT Z (-73.56823854303063 -53.23673240219933 0),2.904191221840857
678,POINT Z (-73.55326039838896 -53.23655152763634 0),2.904191221840857
679,POINT Z (-73.5382824161874 -53.23636877156778 0),2.904191221840857
680,POINT Z (-73.47837214535227 -53.2356189331699 0),2.935598535244139
681,POINT Z (-73.46339500052765 -53.23542677027674 0),2.7144176165949063
682,POINT Z (-73.37353581300729 -53.23423428901337 0),1.8493111942973237
683,POINT Z (-73.35855991098227 -53.23402895862146 0),2.418271175121957
684,POINT Z (-73.34358419320947 -53.23382174736232 0),2.7144176165949063
685,POINT Z (-73.2387594687123 -53.23231860872934 0),3.3833625914958207
686,POINT Z (-73.22378528531752 -53.23209635245955 0),3.3833625914958207
687,POINT Z (-73.20881130126298 -53.23187221581145 0),2.7144176165949063
688,POINT Z (-73.1938375182244 -53.23164619884175 0),2.220906154852325
689,POINT Z (-72.84949984079201 -53.22592897726626 0),2.329986101501426
690,POINT Z (-72.83453138447781 -53.22565785081959 0),2.7144176165949063
691,POINT Z (-72.8195631710244 -53.22538484562276 0),3.0468307578901648
692,POINT Z (-72.80459520210346 -53.22510996174478 0),2.904191221840857
693,POINT Z (-72.75969277924968 -53.22427403872111 0),2.615320972023661
694,POINT Z (-72.74472580517201 -53.22399164081807 0),2.418271175121957
695,POINT Z (-72.58010614839681 -53.22076131021073 0),2.5873402367724454
696,POINT Z (-72.53521548124945 -53.21984087896553 0),2.904191221840857
697,POINT Z (-72.52025247583039 -53.2195303138863 0),2.904191221840857
698,POINT Z (-72.49032730044568 -53.21890355220165 0),2.492882871678434
699,POINT Z (-72.47536513381554 -53.21858735575456 0),2.492882871678434
700,POINT Z (-72.46040325011685 -53.21826928234393 0),2.5873402367724454
701,POINT Z (-72.44544165101682 -53.21794933205013 0),2.5873402367724454
702,POINT Z (-72.43048033818255 -53.217627504954 0),2.7981664143395273
703,POINT Z (-72.40055857797826 -53.21697822068024 0),3.2598444275495893
704,POINT Z (-72.3855981339413 -53.21665076366663 0),2.7981664143395273
705,POINT Z (-72.37063798283623 -53.2163214301786 0),2.7981664143395273
706,POINT Z (-72.35567812632898 -53.21599022029936 0),2.904191221840857
707,POINT Z (-72.3407185660854 -53.21565713411254 0),3.2598444275495893
708,POINT Z (-72.28088332105666 -53.21430602797868 0),2.904191221840857
709,POINT Z (-72.26592526711124 -53.21396356152502 0),3.2598444275495893
710,POINT Z (-72.25096751941996 -53.2136192192755 0),3.2598444275495893
711,POINT Z (-72.23601007964712 -53.21327300131701 0),3.2598444275495893
712,POINT Z (-72.22105294945682 -53.21292490773704 0),3.487750563206434
713,POINT Z (-74.15231735877377 -53.25130656690092 0),3.6840314986403864
714,POINT Z (-74.12234483833915 -53.2510896837701 0),3.6840314986403864
715,POINT Z (-73.9275336757059 -53.24949631049705 0),3.9842201896584473
716,POINT Z (-73.83762747772413 -53.24865356539389 0),4.262769748452453
717,POINT Z (-73.65782955197685 -53.24676472980988 0),3.7976961046237077
718,POINT Z (-73.64284733160602 -53.24659509008172 0),3.7976961046237077
719,POINT Z (-73.62786526371114 -53.24642356796898 0),3.54953665975557
720,POINT Z (-73.61288334997271 -53.24625016351511 0),3.4199518933533937
721,POINT Z (-73.56793855049874 -53.2457186565482 0),2.6671682753399955
722,POINT Z (-73.53797615243487 -53.24535490768221 0),2.904191221840857
723,POINT Z (-73.49303379131398 -53.24479516897208 0),3.2598444275495893
724,POINT Z (-73.46307306081138 -53.24441260010897 0),2.7144176165949063
725,POINT Z (-73.34323717846848 -53.2428070553686 0),2.7144176165949063
726,POINT Z (-73.32825851283611 -53.24259789531738 0),2.7144176165949063
727,POINT Z (-73.22341320411273 -53.24108109954802 0),3.3833625914958207
728,POINT Z (-73.20843608738284 -53.24085689003746 0),2.7144176165949063
729,POINT Z (-73.17848245908161 -53.24040282827725 0),1.9786024464679264
730,POINT Z (-73.16350595086375 -53.24017297614252 0),1.9786024464679264
731,POINT Z (-73.14852964883653 -53.23994124324876 0),1.9786024464679264
732,POINT Z (-72.80413546458122 -53.23409243805168 0),2.418271175121957
733,POINT Z (-72.78916461369148 -53.23381558562134 0),2.904191221840857
734,POINT Z (-72.74425355603263 -53.23297375370662 0),2.7144176165949063
735,POINT Z (-72.72928370739045 -53.23268938509697 0),2.418271175121957
736,POINT Z (-72.71431411349019 -53.23240313762103 0),2.5873402367724454
737,POINT Z (-72.57959950753755 -53.22974237345203 0),2.5873402367724454
738,POINT Z (-72.56463255296744 -53.22943734137159 0),2.5873402367724454
739,POINT Z (-72.51973333465546 -53.22851097717552 0),2.904191221840857
740,POINT Z (-72.5047674825823 -53.22819843338537 0),2.904191221840857
741,POINT Z (-72.48980191030641 -53.2278840118641 0),2.5873402367724454
742,POINT Z (-72.45987161182155 -53.22724953594635 0),2.5873402367724454
743,POINT Z (-72.40001444583419 -53.2259580548646 0),3.2598444275495893
744,POINT Z (-72.34016194344044 -53.22463653915096 0),2.904191221840857
745,POINT Z (-72.32519955903294 -53.22430146793462 0),2.904191221840857
746,POINT Z (-74.13715019067537 -53.26018708901715 0),3.6840314986403864
747,POINT Z (-74.12216083804277 -53.26007767009787 0),3.6840314986403864
748,POINT Z (-74.10717158413229 -53.25996636704329 0),3.54953665975557
749,POINT Z (-74.09218243062848 -53.25985317988158 0),3.3833625914958207
750,POINT Z (-74.07719337921579 -53.25973810864142 0),3.54953665975557
751,POINT Z (-73.59760771370547 -53.25506123214598 0),3.8387662073329687
752,POINT Z (-73.58262297574173 -53.25488400552906 0),3.6590516533172073
753,POINT Z (-73.56763839708969 -53.25470489609256 0),2.6671682753399955
754,POINT Z (-73.53766972444551 -53.25434102894277 0),2.904191221840857
755,POINT Z (-73.52268563381544 -53.25415627132165 0),3.2598444275495893
756,POINT Z (-73.49271795234378 -53.25378110822083 0),3.0468307578901648
757,POINT Z (-73.47773436486355 -53.25359070283618 0),2.7144176165949063
758,POINT Z (-73.46275094846112 -53.25339841495946 0),2.7981664143395273
759,POINT Z (-73.32790817656527 -53.25158312011843 0),2.7144176165949063
760,POINT Z (-73.3129265633422 -53.25137201007786 0),2.904191221840857
761,POINT Z (-73.20806067234209 -53.24984154879934 0),2.904191221840857
762,POINT Z (-73.19308062256518 -53.24961538485307 0),2.418271175121957
763,POINT Z (-73.17810077577167 -53.24938733942124 0),2.075781631112427
764,POINT Z (-73.14814169784594 -53.24892560433215 0),1.9786024464679264
