NC_c,NC_1,NC_3,NC_5,UN_c,UN_1,UN_3,UN_5,pop_c,pop_1,pop_3,pop_5,lat,lng
0.3333332935969035,0.3314242760340373,0.3322404623031616,0.3069774905840556,0.0,0.0021807292879358676,0.0012483950421310226,0.0301069601254568,125575,0.0,0.0,0.0,65.50082313522626,25.500000000000004
0.8590453863143921,0.8555737535158793,0.8555910388628641,0.8034595449765524,479.2079305068127,491.68619805789643,491.6239083352854,649.949681609729,69314,78508.0,61138.0,91201.0,64.50084760623038,24.500000000000007
0.9999999602635702,0.9947092334429423,0.9949546456336975,0.9942550261815389,0.0,0.002589447284036779,0.0024693190019933206,0.002811736239356298,45897,0.0,0.0,0.0,64.50084760623035,27.499999999999996
0.3297658363978068,0.3297468423843384,0.3297658363978068,0.3204493323961894,0.0010423486882607045,0.0010478928713903634,0.0010423486882607045,0.003764409353917357,17736,19138.0,14904.0,22516.0,64.50084760623038,28.500000000000007
0.7317838271458944,0.6914222637812296,0.7075585921605428,0.5866198937098185,1390.5882005246128,1568.317444315855,1485.8123267849705,2145.287297251402,128884,150292.0,120648.0,171320.0,63.50087104459394,21.500000000000004
0.9968998630841573,0.9772710800170898,0.9789265990257263,0.947341799736023,25.4902351480324,118.46783857801437,107.08194544445816,368.09049890537193,151840,170710.0,136869.0,194823.0,63.50087104459392,27.499999999999996
0.9945438305536906,0.9543066620826721,0.9541430473327637,0.9228679537773132,0.20578704075996782,1.8474911221981245,1.8562263953492595,3.161071970066399,58996,61413.0,47760.0,71435.0,63.50087104459394,28.500000000000007
0.9869832396507263,0.8354771931966146,0.8419073820114136,0.7535886565844218,2.1166370514621926,17.754484458715815,16.78455507241553,29.44015270290654,35336,38648.0,30193.0,44723.0,63.50087104459394,29.5
0.9999999602635702,0.8547871311505636,0.8566883007685343,0.8179094990094503,0.0,0.1119110432995567,0.11069466261714263,0.1475654337403144,42181,0.0,0.0,0.0,63.50087104459394,30.5
0.9973669250806173,0.9973669250806173,0.9973669250806173,0.9973669250806173,0.05656963318485817,0.05656963318485817,0.05656963318485817,0.05656963318485817,8034,4763.0,6644.0,5133.0,63.50087104459394,42.50000000000001
0.3333333333333333,0.3333333333333333,0.3333333333333333,0.33008821805318195,0.0,0.0,0.0,0.009695480454705599,150885,0.0,0.0,0.0,62.50089342176029,17.500000000000007
0.7952122886975607,0.7539811531702677,0.7606355746587118,0.6548428138097128,4451.615538916763,5304.045218586827,5163.635514159604,7463.238972648981,172961,186006.0,145971.0,215158.0,62.50089342176029,23.5
0.9769361615180969,0.6872950593630472,0.6876357197761536,0.5968695084253947,0.17267977968243167,2.031648686421114,2.028673290164703,2.711186198927448,92344,98623.0,76134.0,115171.0,62.50089342176029,24.500000000000004
0.9947511951128641,0.980230470498403,0.98077925046285,0.9616464773813883,0.0741556313482403,0.6403136606688696,0.6210785212730361,1.0938195135462003,203818,233683.0,189478.0,264774.0,62.50089342176029,25.5
0.9989834626515707,0.9922106067339579,0.9938241044680277,0.9476766983668009,0.00428016401182956,0.07250886261731239,0.06204702431627954,0.3746991292116935,55669,58525.0,45831.0,67838.0,62.50089342176029,26.499999999999996
1.00000003973643,0.99978639682134,0.999803344408671,0.9951176643371582,0.0,0.0026433820762453487,0.0024429759527365624,0.07809836985630808,84373,0.0,0.0,0.0,62.50089342176028,27.499999999999996
0.999894360701243,0.9996762871742249,0.9997458060582479,0.9958285291989645,0.0006897034884592512,0.0021619319301350863,0.0016869895717178387,0.03513220580092443,70024,73018.0,57793.0,83975.0,62.50089342176029,28.500000000000004
0.9607712229092916,0.9129666884740194,0.9170288840929667,0.8456419706344604,246.21508014652218,512.9487740002857,493.82586528502526,910.4275502290402,60136,64056.0,51226.0,73595.0,62.50089342176029,29.5
1.00000003973643,0.977272609869639,0.979125996430715,0.9602036873499552,0.0,14.112544025236978,12.59030486161249,25.595685603582012,89609,0.0,0.0,0.0,62.50089342176029,30.499999999999993
0.9999999205271403,0.9821500976880392,0.9821500976880392,0.9821500976880392,0.0,0.009534645518516998,0.009534645518516998,0.009534645518516998,14286,0.0,0.0,0.0,62.50089342176029,31.499999999999993
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9719,0.0,0.0,0.0,62.50089342176029,32.49999999999999
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27198,0.0,0.0,0.0,62.50089342176029,33.50000000000001
0.9954211314519247,0.9999999006589254,0.9999999006589254,0.9999999006589254,1.3511910507570912,0.0,0.0,0.0,6466,16421.0,18050.0,16762.0,62.50089342176029,35.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10079,0.0,0.0,0.0,62.50089342176029,36.499999999999986
0.9999999403953552,0.9999999403953552,0.9999999403953552,0.9999999403953552,0.0,0.0,0.0,0.0,11061,0.0,0.0,0.0,62.50089342176029,38.49999999999999
0.9999999602635702,0.9999999602635702,0.9999999602635702,0.9999999602635702,0.0,0.0,0.0,0.0,12117,0.0,0.0,0.0,62.50089342176029,39.50000000000001
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20200,0.0,0.0,0.0,62.50089342176029,40.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14950,0.0,0.0,0.0,62.50089342176029,41.49999999999999
0.9879897038141886,0.9879897038141886,0.9879897038141886,0.9879897038141886,1.1153152104935249,1.1153152104935249,1.1153152104935249,1.1153152104935249,8485,5020.0,7138.0,5577.0,62.50089342176029,42.50000000000001
