fid,country,region,UN_c,UN_1,UN_3,UN_5,NC_c,NC_1,NC_3,NC_5,pop_c,pop_1,pop_3,pop_5
12914,Russia,Eurasia,488247.6875,489259.75,482192.9375,483469.03125,0.869752077607588,0.869653016183751,0.871367279539508,0.871026861010203,0,,,
12915,Russia,Eurasia,233529.1875,231403.609375,230691.0625,230390.0625,0.902616784266007,0.902253990617121,0.903800301162177,0.903925820152971,0,,,
12916,Russia,Eurasia,129038.5546875,132404.59375,132638.84375,132382.34375,0.901539526792704,0.901224380729501,0.89879239307259,0.89898811063498,0,,,
12917,Russia,Eurasia,31611.734375,32701.408203125,32706.8203125,32711.13671875,0.919148782950306,0.91860040239882,0.916347954948572,0.91633691516523,0,,,
12918,Russia,Eurasia,6468.875,12800.8603515625,12820.333984375,12788.04296875,0.95274658047079,0.913171073231758,0.906350853855074,0.90658673117661,0,,,
12919,Russia,Eurasia,27186.052734375,33586.8125,33664.3828125,33602.57421875,0.92111384408763,0.911776697555579,0.902315581552497,0.902494932428144,31.209342956543,17.8939247131348,25.7405967712402,19.6888999938965
12920,Russia,Eurasia,100143.765625,118506.21875,117583.2421875,122275.796875,0.830904411670813,0.828102801459998,0.801457360912489,0.793533849242067,1703.36938476563,1023.71569824219,1405.38549804688,1085.86376953125
12922,Russia,Eurasia,12097.0224609375,12581.5859375,12575.095703125,12584.3671875,0.936852325187801,0.935767039687044,0.934356734745479,0.934308336663866,574.421508789063,356.543609619141,500.037933349609,423.391174316406
12923,Russia,Eurasia,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0,,,
12935,Russia,Eurasia,56470.49609375,89924.328125,90102.3203125,90005.84375,0.909722344342804,0.877457323521215,0.855956175175402,0.856110409306334,183.520034790039,93.4604187011719,93.4604187011719,93.4604187011719
12936,Russia,Eurasia,348659.40625,375340.28125,375597.5,375496.59375,0.903466379574685,0.901949397225267,0.896008007104506,0.896035945102051,1092.74780273438,577.579284667969,577.579284667969,577.579284667969
12937,Russia,Eurasia,711753.1875,646331.375,649945.9375,646480.625,0.872226022312908,0.874451748581969,0.883321663781181,0.883943756902547,2626.9306640625,1660.91613769531,2239.88330078125,1792.88293457031
12938,Russia,Eurasia,647866.1875,600059.25,609334.125,593760.625,0.857949563543207,0.857715807801573,0.866398061707352,0.869812690398959,5340.650390625,3150.62451171875,4781.8564453125,3650.89282226563
12939,Russia,Eurasia,508341.96875,498722.65625,497573.21875,491968.59375,0.881351969685282,0.880741505385369,0.883865417433052,0.885173548096624,10506.671875,6267.8984375,8696.3515625,6525.32666015625
12940,Russia,Eurasia,177025.71875,171915.390625,172036.671875,171776.03125,0.899619513286326,0.897857894446416,0.902448497442335,0.902596290841959,5781.47900390625,3444.0517578125,4746.1142578125,3553.30737304687
12941,Russia,Eurasia,130695.0546875,94062.140625,94083.609375,94054.25,0.881718446500347,0.909707698405042,0.914852512955918,0.91487908375841,3495.7255859375,2110.61499023437,2912.662109375,2175.568359375
12942,Russia,Eurasia,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0,,,
13007,Canada,North America,56108.90625,57946.9140625,57942.6796875,57940.59375,0.903258473642496,0.902811669656967,0.900096728864454,0.900100325383992,129.250717163086,186.619247436523,125.922012329102,249.8544921875
13008,Canada,North America,3279.4755859375,3451.05639648437,3450.45166015625,3440.98608398437,0.905508700154194,0.901919158532586,0.900582378529865,0.900855109511643,114.999069213867,146.823059082031,102.449127197266,192.390777587891
13009,Canada,North America,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0,,,
13010,Canada,North America,100151.8125,78626.7578125,78597.7109375,78605.1875,0.905918214911458,0.908302650395052,0.926165959813526,0.926158936392494,4.05171489715576,4.0425877571106,4.00536680221558,4.0746054649353
13011,Canada,North America,134551.171875,110428.9296875,110414.03125,110472.1875,0.909387948449566,0.910889822575786,0.925642848352069,0.925603683645812,0.0143735455349088,0.0156382005661726,0.0104299988597631,0.0207104180008173
13012,Canada,North America,759369.5,643006.0625,634812.5625,627242.75,0.852937328819021,0.851937291889522,0.877059545925281,0.878525547452323,38.8512229919434,36.3421821594238,24.9989986419678,45.7103309631348
13013,Canada,North America,444547.15625,457655.5,456966.78125,442976.90625,0.841615388630421,0.840167182454399,0.837190486904416,0.842174842070863,454.836395263672,616.390869140625,417.772430419922,816.858215332031
13014,Canada,North America,235075.5,245110.375,244925.84375,238351.796875,0.895157520946152,0.895145912553425,0.89076431766345,0.893696309180181,877.713439941406,1146.61669921875,804.435180664063,1521.18701171875
13015,Canada,North America,496536.03125,529464.375,570054.8125,519696.625,0.847099573526527,0.845929997607317,0.824460626301214,0.839967634575715,6931.56591796875,3380.71484375,2806.587890625,3993.16943359375
13016,Canada,North America,546210.125,583888.0625,627388.5625,578578.1875,0.868600560566273,0.868093399531213,0.849071810194598,0.860813913864958,4039.91357421875,4462.716796875,3169.14770507812,5545.93017578125
13017,Canada,North America,593892.625,644552.3125,700235.125,642956.125,0.887193282152118,0.884836089225937,0.866994094811244,0.877873933555847,3770.69799804687,4464.552734375,2533.40869140625,5689.978515625
13018,Canada,North America,784365.5,790738.3125,802856.3125,796389.9375,0.855111390326838,0.855088084655833,0.851695752955163,0.852890226811261,458.649658203125,533.448425292969,346.649017333984,726.150939941406
13019,Canada,North America,937233.375,896800.75,915959.5,897946.625,0.877496106045487,0.878291094669445,0.880276771562228,0.882631198311932,696.319519042969,611.38232421875,619.325866699219,820.731994628906
13020,Canada,North America,779980.0625,744603.125,772582.25,745712.5,0.874901843552898,0.87457899456267,0.876088351708664,0.880397892876192,7143.81396484375,1050.97106933594,1325.83190917969,1198.58239746094
13021,Canada,North America,1016779.8125,903313.1875,908521.5,898137.25,0.846670327193741,0.84662528555712,0.862995603748327,0.864561541265245,359.078125,413.235961914063,270.3623046875,539.777648925781
13022,Canada,North America,919805.5,857260.0,860238.125,851669.375,0.849961544515791,0.856809029152323,0.859678160628924,0.861075893101094,303.399597167969,369.066070556641,232.344802856445,494.705169677734
13023,Canada,North America,3458285.0,2651292.25,3676011.0,3269857.0,0.796191307432864,0.829649708197251,0.783359961433945,0.80729602098974,11417.8310546875,13783.0146484375,8672.5078125,18547.94140625
13024,Canada,North America,19972980.0,15606175.0,23631750.0,19674968.0,0.574688902710324,0.655839629858195,0.496777870734598,0.581034866643873,33420.21875,36830.08984375,23451.056640625,48565.21875
13025,Canada,North America,29068158.0,29474192.0,37875324.0,30795286.0,0.530051148290206,0.517800275267926,0.387664501412975,0.502128435734569,51253.234375,45771.2578125,30428.82421875,60345.8046875
13026,Canada,North America,29070018.0,25593028.0,31714248.0,25271774.0,0.500832563376195,0.553721058686253,0.455427929951346,0.566053015635693,34771.8828125,29779.888671875,20134.705078125,39172.58203125
13027,Canada,North America,12224310.0,8021966.0,11256362.0,8484871.0,0.629910479601331,0.752568554099749,0.659214989311151,0.743121547225604,13909.20703125,13224.5673828125,8681.4482421875,16507.828125
13028,Canada,North America,17873626.0,14317786.0,21767702.0,16833650.0,0.571039702097471,0.65049017544884,0.477583343493174,0.595998734739839,18241.138671875,18934.478515625,12690.896484375,25361.990234375
13029,Canada,North America,8980664.0,7364758.0,10869660.0,8404781.0,0.678568028373258,0.728406160489096,0.610957915281951,0.69917977914317,12615.580078125,13781.30859375,9695.845703125,18453.2109375
13030,Canada,North America,8149109.5,6586978.5,8473472.0,6506025.5,0.711703230465353,0.768676476754597,0.700228030517655,0.769831766997359,12928.625,11661.80078125,7783.7763671875,15050.564453125
13031,Canada,North America,2570626.75,2073750.25,2538344.75,2056339.5,0.8061667125369,0.842473652178524,0.8086008761843,0.844945577795288,4787.0087890625,4648.80078125,3071.93115234375,6156.67822265625
13032,Canada,North America,3030772.5,2000916.875,2425397.5,1997766.5,0.784230908056672,0.857830549356058,0.827329231680498,0.857773467451021,7732.0400390625,6719.806640625,4895.7744140625,8895.7646484375
13033,Canada,North America,2774928.25,1743751.625,2035210.75,1737637.0,0.726615730494267,0.830096411123138,0.799492255636172,0.828809043292873,7816.09814453125,9310.794921875,5952.41845703125,12411.9638671875
13034,Canada,North America,2818779.5,1698715.875,1949347.25,1701176.375,0.693628640169938,0.817392448844672,0.788126681152786,0.815100216487481,5842.64404296875,6630.9775390625,4212.73095703125,8731.4638671875
13035,Canada,North America,2601108.75,1591358.375,1810609.25,1595486.375,0.727180368086577,0.835609621313748,0.810092619493884,0.832655975821702,2291.66186523438,1498.95458984375,1090.59033203125,1826.22985839844
13036,Canada,North America,989522.0,938373.5,1019411.0,936340.0625,0.754035211829512,0.769126076062731,0.746605724103491,0.767254608661198,662.242980957031,701.3076171875,452.273803710937,911.372375488281
13037,Canada,North America,463075.375,517472.625,516675.0625,516758.40625,0.826811021553282,0.820218349850669,0.806764878691144,0.806733708346743,2772.3271484375,1608.11376953125,1463.37548828125,2150.09033203125
13038,Canada,North America,871386.0625,1270086.375,1415366.375,1255655.25,0.824094376370373,0.756752507720667,0.714281745401707,0.746522432110779,2181.31103515625,2028.38781738281,1623.28137207031,2757.25708007812
13039,Canada,North America,370382.75,399552.8125,392783.1875,400950.84375,0.828123509961203,0.825664617605852,0.817728564265613,0.813938355115501,2259.61865234375,2068.30126953125,1439.17639160156,2635.19677734375
13040,Canada,North America,423276.3125,440064.1875,436019.9375,446387.0625,0.81693830123033,0.81652044993047,0.811426843177775,0.806943191582324,0,,,
13041,Canada,North America,373821.09375,386186.9375,384037.53125,394510.75,0.818188880054049,0.817628300256684,0.81322002737348,0.808126286912569,0,,,
13042,Canada,North America,337242.71875,358490.5625,355530.75,366797.53125,0.849530357822081,0.847902489352364,0.841370675298687,0.836343706741832,9645.9267578125,4962.732421875,5189.0576171875,4696.640625
13043,Canada,North America,376568.125,386993.5625,383867.6875,385919.4375,0.838559134061815,0.838010720771149,0.835429693164581,0.834550074644854,0,,,
13044,Canada,North America,563008.1875,574568.125,572701.375,559023.9375,0.831543326433841,0.831188191390796,0.82864304512576,0.832735446755637,2231.6533203125,1911.33325195313,1401.64465332031,2381.82202148437
13045,Canada,North America,439135.75,443397.8125,444161.5625,433053.78125,0.853812946071822,0.853168872442147,0.852139867250591,0.855837616333001,5680.47509765625,699.132263183594,3621.28271484375,882.895324707031
13046,Canada,North America,530213.625,531576.25,531747.0625,522215.6875,0.838584909781725,0.838499101694666,0.838118079167166,0.841019754422171,3.18607234954834,3.26411628723145,2.18705725669861,1.62508511543274
13047,Canada,North America,562814.4375,575999.5,572234.5,566603.5,0.842071283147729,0.841682939301709,0.839427963637481,0.841008052109528,0.142990916967392,0.147088095545769,0.100413382053375,0.19075345993042
13048,Canada,North America,484823.59375,490877.84375,484416.59375,483752.75,0.857778376735634,0.857362184409759,0.857897769028862,0.858092505706152,894.20849609375,994.804748535156,648.29931640625,1296.6015625
13049,Canada,North America,610474.4375,617356.0625,609639.5,611813.625,0.838800456843583,0.83857879021698,0.839020927243811,0.838446836118554,0.0581799820065498,0.0664235800504684,0.0430189669132233,0.0892278552055359
13050,Canada,North America,572975.3125,581566.375,574588.875,576909.625,0.832470853643097,0.832245444930792,0.831999072848495,0.831320521333402,774.097595214844,804.388427734375,538.502685546875,1056.8115234375
13051,Canada,North America,474099.1875,488680.0625,485600.4375,485748.5,0.86119426205198,0.860695187737427,0.857826950873927,0.857783601454403,0,,,
13052,Canada,North America,473657.90625,514524.125,515300.28125,513511.125,0.857942248032024,0.856589294481678,0.845453018778063,0.845989615996099,0,,,
13053,Canada,North America,513580.0625,580514.375,583568.8125,579952.6875,0.856678457804804,0.855128037876404,0.837147139674023,0.838156268823717,0,,,
13054,Canada,North America,555439.375,615131.8125,616469.625,615655.875,0.844264938599202,0.843172055909037,0.827153170584815,0.827381331230096,0,,,
13055,Canada,North America,493171.3125,536477.6875,535035.125,535612.3125,0.862335708124676,0.861240225790812,0.850649805159641,0.850488688512235,0,,,
13056,Canada,North America,373399.3125,393788.84375,393492.5625,392678.84375,0.899754032481337,0.899159090580263,0.894359627030084,0.894578084913243,0,,,
13057,Canada,North America,231010.40625,256760.03125,257060.78125,255428.265625,0.904399214929439,0.901573919602738,0.893618591052749,0.894294187351303,0,,,
13058,Canada,North America,13559.443359375,14425.595703125,14410.583984375,14409.7001953125,0.906137363781968,0.903988760638848,0.900245506665317,0.900251624524957,0,,,
13060,Canada,North America,282.190612792969,342.557495117188,344.213348388672,347.031402587891,0.98601958883356,0.983534876995589,0.982946831250616,0.982807217972894,10.0661163330078,11.7214298248291,7.56077003479004,15.6136617660522
13061,Canada,North America,246950.921875,275315.0,276007.96875,276555.09375,0.908003019413824,0.905553530614958,0.897178356128687,0.896974534868896,506.486511230469,608.027648925781,386.479187011719,814.602722167969
13062,Canada,North America,321566.40625,348421.59375,347617.8125,346195.125,0.89569137632594,0.894298496395253,0.887240909243882,0.887702395805162,0,,,
13063,Canada,North America,339614.59375,345344.40625,342564.375,339534.625,0.846030627866329,0.845496915424689,0.844693300273957,0.846066882899106,0,,,
13064,Canada,North America,339524.53125,352710.09375,348329.625,346899.84375,0.86329629564761,0.863110954671889,0.859751076312902,0.860326753105884,0,,,
13065,Canada,North America,398757.4375,421853.21875,417473.0,416854.625,0.859629508899895,0.858490799624031,0.853041261378268,0.853258941587516,0,,,
13066,Canada,North America,429968.78125,450391.21875,447856.5,448323.21875,0.854483631942756,0.854533022600467,0.848429806691159,0.848271852857379,0,,,
13067,Canada,North America,452923.25,478439.0,478256.28125,478786.6875,0.857234065405916,0.857326435123822,0.849248840795549,0.849081651445045,0,,,
13068,Canada,North America,440974.28125,451706.25,453832.6875,453707.625,0.855133225251817,0.854773235016463,0.850909042751742,0.85095012768977,0,,,
13069,Canada,North America,449314.9375,462468.6875,466050.03125,467083.9375,0.860347818877485,0.859705009431495,0.85514636184051,0.854825012045882,0,,,
13070,Canada,North America,632974.25,666481.8125,667574.0625,667717.8125,0.838823919299698,0.838555116673757,0.83001366805849,0.829977064576436,0,,,
13071,Canada,North America,472351.46875,476311.9375,474330.28125,474880.59375,0.843227694346565,0.843099451800655,0.842570931282184,0.842388283899541,0,,,
13072,Canada,North America,631957.625,665296.0,661216.5,664650.3125,0.832514722863512,0.832944998636848,0.82476035675696,0.823850306754482,0,,,
13073,Canada,North America,549249.125,592298.6875,590239.5625,595751.5625,0.829612727026668,0.829331815142866,0.816896732506678,0.815186807800601,0,,,
13074,Canada,North America,415162.3125,425263.40625,425406.5,429115.0625,0.82119510076616,0.820998759132222,0.816783065139322,0.815185836479231,0,,,
13075,Canada,North America,359232.28125,368134.4375,367965.09375,369395.1875,0.862035087158376,0.861603607931992,0.858681207848776,0.858131973356576,0,,,
13076,Canada,North America,306367.9375,315051.59375,315178.6875,315375.71875,0.892568736772961,0.892693461801935,0.889479151060429,0.889410059900775,0,,,
13077,Canada,North America,352614.6875,386567.25,386560.9375,386222.0,0.892156810647588,0.891261888085333,0.881774736399605,0.881878396576809,0,,,
13078,Canada,North America,446169.625,455518.4375,456480.90625,455680.46875,0.873323910057544,0.873435248565333,0.870396340097919,0.870623599613274,0,,,
13079,Canada,North America,299619.65625,314914.53125,316264.84375,316811.96875,0.907680799805884,0.90755675959269,0.902552062872153,0.902383482001864,9124.962890625,4957.21435546875,6828.35888671875,6580.5009765625
13080,Canada,North America,251659.546875,258775.0625,258926.921875,259956.875,0.872535599186898,0.872249858285127,0.868854707238383,0.868333040726725,0,,,
13081,Canada,North America,378510.53125,380839.25,380288.25,381916.28125,0.883113097592753,0.882378298561862,0.882564124655718,0.882061376345899,0,,,
13082,Canada,North America,256881.546875,267904.90625,267310.25,268243.875,0.907993443435139,0.907643822548387,0.904258223542387,0.903923829645987,0.0115549694746733,0.01124407351017,0.00765149667859077,0
13083,Canada,North America,175924.5,178679.359375,178530.375,178731.421875,0.902106503752432,0.901660816038459,0.900656460043147,0.900544587157316,0,,,
13084,Canada,North America,1388.22314453125,1629.2880859375,1629.45031738281,1631.34484863281,0.912074066967901,0.901830456447298,0.896795453922712,0.896675459937256,0,,,
13130,Ireland,Eurasia,302129.4375,368189.1875,371241.15625,369774.53125,0.870007237968128,0.844799443124723,0.84027156148648,0.840902584521483,74200.78125,53264.40234375,81978.59375,59093.69140625
13131,Ireland,Eurasia,970151.625,1362165.125,1362337.5,1349166.125,0.852896890771784,0.796384556190826,0.793430143387953,0.79542730565144,210883.140625,174893.46875,224478.640625,208177.75
13132,Ireland,Eurasia,1279071.75,1746975.375,1802338.75,1722144.125,0.858128010381918,0.808706194524562,0.800088318401007,0.808983340127057,271555.46875,191219.453125,275014.0625,224760.109375
13133,Ireland,Eurasia,2120073.0,2780320.25,3048519.75,2861353.75,0.83201263094739,0.781339177091641,0.758445670357851,0.77327606719612,214565.65625,47626.96875,186958.015625,52285.84765625
13135,United Kingdom,Eurasia,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0,,,
13136,United Kingdom,Eurasia,580103.625,689653.25,742545.0,614146.75,0.779305869748097,0.744557496515994,0.717506811049665,0.766354532195376,84978.5625,36270.37109375,44816.3046875,44880.71875
13137,United Kingdom,Eurasia,3335631.75,4702570.5,5259424.0,4227744.5,0.833788335675801,0.766541520234999,0.737927420667274,0.789335123794023,363035.28125,27045.626953125,74746.6015625,33662.50390625
13138,United Kingdom,Eurasia,7569163.5,9248838.0,10472505.0,7889028.0,0.825400290425776,0.789023279062239,0.758428215810821,0.818021899299319,437133.90625,41641.26953125,224466.453125,43036.0234375
13139,United Kingdom,Eurasia,22379612.0,21312462.0,27077302.0,21846614.0,0.743240570363675,0.755674214953056,0.689344363181519,0.749355612147121,623904,132243.015625,460251.21875,114119.421875
13140,United Kingdom,Eurasia,3162993.0,3089678.25,3604449.5,2978001.5,0.632106464414334,0.640435603514881,0.580759846640513,0.653623166154836,45401.734375,26376.8828125,34645.375,31902.076171875
13145,Netherlands,Eurasia,2351668.0,2435388.25,2718870.75,1426607.5,0.655173339083211,0.643986483291192,0.601330152816288,0.790815582529571,136016.34375,110939.71875,84059.65625,127573.2578125
13146,Germany,Eurasia,9477933.0,9865513.0,11122081.0,6072046.0,0.679099433832327,0.667589292868289,0.623432441455039,0.794414773854579,266568.28125,181857.109375,139937.84375,212277.109375
13147,Germany,Eurasia,6052189.5,5976768.5,7584557.5,4227298.0,0.781673456630819,0.785997955927406,0.726394849011288,0.847504550191059,463533.8125,136458.390625,338116.625,154160.609375
13148,Germany,Eurasia,2572062.5,3138320.75,3467545.0,2528315.0,0.827145617138996,0.790098746506602,0.766965090849169,0.830085649550422,343809.8125,167920.296875,254077.40625,191992.546875
13149,Germany,Eurasia,9071748.0,10736643.0,12102609.0,8983108.0,0.808287631317745,0.774252827074313,0.744236740413735,0.810160851821665,727342.3125,300228.8125,538290.1875,341461.28125
13150,Germany,Eurasia,9158093.0,12246350.0,13679322.0,10191506.0,0.851539441572204,0.801146355412071,0.778246433724398,0.834786928678249,705772.3125,274587.3125,524670.25,312376.875
13151,Germany,Eurasia,7670020.0,9463736.0,10730690.0,8371380.0,0.850615416137232,0.81349020563712,0.791004500612728,0.836955429365622,390398.46875,299009.09375,290889.28125,347524.71875
13152,Germany,Eurasia,6967384.5,7855879.5,9128711.0,7191250.5,0.868145356243751,0.850129202589661,0.827243216323321,0.863908792052535,380319.0625,281575.03125,281814.28125,326392.5625
13153,Germany,Eurasia,6541527.5,7142945.5,8299958.5,6515706.5,0.881780047946334,0.870925502828782,0.850001288549591,0.88224669084923,325647.0625,240020.765625,241665.3125,278168.75
13154,Germany,Eurasia,2919113.5,3152871.25,3072418.5,3094920.0,0.868130886954482,0.858848191365436,0.8612054301761,0.860188939091668,316609,162322.609375,229865.4375,182817.234375
13155,Poland,Eurasia,3694042.25,3878440.0,3193912.0,3850547.25,0.864359751937607,0.859593115297032,0.88272386002909,0.85861309946686,358575.59375,197224.375,257851.1875,218066.90625
13156,Poland,Eurasia,2207037.75,2356219.0,1983067.125,2334414.75,0.878601878948947,0.871766542320074,0.89092138415253,0.871595506509182,273133.25,163414.015625,192693.046875,181593.8125
13157,Poland,Eurasia,4436596.0,5216531.5,4741297.0,5147926.0,0.833904978856803,0.806185028813664,0.822497738026817,0.807274568652721,461858.09375,253146.6875,329595.1875,277496.34375
13158,Poland,Eurasia,3979545.75,4807764.0,4711540.5,4747362.0,0.855503625530123,0.825754325458912,0.828925067536165,0.827624397257886,502648.40625,243763.671875,354832.5,256145.359375
13159,Poland,Eurasia,5079626.5,5321064.5,5148331.0,5398345.5,0.842376933879337,0.835403651489073,0.840245002733161,0.832486941768517,448330.75,255478.828125,319349.09375,273710.59375
13160,Poland,Eurasia,3607924.75,4023535.0,3234094.75,4010150.75,0.841105270218279,0.821088834057168,0.85756892202651,0.823391045003027,303410.8125,188331.265625,217973.828125,211051.109375
13161,Poland,Eurasia,2338203.75,3038083.5,2180053.75,3019629.0,0.848323406128511,0.804998706017762,0.858582415130945,0.804120132184558,322655.5625,198377.1875,231816.1875,222951.46875
13162,Poland,Eurasia,4471468.5,6465462.0,4812539.5,6350215.5,0.839738320204913,0.770852703727161,0.827514011481864,0.772402242553917,361416.65625,206390.25,257889.125,231205.265625
13163,Lithuania,Eurasia,3758768.5,5958440.5,4071222.75,5049499.0,0.805632520762766,0.720611098112272,0.789475381809021,0.738888310881361,230119.515625,114706.5,166727.328125,125530.09375
13164,Lithuania,Eurasia,1025927.875,1567015.0,990294.25,948947.8125,0.791197548942787,0.797309192101834,0.798449899153131,0.806864952202044,134597.09375,6832.20849609375,62971.94921875,6751.54248046875
13165,Belarus,Eurasia,924321.8125,1538555.25,963760.9375,943874.25,0.823798076464836,0.806169466683448,0.816279861927901,0.820070827956026,108079.671875,13381.2734375,58322.4765625,13492.5048828125
13166,Belarus,Eurasia,1156686.25,2095102.875,1318708.25,1145933.375,0.792951394193674,0.763679746961375,0.763949208674521,0.794876175245718,154011.515625,14383.6181640625,116555.5,14089.1552734375
13167,Belarus,Eurasia,1204596.125,1798014.5,1212405.0,1080490.25,0.818602814782578,0.817346915244878,0.817426895389084,0.837291615059057,149601.109375,8598.2353515625,74273.9296875,8625.724609375
13168,Belarus,Eurasia,710099.125,1123692.375,770551.4375,706315.8125,0.842200720442043,0.822038986665345,0.828766917999162,0.84304145375071,149196.09375,27620.8515625,113013.671875,27666.1171875
13169,Belarus,Eurasia,827857.375,1049789.75,823551.3125,767894.25,0.814422739596748,0.813901546610602,0.81538801128002,0.827864417835971,106383.3203125,58185.578125,72985.359375,58721.7734375
13170,Belarus,Eurasia,868074.8125,938834.0,913843.375,901386.375,0.835528111990398,0.828535997370055,0.826856460909794,0.82921665645911,99672.1640625,50944.4296875,67093.8671875,51417.66015625
13171,Russia,Eurasia,759556.25,996558.5625,954412.3125,923696.75,0.848364362933931,0.814268042431248,0.809463855995343,0.815595823032057,110505.375,48598.0703125,91951.9296875,49170.19921875
13172,Russia,Eurasia,2600962.0,2537216.0,2548329.0,2590242.75,0.81189607978037,0.806607234514613,0.81570254586212,0.812671305618662,196460.125,87019.859375,165891.71875,91503.0078125
13173,Russia,Eurasia,4560834.0,4801749.0,4912772.5,4803461.0,0.729300048076067,0.72342389168801,0.708411382750782,0.714899366701685,249162.1875,66792.421875,209601.65625,58549.8828125
13174,Russia,Eurasia,4426357.0,3448267.25,3518056.25,4063170.5,0.719479577085878,0.7468713544005,0.777043146974889,0.74249652546503,284693.78125,65650.15625,238664.765625,71035.4375
13175,Russia,Eurasia,1421231.5,1362799.75,1152107.25,1191819.75,0.765842900742129,0.776352276737687,0.810182864864758,0.803639973151284,211035.1875,11550.126953125,160221.078125,12403.7099609375
13176,Russia,Eurasia,488685.0625,607181.8125,476354.9375,431638.75,0.817552353798715,0.806671093804104,0.822155732244762,0.83885025348659,138132.21875,9144.3984375,110200.453125,9328.2119140625
13177,Russia,Eurasia,1106754.25,1454146.375,1291648.5,935872.25,0.747427098167014,0.739552708894105,0.705232295432139,0.786424158816227,156985.40625,30594.77734375,132056.53125,30913.779296875
13178,Russia,Eurasia,3149869.0,2890034.25,2319700.5,1910901.0,0.666441425843245,0.767771273486262,0.754352961583256,0.797643199474417,367509.625,123477.046875,309092.9375,127986.8984375
13179,Russia,Eurasia,2575127.75,2927018.5,2339181.5,2297953.0,0.68300049215579,0.672090360884291,0.71204559297756,0.717120841849836,164125.078125,46295.96875,137990.4375,49010.94921875
13180,Russia,Eurasia,2359370.5,2087414.875,2045458.5,1572840.5,0.686449870855308,0.75595264539999,0.728167417183902,0.790976304103573,145426.375,53148.18359375,122272.28125,48616.2734375
13181,Russia,Eurasia,1962744.75,1175158.5,1145274.5,1212615.75,0.71615514319507,0.819183893873569,0.834374654954579,0.824636013461173,113137.1875,35969.39453125,95190.5,38235.66015625
13182,Russia,Eurasia,1938584.125,1418350.375,1385822.625,1175539.0,0.671675612137093,0.794157658632695,0.765292947996419,0.800907209748262,125753.921875,24898.466796875,105838.625,25106.150390625
13183,Russia,Eurasia,2945066.75,3040662.25,2997416.25,2685651.75,0.55324453542846,0.616599558882904,0.545303314675964,0.592596807780802,152002.75,57887.0390625,127899.328125,53387.96875
13184,Russia,Eurasia,3086231.25,3488059.75,3183241.25,2606346.25,0.366946336722597,0.42608319183104,0.347047459775336,0.465381266769358,163416.96875,36365.84375,137570.46875,37721.78125
13185,Russia,Eurasia,2291774.75,2437516.5,2221915.0,1973981.875,0.56564856965975,0.606178933954998,0.578888824765848,0.625878655451642,148137.765625,25598.54296875,123981.3515625,26999.453125
13186,Russia,Eurasia,1675363.125,1332302.25,1263324.625,1414720.875,0.710660418228726,0.777178178717751,0.781820541956329,0.755674014673332,105943.0390625,35163.66015625,89121.6796875,37730.8046875
13187,Russia,Eurasia,903597.625,874087.3125,808545.5,792512.0625,0.813327951382505,0.818541124511223,0.832964540067868,0.836276849155119,99143.6796875,60017.79296875,83295.84375,65169.98046875
13188,Russia,Eurasia,791818.0,1029446.3125,1072793.625,872941.25,0.809215836604958,0.757007796219581,0.741516315313418,0.789669638636312,147055.171875,40612.16015625,123618.4140625,39970.078125
13189,Russia,Eurasia,1141013.125,1130238.375,947929.375,1061445.5,0.663287990364422,0.659932122626082,0.720266841935892,0.686768329309411,186412.40625,31545.037109375,156288.0625,32538.623046875
13190,Russia,Eurasia,1229445.25,1145960.875,1074957.75,1140420.625,0.727584218059323,0.756587728798885,0.761814968157841,0.747309954387436,300635.8125,177371.140625,251963.40625,192611.671875
13191,Russia,Eurasia,1281834.125,952992.0,885884.875,737380.5,0.677746314312165,0.802333090620668,0.777288136978053,0.814622204819724,166504.5,100032.4609375,139782.578125,109080.59375
13192,Russia,Eurasia,1394736.875,904473.25,897529.1875,690432.8125,0.67623192040906,0.818245104077599,0.791651524655006,0.839725965666681,118332.7265625,71318.1640625,99609.8359375,77505.9921875
13193,Russia,Eurasia,1085246.5,1082859.5,1109080.5,1039965.4375,0.802830887038585,0.810678654727909,0.798500692342428,0.811057614263299,99812.90625,60630.77734375,83981.59375,65921.0234375
13194,Russia,Eurasia,2238343.5,1690015.25,1879288.0,2006116.375,0.54470538843302,0.72050953628568,0.617739770512217,0.591941998306434,70019.65625,37674.06640625,58846.87109375,40956.5546875
13195,Russia,Eurasia,2346331.25,1959616.875,2252272.0,2265808.5,0.601050274766311,0.70034459845054,0.61704329022105,0.614741661686875,100149.78125,52064.27734375,84308.2421875,56578.22265625
13196,Russia,Eurasia,2654421.5,2956713.5,3320937.0,2461059.5,0.456006155540524,0.464035898028976,0.319411297023582,0.49563352359506,116485.7265625,60575.703125,97974.7734375,65627.25
13197,Russia,Eurasia,2218793.0,2557546.5,2830725.0,1885663.375,0.421581720120713,0.421042432913168,0.262056854645163,0.508425452126958,106019.015625,46101.68359375,89226.109375,46746.40234375
