,2015,SSP1,SSP3,SSP5,lat1,long1,lat2,long2,lat3,long3,lat4,long4,lat5,long5
165,1452.2683946227005,0.056052315145317874,0.056052315145317874,0.0,50.0,59.0,49.0,59.0,49.0,60.0,50.0,60.0,50.0,59.0
168,1.3094314766050767,0.0,0.0,0.0,53.0,59.0,52.0,59.0,52.0,60.0,53.0,60.0,53.0,59.0
170,22903.944543258836,0.0,0.0,0.0,55.0,59.0,54.0,59.0,54.0,60.0,55.0,60.0,55.0,59.0
171,2589.1789065210455,0.0,0.0,0.0,56.0,59.0,55.0,59.0,55.0,60.0,56.0,60.0,56.0,59.0
172,1.1599861893498062,-0.00026012382150336107,-0.00026012382150336107,-0.00026012382150336107,57.0,59.0,56.0,59.0,56.0,60.0,57.0,60.0,57.0,59.0
175,0.19911107388867622,0.0,0.0,0.0,63.0,59.0,62.0,59.0,62.0,60.0,63.0,60.0,63.0,59.0
186,0.14075846911990872,0.30167690093838284,0.30167690093838284,0.30167690093838284,-122.0,58.0,-123.0,58.0,-123.0,59.0,-122.0,59.0,-122.0,58.0
187,4.258508016716525,0.0,0.0,-0.003779455821627427,-117.0,58.0,-118.0,58.0,-118.0,59.0,-117.0,59.0,-117.0,58.0
188,3028.790265536085,0.19160437122832163,0.19160437122832163,0.14107351583478853,-116.0,58.0,-117.0,58.0,-117.0,59.0,-116.0,59.0,-116.0,58.0
189,321.11875620159265,0.05521217937989008,0.05521217937989008,0.05451363652471488,-115.0,58.0,-116.0,58.0,-116.0,59.0,-115.0,59.0,-115.0,58.0
191,29.766242598361202,2.82850733454886,1.8797941090923735,0.7831450930434072,-3.0,58.0,-4.0,58.0,-4.0,59.0,-3.0,59.0,-3.0,58.0
192,1.1747107363596172,1.249350827042424,-0.009567810848787042,-0.009567810848787042,-2.0,58.0,-3.0,58.0,-3.0,59.0,-2.0,59.0,-2.0,58.0
193,58207.07885895046,-0.14963659027629705,0.05315325493700054,-3.1325482701193335,6.0,58.0,5.0,58.0,5.0,59.0,6.0,59.0,6.0,58.0
194,6216.385152762631,1.012241290673076,-0.027861773246766714,-0.924547526625714,7.0,58.0,6.0,58.0,6.0,59.0,7.0,59.0,7.0,58.0
197,1.1100088395823806,0.0,0.0,0.0,10.0,58.0,9.0,58.0,9.0,59.0,10.0,59.0,10.0,58.0
198,3.22996316577345,-1.1439023474410153,-1.1439023474410153,-56.57358977241749,11.0,58.0,10.0,58.0,10.0,59.0,11.0,59.0,11.0,58.0
199,2.5852012902754944,-7.041155121320525e-05,1.5656872571495348e-05,-2.017943978271898,12.0,58.0,11.0,58.0,11.0,59.0,12.0,59.0,12.0,58.0
200,141025.08347474827,0.0004314005696912294,-0.002523467735737612,-1.0499474642198634,13.0,58.0,12.0,58.0,12.0,59.0,13.0,59.0,13.0,58.0
201,262189.125923547,-0.0008365261329572919,-0.0032548535611153563,-1.1311655285395064,14.0,58.0,13.0,58.0,13.0,59.0,14.0,59.0,14.0,58.0
202,76524.67025086423,0.006038777943493179,-0.29176421423131427,-0.057916985039513647,15.0,58.0,14.0,58.0,14.0,59.0,15.0,59.0,15.0,58.0
203,132506.7697755706,-0.4719037143739053,-0.43603543536104267,-2.3957131715375954,16.0,58.0,15.0,58.0,15.0,59.0,16.0,59.0,16.0,58.0
204,28825.329095133264,-3.390563995391807,-2.9067176518837257,-8.436956269640083,17.0,58.0,16.0,58.0,16.0,59.0,17.0,59.0,17.0,58.0
205,11637.7756950976,6.639724126176662,6.608440117905677,6.194203781278054,18.0,58.0,17.0,58.0,17.0,59.0,18.0,59.0,18.0,58.0
207,32.01338206075305,4.1525699728018495,4.1525699728018495,5.052027363566867,23.0,58.0,22.0,58.0,22.0,59.0,23.0,59.0,23.0,58.0
208,80.27743944080557,1.582185154573955,1.582185154573955,2.0604174119386447,24.0,58.0,23.0,58.0,23.0,59.0,24.0,59.0,24.0,58.0
209,454.05778570158424,23.323757666129236,23.291028966885037,89.25882000085954,25.0,58.0,24.0,58.0,24.0,59.0,25.0,59.0,25.0,58.0
210,15486.68296832866,-0.40376270761768096,-0.2500391602755067,-1.054734170808648,26.0,58.0,25.0,58.0,25.0,59.0,26.0,59.0,26.0,58.0
211,39470.53587262988,1.037274544420765,1.2035022750931945,-4.373328234640161,27.0,58.0,26.0,58.0,26.0,59.0,27.0,59.0,27.0,58.0
212,8951.751472255448,-7.419992743465107,-7.428159857874924,-2.0122411739586004,28.0,58.0,27.0,58.0,27.0,59.0,28.0,59.0,28.0,58.0
213,3.215562390607201,0.0,0.0,0.0,29.0,58.0,28.0,58.0,28.0,59.0,29.0,59.0,29.0,58.0
214,245.38792273842824,2.82661724427122,2.9964996382668865,0.0,30.0,58.0,29.0,58.0,29.0,59.0,30.0,59.0,30.0,58.0
215,61083.681261701524,0.27914640678210906,0.32675455562743705,0.0,31.0,58.0,30.0,58.0,30.0,59.0,31.0,59.0,31.0,58.0
216,80969.88213711554,-0.0020858836090558866,-0.0020858836090558866,-0.0020858836090558866,32.0,58.0,31.0,58.0,31.0,59.0,32.0,59.0,32.0,58.0
217,41.06650528034986,0.0,0.0,0.0,33.0,58.0,32.0,58.0,32.0,59.0,33.0,59.0,33.0,58.0
218,14799.26022568336,-0.11500922097127103,-0.11500922097127103,-0.11500922097127103,34.0,58.0,33.0,58.0,33.0,59.0,34.0,59.0,34.0,58.0
219,5615.670716206556,0.0,0.0,0.0,35.0,58.0,34.0,58.0,34.0,59.0,35.0,59.0,35.0,58.0
220,94.82647289481443,0.0,0.0,0.0,36.0,58.0,35.0,58.0,35.0,59.0,36.0,59.0,36.0,58.0
221,360.12535888162535,0.0,0.0,0.0,37.0,58.0,36.0,58.0,36.0,59.0,37.0,59.0,37.0,58.0
222,1675.840962512711,-12.114165895115507,-12.07910934379331,0.00469090708067806,38.0,58.0,37.0,58.0,37.0,59.0,38.0,59.0,38.0,58.0
223,4821.165012079457,-0.7254905666172674,-1.0014190787770354,0.06839012168495504,39.0,58.0,38.0,58.0,38.0,59.0,39.0,59.0,39.0,58.0
224,7473.24482641119,-13.113762292618635,-12.259626837101447,-0.04769432533568664,40.0,58.0,39.0,58.0,39.0,59.0,40.0,59.0,40.0,58.0
225,8381.572519450376,0.5068895645769682,0.714516533691735,0.0,41.0,58.0,40.0,58.0,40.0,59.0,41.0,59.0,41.0,58.0
226,7841.230519720883,1.386751135509432,1.4877470519974125,0.0,42.0,58.0,41.0,58.0,41.0,59.0,42.0,59.0,42.0,58.0
227,374.92107527040713,0.0,0.0,0.0,43.0,58.0,42.0,58.0,42.0,59.0,43.0,59.0,43.0,58.0
228,3640.987064879128,0.0,0.0,0.0,44.0,58.0,43.0,58.0,43.0,59.0,44.0,59.0,44.0,58.0
229,5061.325088458741,0.0,0.0,0.0,45.0,58.0,44.0,58.0,44.0,59.0,45.0,59.0,45.0,58.0
230,20247.238337895258,-0.0037788538003215646,-0.0037788538003215646,-0.0037788538003215646,46.0,58.0,45.0,58.0,45.0,59.0,46.0,59.0,46.0,58.0
231,12788.48928204407,0.0,0.0,0.0,47.0,58.0,46.0,58.0,46.0,59.0,47.0,59.0,47.0,58.0
232,588.3187527255907,-0.5523321699176371,-0.7789906641075515,0.043894820915056226,48.0,58.0,47.0,58.0,47.0,59.0,48.0,59.0,48.0,58.0
233,1066.9359915464488,-1.2668081722089748,-1.4593061509163672,0.05161504081682399,49.0,58.0,48.0,58.0,48.0,59.0,49.0,59.0,49.0,58.0
234,235.6715020866211,-1.0519958558971565,-2.0290957010687136,-0.253026879475969,50.0,58.0,49.0,58.0,49.0,59.0,50.0,59.0,50.0,58.0
235,232.94692805252265,-2.2146565234224687,-4.515815760609332,0.193284984165443,51.0,58.0,50.0,58.0,50.0,59.0,51.0,59.0,51.0,58.0
236,181.4504176516395,0.3485019854385688,0.2642479047567003,0.051368208932651704,52.0,58.0,51.0,58.0,51.0,59.0,52.0,59.0,52.0,58.0
237,59.06052582208696,1.8905929187155672,1.9141220653896267,0.13351402609798815,53.0,58.0,52.0,58.0,52.0,59.0,53.0,59.0,53.0,58.0
238,8.196376048803538,1.1626620890926336,1.1757158361588766,-0.015966839152726602,54.0,58.0,53.0,58.0,53.0,59.0,54.0,59.0,54.0,58.0
239,10354.592151774577,0.8491959913133177,2.272624409051507,-0.208541308782117,55.0,58.0,54.0,58.0,54.0,59.0,55.0,59.0,55.0,58.0
240,6458.167228599807,2.2947577889256783,2.7947326553340908,0.5555160899321665,56.0,58.0,55.0,58.0,55.0,59.0,56.0,59.0,56.0,58.0
241,28.30310422848098,-0.3095421390281879,-0.3095421390281879,0.0,57.0,58.0,56.0,58.0,56.0,59.0,57.0,59.0,57.0,58.0
242,26.916230086133222,4.770801578034154,2.6648104784408613,0.38005179973791764,58.0,58.0,57.0,58.0,57.0,59.0,58.0,59.0,58.0,58.0
244,11.246998111652148,0.0,0.0,0.0,60.0,58.0,59.0,58.0,59.0,59.0,60.0,59.0,60.0,58.0
245,1.6839520084877901,-0.1636202595928243,-0.1636202595928243,-0.08298159652245019,61.0,58.0,60.0,58.0,60.0,59.0,61.0,59.0,61.0,58.0
247,2.0709103617395286,-0.02249977003816891,-0.02249977003816891,0.0,63.0,58.0,62.0,58.0,62.0,59.0,63.0,59.0,63.0,58.0
248,17.05265336392536,0.0007975909681002557,0.0007975909681002557,0.0,64.0,58.0,63.0,58.0,63.0,59.0,64.0,59.0,64.0,58.0
269,4.289524835003883,0.0008317702854699347,0.0008317702854699347,0.0008317702854699347,93.0,58.0,92.0,58.0,92.0,59.0,93.0,59.0,93.0,58.0
276,1380.427713029065,0.024405562881481165,0.024405562881481165,0.024128870817747887,-117.0,57.0,-118.0,57.0,-118.0,58.0,-117.0,58.0,-117.0,57.0
277,327.92536685266265,0.0,0.0,0.0,-116.0,57.0,-117.0,57.0,-117.0,58.0,-116.0,58.0,-116.0,57.0
280,1173.8418736662836,1.840432572491966,0.8652217084232914,-8.854123858330702,-4.0,57.0,-5.0,57.0,-5.0,58.0,-4.0,58.0,-4.0,57.0
281,27906.240221165895,0.936523598289506,0.30182929309487166,-3.0837530971840255,-3.0,57.0,-4.0,57.0,-4.0,58.0,-3.0,58.0,-3.0,57.0
282,458354.5752048482,0.2124749568602385,-0.030846768768687773,-0.8823293724703969,-2.0,57.0,-3.0,57.0,-3.0,58.0,-2.0,58.0,-2.0,57.0
283,73608.79729039634,0.02854254256453799,0.02057469599528346,-0.19164616672198678,-1.0,57.0,-2.0,57.0,-2.0,58.0,-1.0,58.0,-1.0,57.0
284,163.43411942102435,-0.5577524179559052,-0.5077385623993589,-1.6350873851325511,9.0,57.0,8.0,57.0,8.0,58.0,9.0,58.0,9.0,57.0
285,16449.581641067623,-0.5800517188923054,-0.9111621059652153,-2.36067569637358,10.0,57.0,9.0,57.0,9.0,58.0,10.0,58.0,10.0,57.0
286,12684.577833111824,0.9471227036101035,-0.24453385667253066,-1.6521526776087017,11.0,57.0,10.0,57.0,10.0,58.0,11.0,58.0,11.0,57.0
287,1.5765584659365846,-2.868943726962698,4.292643154479206,-3.9994723987970393,12.0,57.0,11.0,57.0,11.0,58.0,12.0,58.0,12.0,57.0
288,24513.97970551063,0.060254371562630554,-0.012921435661458553,-3.8519346771544924,13.0,57.0,12.0,57.0,12.0,58.0,13.0,58.0,13.0,57.0
