,lat1,long1,lat2,long2,lat3,long3,lat4,long4,lat5,long5,NCP_cur,PNpop_c_norm,pop,PN,country
2725,25.0,40.0,24.0,40.0,24.0,41.0,25.0,41.0,25.0,40.0,42.068928480148315,0.0003747132317419736,lowest,medium,Greece
2726,26.0,40.0,25.0,40.0,25.0,41.0,26.0,41.0,26.0,40.0,30.11415998140971,0.0004323803374309138,lowest,medium,Greece
2727,27.0,40.0,26.0,40.0,26.0,41.0,27.0,41.0,27.0,40.0,17.644819617271423,0.010636597129399393,lowest,highest,Turkey
2728,28.0,40.0,27.0,40.0,27.0,41.0,28.0,41.0,28.0,40.0,7.2961946328481035,0.011122601528734911,lowest,highest,Turkey
2729,29.0,40.0,28.0,40.0,28.0,41.0,29.0,41.0,29.0,40.0,7.04502488176028,0.03713620627633431,lowest,highest,Turkey
2730,30.0,40.0,29.0,40.0,29.0,41.0,30.0,41.0,30.0,40.0,28.866617878278095,0.07491984113612836,highest,high,Turkey
2731,31.0,40.0,30.0,40.0,30.0,41.0,31.0,41.0,31.0,40.0,33.45983525117238,0.031227019620312466,lowest,highest,Turkey
2732,32.0,40.0,31.0,40.0,31.0,41.0,32.0,41.0,32.0,40.0,52.653356393178306,0.0021444864262628142,lowest,high,Turkey
2733,33.0,40.0,32.0,40.0,32.0,41.0,33.0,41.0,33.0,40.0,46.11529906590779,0.12748702445396273,highest,highest,Turkey
2734,34.0,40.0,33.0,40.0,33.0,41.0,34.0,41.0,34.0,40.0,46.43930792808533,0.03448560161296921,high,highest,Turkey
2735,35.0,40.0,34.0,40.0,34.0,41.0,35.0,41.0,35.0,40.0,43.80030234654744,0.016616617326678355,lowest,highest,Turkey
2736,36.0,40.0,35.0,40.0,35.0,41.0,36.0,41.0,36.0,40.0,32.417527834574386,0.010981989475546072,lowest,highest,Turkey
2737,37.0,40.0,36.0,40.0,36.0,41.0,37.0,41.0,37.0,40.0,22.280248006184898,0.021642705768379775,lowest,high,Turkey
2738,38.0,40.0,37.0,40.0,37.0,41.0,38.0,41.0,38.0,40.0,88.63949974377951,0.009040530625924444,medium,high,Turkey
2739,39.0,40.0,38.0,40.0,38.0,41.0,39.0,41.0,39.0,40.0,61.06947660446167,0.006252148828237009,lowest,high,Turkey
2740,40.0,40.0,39.0,40.0,39.0,41.0,40.0,41.0,40.0,40.0,88.53783210118613,0.00800521287894373,medium,medium,Turkey
2741,41.0,40.0,40.0,40.0,40.0,41.0,41.0,41.0,41.0,40.0,82.85155296325684,0.006246618680862669,medium,high,Turkey
2742,42.0,40.0,41.0,40.0,41.0,41.0,42.0,41.0,42.0,40.0,26.585742831230164,0.016001844922969955,high,high,Turkey
2743,43.0,40.0,42.0,40.0,42.0,41.0,43.0,41.0,43.0,40.0,4.428530608614286,0.009844278709840558,lowest,high,Turkey
2744,44.0,40.0,43.0,40.0,43.0,41.0,44.0,41.0,44.0,40.0,1.9592036803563435,0.0169352743742256,high,high,Turkey
2745,45.0,40.0,44.0,40.0,44.0,41.0,45.0,41.0,45.0,40.0,1.7028732846180599,0.06770154155274884,highest,high,Armenia
2746,46.0,40.0,45.0,40.0,45.0,41.0,46.0,41.0,46.0,40.0,4.542802398403486,0.011568511954938118,high,medium,Armenia
2747,47.0,40.0,46.0,40.0,46.0,41.0,47.0,41.0,47.0,40.0,2.743879519402981,0.018576762995148377,high,high,Azerbaijan
2748,48.0,40.0,47.0,40.0,47.0,41.0,48.0,41.0,48.0,40.0,0.7704382917533319,0.02904210153979541,high,high,Azerbaijan
2749,49.0,40.0,48.0,40.0,48.0,41.0,49.0,41.0,49.0,40.0,0.9057138425608476,0.023630730563768406,high,high,Azerbaijan
2750,50.0,40.0,49.0,40.0,49.0,41.0,50.0,41.0,50.0,40.0,3.8569665203491845,0.08241120973411445,highest,medium,Azerbaijan
2751,51.0,40.0,50.0,40.0,50.0,41.0,51.0,41.0,51.0,40.0,56.97715481122335,0.010261845703171594,medium,lowest,Azerbaijan
2752,62.0,40.0,61.0,40.0,61.0,41.0,62.0,41.0,62.0,40.0,87.8316581249237,0.004684741891222722,low,lowest,Turkmenistan
2753,63.0,40.0,62.0,40.0,62.0,41.0,63.0,41.0,63.0,40.0,29.55227792263031,0.009642045088690605,medium,low,Uzbekistan
2754,65.0,40.0,64.0,40.0,64.0,41.0,65.0,41.0,65.0,40.0,0.0008861690730554983,0.0016909776617649156,lowest,high,Uzbekistan
2755,66.0,40.0,65.0,40.0,65.0,41.0,66.0,41.0,66.0,40.0,0.005055446308688261,0.021136033854269105,high,high,Uzbekistan
2756,67.0,40.0,66.0,40.0,66.0,41.0,67.0,41.0,67.0,40.0,0.3079589378709594,0.04708515620738262,highest,medium,Uzbekistan
2757,68.0,40.0,67.0,40.0,67.0,41.0,68.0,41.0,68.0,40.0,0.6777279544621706,0.024781047463748276,high,high,Uzbekistan
2758,69.0,40.0,68.0,40.0,68.0,41.0,69.0,41.0,69.0,40.0,0.5558754007021587,0.022734764132481704,lowest,highest,Uzbekistan
2759,70.0,40.0,69.0,40.0,69.0,41.0,70.0,41.0,70.0,40.0,2.0129435385266943,0.05393496378482603,highest,highest,Tajikistan
2760,71.0,40.0,70.0,40.0,70.0,41.0,71.0,41.0,71.0,40.0,3.527475272615751,0.051495787155490594,highest,high,Tajikistan
2761,72.0,40.0,71.0,40.0,71.0,41.0,72.0,41.0,72.0,40.0,2.05009076744318,0.0618128162457254,highest,highest,Uzbekistan
2762,73.0,40.0,72.0,40.0,72.0,41.0,73.0,41.0,73.0,40.0,0.12550053652375937,0.049384360431744746,highest,highest,Kyrgyzstan
2763,74.0,40.0,73.0,40.0,73.0,41.0,74.0,41.0,74.0,40.0,2.2899051507314043,0.012723575171500036,medium,high,Kyrgyzstan
2764,75.0,40.0,74.0,40.0,74.0,41.0,75.0,41.0,75.0,40.0,4.664628813043237,0.0023166478446502493,low,low,Kyrgyzstan
2765,76.0,40.0,75.0,40.0,75.0,41.0,76.0,41.0,76.0,40.0,0.3034959159170588,0.002316186869607566,low,low,Kyrgyzstan
2766,77.0,40.0,76.0,40.0,76.0,41.0,77.0,41.0,77.0,40.0,2.7732956533630686,0.00655955349632876,medium,lowest,China
2767,78.0,40.0,77.0,40.0,77.0,41.0,78.0,41.0,78.0,40.0,0.7106051004181306,0.0022732266154341205,low,lowest,China
2768,79.0,40.0,78.0,40.0,78.0,41.0,79.0,41.0,79.0,40.0,14.218835781017939,0.005326932645244691,medium,lowest,China
2769,80.0,40.0,79.0,40.0,79.0,41.0,80.0,41.0,80.0,40.0,34.97747977574666,0.003465212441644128,low,low,China
2770,81.0,40.0,80.0,40.0,80.0,41.0,81.0,41.0,81.0,40.0,19.130351146062218,0.00038344184212403353,lowest,medium,China
2771,82.0,40.0,81.0,40.0,81.0,41.0,82.0,41.0,82.0,40.0,24.305708706378937,0.0037488435242518897,low,medium,China
2772,83.0,40.0,82.0,40.0,82.0,41.0,83.0,41.0,83.0,40.0,0.1315251536046465,2.4341600020103697e-06,lowest,lowest,China
2773,84.0,40.0,83.0,40.0,83.0,41.0,84.0,41.0,84.0,40.0,0.13818966302399832,1.5522612004414903e-07,lowest,lowest,China
2775,87.0,40.0,86.0,40.0,86.0,41.0,87.0,41.0,87.0,40.0,63.46686085065206,2.581107478218375e-07,lowest,lowest,China
2776,88.0,40.0,87.0,40.0,87.0,41.0,88.0,41.0,88.0,40.0,80.43884436289468,5.972761889330009e-05,lowest,lowest,China
2777,95.0,40.0,94.0,40.0,94.0,41.0,95.0,41.0,95.0,40.0,96.19090755780539,0.005606178848870992,medium,medium,China
2778,97.0,40.0,96.0,40.0,96.0,41.0,97.0,41.0,97.0,40.0,91.63168668746948,0.002678235992017869,low,,China
2779,98.0,40.0,97.0,40.0,97.0,41.0,98.0,41.0,98.0,40.0,74.29726322491965,0.003871301248119804,low,low,China
2780,99.0,40.0,98.0,40.0,98.0,41.0,99.0,41.0,99.0,40.0,2.975534461438656,0.021383738700562628,high,medium,China
2781,100.0,40.0,99.0,40.0,99.0,41.0,100.0,41.0,100.0,40.0,30.558159947395325,0.0017818146337943467,low,low,China
2783,105.0,40.0,104.0,40.0,104.0,41.0,105.0,41.0,105.0,40.0,67.24640329678854,5.245852438143078e-05,lowest,,China
2785,107.0,40.0,106.0,40.0,106.0,41.0,107.0,41.0,107.0,40.0,0.42570320268472034,0.010666376518808897,medium,medium,China
2786,108.0,40.0,107.0,40.0,107.0,41.0,108.0,41.0,108.0,40.0,0.5693950224667788,0.001134016353895675,lowest,high,China
2787,109.0,40.0,108.0,40.0,108.0,41.0,109.0,41.0,109.0,40.0,3.8414204493165016,0.0003600095633015169,lowest,medium,China
2788,110.0,40.0,109.0,40.0,109.0,41.0,110.0,41.0,110.0,40.0,4.358237857619921,0.030264196968087336,lowest,medium,China
2789,111.0,40.0,110.0,40.0,110.0,41.0,111.0,41.0,111.0,40.0,4.092016195257505,0.03767667275370608,lowest,high,China
2790,112.0,40.0,111.0,40.0,111.0,41.0,112.0,41.0,112.0,40.0,1.1868402749920883,0.02365287081525056,lowest,high,China
2791,113.0,40.0,112.0,40.0,112.0,41.0,113.0,41.0,113.0,40.0,1.044652791460976,0.020691086799744796,lowest,medium,China
2792,114.0,40.0,113.0,40.0,113.0,41.0,114.0,41.0,114.0,40.0,1.5192125303049884,0.09391893852705063,lowest,high,China
2793,115.0,40.0,114.0,40.0,114.0,41.0,115.0,41.0,115.0,40.0,0.7660229224711657,0.04033647495164069,lowest,high,China
2794,116.0,40.0,115.0,40.0,115.0,41.0,116.0,41.0,116.0,40.0,8.118956287701923,0.059178654849622835,lowest,high,China
2795,117.0,40.0,116.0,40.0,116.0,41.0,117.0,41.0,117.0,40.0,0.5083642279108365,0.6170522194159207,highest,highest,China
2796,118.0,40.0,117.0,40.0,117.0,41.0,118.0,41.0,118.0,40.0,1.9669235373536746,0.14540665505486952,lowest,highest,China
2797,119.0,40.0,118.0,40.0,118.0,41.0,119.0,41.0,119.0,40.0,0.26498930528759956,0.1432025875957857,lowest,high,China
2798,120.0,40.0,119.0,40.0,119.0,41.0,120.0,41.0,120.0,40.0,0.9138605246941248,0.09168855993334042,lowest,highest,China
2799,121.0,40.0,120.0,40.0,120.0,41.0,121.0,41.0,121.0,40.0,0.8808492061992487,0.039133287666290845,lowest,highest,China
2800,122.0,40.0,121.0,40.0,121.0,41.0,122.0,41.0,122.0,40.0,4.752348363399506,0.013288063758977934,lowest,high,China
2801,123.0,40.0,122.0,40.0,122.0,41.0,123.0,41.0,123.0,40.0,11.667489012082417,0.09667346275889553,lowest,highest,China
2802,124.0,40.0,123.0,40.0,123.0,41.0,124.0,41.0,124.0,40.0,0.9140131063759327,0.04861706762959571,lowest,highest,China
2803,125.0,40.0,124.0,40.0,124.0,41.0,125.0,41.0,125.0,40.0,28.848556180795033,0.09403914311686834,highest,high,China
2804,126.0,40.0,125.0,40.0,125.0,41.0,126.0,41.0,126.0,40.0,85.51308512687683,0.04518333612152696,highest,medium,"Korea, Democratic People's Republic of"
2805,127.0,40.0,126.0,40.0,126.0,41.0,127.0,41.0,127.0,40.0,93.087371190389,0.03309047375495768,highest,medium,"Korea, Democratic People's Republic of"
2806,128.0,40.0,127.0,40.0,127.0,41.0,128.0,41.0,128.0,40.0,96.12374703089395,0.04890550417059786,highest,medium,"Korea, Democratic People's Republic of"
2807,129.0,40.0,128.0,40.0,128.0,41.0,129.0,41.0,129.0,40.0,95.2883760134379,0.02551832191817946,high,high,"Korea, Democratic People's Republic of"
2808,130.0,40.0,129.0,40.0,129.0,41.0,130.0,41.0,130.0,40.0,85.55008371671042,0.0005818071170744133,lowest,medium,"Korea, Democratic People's Republic of"
2809,141.0,40.0,140.0,40.0,140.0,41.0,141.0,41.0,141.0,40.0,42.151692509651184,0.03410563655772644,high,highest,Japan
2810,142.0,40.0,141.0,40.0,141.0,41.0,142.0,41.0,142.0,40.0,85.8467717965444,0.03250714650383943,high,high,Japan
2811,-123.0,39.0,-124.0,39.0,-124.0,40.0,-123.0,40.0,-123.0,39.0,91.85235897699991,0.0030644522260846493,low,low,United States
2812,-122.0,39.0,-123.0,39.0,-123.0,40.0,-122.0,40.0,-122.0,39.0,10.180295755465824,0.008452169108550081,lowest,highest,United States
2813,-121.0,39.0,-122.0,39.0,-122.0,40.0,-121.0,40.0,-121.0,39.0,18.613148729006447,0.021810689448534523,lowest,highest,United States
2822,-112.0,39.0,-113.0,39.0,-113.0,40.0,-112.0,40.0,-112.0,39.0,99.54482515652975,0.0007765836395500121,lowest,lowest,United States
2823,-111.0,39.0,-112.0,39.0,-112.0,40.0,-111.0,40.0,-111.0,39.0,38.48583896954854,0.0012885529811221402,lowest,low,United States
2826,-108.0,39.0,-109.0,39.0,-109.0,40.0,-108.0,40.0,-108.0,39.0,25.897977749506634,0.0052300219049215045,medium,low,United States
2827,-107.0,39.0,-108.0,39.0,-108.0,40.0,-107.0,40.0,-107.0,39.0,68.91474922498068,0.002617304820742528,low,lowest,United States
2829,-105.0,39.0,-106.0,39.0,-106.0,40.0,-105.0,40.0,-105.0,39.0,51.44099990526835,0.0077816840170391414,medium,lowest,United States
2830,-104.0,39.0,-105.0,39.0,-105.0,40.0,-104.0,40.0,-104.0,39.0,37.02071805795033,0.03509173331515348,highest,medium,United States
2831,-103.0,39.0,-104.0,39.0,-104.0,40.0,-103.0,40.0,-103.0,39.0,17.84356186787287,0.0001584326107472029,lowest,medium,United States
2832,-102.0,39.0,-103.0,39.0,-103.0,40.0,-102.0,40.0,-102.0,39.0,0.7873968997349342,0.0005150273651554392,lowest,medium,United States
2833,-101.0,39.0,-102.0,39.0,-102.0,40.0,-101.0,40.0,-101.0,39.0,0.21677593079706034,0.001030544000219308,lowest,high,United States
2834,-100.0,39.0,-101.0,39.0,-101.0,40.0,-100.0,40.0,-100.0,39.0,0.30401122445861495,0.0005215154518488598,lowest,medium,United States
2835,-99.0,39.0,-100.0,39.0,-100.0,40.0,-99.0,40.0,-99.0,39.0,1.0399342825015387,0.00017830163355881212,lowest,medium,United States
2836,-98.0,39.0,-99.0,39.0,-99.0,40.0,-98.0,40.0,-98.0,39.0,1.5406906604766846,0.0007377915439626599,lowest,high,United States
2837,-97.0,39.0,-98.0,39.0,-98.0,40.0,-97.0,40.0,-97.0,39.0,0.6832693703472614,0.002533791847220275,lowest,high,United States
2838,-96.0,39.0,-97.0,39.0,-97.0,40.0,-96.0,40.0,-96.0,39.0,1.0400990024209023,0.0025663242981543845,lowest,high,United States
2839,-95.0,39.0,-96.0,39.0,-96.0,40.0,-95.0,40.0,-95.0,39.0,3.7093691527843475,0.006069938951111096,lowest,highest,United States
2840,-94.0,39.0,-95.0,39.0,-95.0,40.0,-94.0,40.0,-94.0,39.0,5.1880039274692535,0.06357419909246863,highest,high,United States
2841,-93.0,39.0,-94.0,39.0,-94.0,40.0,-93.0,40.0,-93.0,39.0,6.230970720450083,0.01179650909564812,lowest,highest,United States
2842,-92.0,39.0,-93.0,39.0,-93.0,40.0,-92.0,40.0,-92.0,39.0,3.500579670071602,0.006439664549112693,lowest,highest,United States
2843,-91.0,39.0,-92.0,39.0,-92.0,40.0,-91.0,40.0,-91.0,39.0,2.838372563322385,0.009881615060616921,lowest,highest,United States
2844,-90.0,39.0,-91.0,39.0,-91.0,40.0,-90.0,40.0,-90.0,39.0,4.841982324918112,0.014352768429728142,lowest,highest,United States
2845,-89.0,39.0,-90.0,39.0,-90.0,40.0,-89.0,40.0,-89.0,39.0,6.984354058901469,0.025679556586583708,lowest,highest,United States
2846,-88.0,39.0,-89.0,39.0,-89.0,40.0,-88.0,40.0,-88.0,39.0,7.419624427954356,0.026099516098720292,lowest,highest,United States
2847,-87.0,39.0,-88.0,39.0,-88.0,40.0,-87.0,40.0,-87.0,39.0,25.87729940811793,0.019433596995887297,lowest,highest,United States
2848,-86.0,39.0,-87.0,39.0,-87.0,40.0,-86.0,40.0,-86.0,39.0,16.23235046863556,0.008299595504587297,lowest,highest,United States
2849,-85.0,39.0,-86.0,39.0,-86.0,40.0,-85.0,40.0,-85.0,39.0,4.220777377486229,0.020054415923190006,lowest,highest,United States
2850,-84.0,39.0,-85.0,39.0,-85.0,40.0,-84.0,40.0,-84.0,39.0,9.771063923835754,0.07486674146442973,lowest,highest,United States
2851,-83.0,39.0,-84.0,39.0,-84.0,40.0,-83.0,40.0,-83.0,39.0,8.477188398440678,0.01872605127227636,lowest,highest,United States
2852,-82.0,39.0,-83.0,39.0,-83.0,40.0,-82.0,40.0,-82.0,39.0,7.029576847950618,0.003916643615680468,lowest,high,United States
2853,-81.0,39.0,-82.0,39.0,-82.0,40.0,-81.0,40.0,-81.0,39.0,14.912534008423487,0.008229378641586514,medium,low,United States
2854,-80.0,39.0,-81.0,39.0,-81.0,40.0,-80.0,40.0,-80.0,39.0,10.667004436254501,0.007698373313160828,medium,lowest,United States
2855,-79.0,39.0,-80.0,39.0,-80.0,40.0,-79.0,40.0,-79.0,39.0,11.655882000923157,0.005012541781122402,medium,lowest,United States
2856,-78.0,39.0,-79.0,39.0,-79.0,40.0,-78.0,40.0,-78.0,39.0,8.398446937402088,0.010897880829925365,medium,low,United States
2857,-77.0,39.0,-78.0,39.0,-78.0,40.0,-77.0,40.0,-77.0,39.0,5.958454683423042,0.12785018744695045,highest,high,United States
2858,-76.0,39.0,-77.0,39.0,-77.0,40.0,-76.0,40.0,-76.0,39.0,14.038686205943426,0.12833934033530014,highest,high,United States
2859,-75.0,39.0,-76.0,39.0,-76.0,40.0,-75.0,40.0,-75.0,39.0,46.56669596831004,0.02183588696367174,lowest,highest,United States
2860,-74.0,39.0,-75.0,39.0,-75.0,40.0,-74.0,40.0,-74.0,39.0,82.22051858901978,0.01598726243555636,lowest,high,United States
2861,-9.0,39.0,-10.0,39.0,-10.0,40.0,-9.0,40.0,-9.0,39.0,45.95881700515747,0.08552500479467537,highest,high,Portugal
2862,-8.0,39.0,-9.0,39.0,-9.0,40.0,-8.0,40.0,-8.0,39.0,50.62247117360433,0.033615870944329045,lowest,highest,Portugal
2863,-7.0,39.0,-8.0,39.0,-8.0,40.0,-7.0,40.0,-7.0,39.0,23.382036884625755,0.012667433715685416,lowest,highest,Portugal
2864,-6.0,39.0,-7.0,39.0,-7.0,40.0,-6.0,40.0,-6.0,39.0,9.2418077091376,0.0164246919708718,lowest,high,Spain
2865,-5.0,39.0,-6.0,39.0,-6.0,40.0,-5.0,40.0,-5.0,39.0,27.05198625723521,0.0025634354137953758,lowest,high,Spain
2866,-4.0,39.0,-5.0,39.0,-5.0,40.0,-4.0,40.0,-4.0,39.0,37.824728091557816,0.006929383714958913,lowest,highest,Spain
2867,-3.0,39.0,-4.0,39.0,-4.0,40.0,-3.0,40.0,-3.0,39.0,43.66285800933838,0.018822574482816823,lowest,highest,Spain
2868,-2.0,39.0,-3.0,39.0,-3.0,40.0,-2.0,40.0,-2.0,39.0,28.277894854545593,0.026682925155737076,lowest,highest,Spain
2869,-1.0,39.0,-2.0,39.0,-2.0,40.0,-1.0,40.0,-1.0,39.0,38.543397188186646,0.010069404224396986,lowest,highest,Spain
2870,0.0,39.0,-1.0,39.0,-1.0,40.0,0.0,40.0,0.0,39.0,70.35199999809265,0.0896920430532467,highest,high,Spain
2871,1.0,39.0,0.0,39.0,0.0,40.0,1.0,40.0,1.0,39.0,67.41078893343607,0.004865425178770987,medium,lowest,Spain
2873,3.0,39.0,2.0,39.0,2.0,40.0,3.0,40.0,3.0,39.0,76.20258728663126,0.018385800792536603,high,high,Spain
2874,4.0,39.0,3.0,39.0,3.0,40.0,4.0,40.0,4.0,39.0,54.273668924967446,0.004729603876348083,lowest,high,Spain
2875,9.0,39.0,8.0,39.0,8.0,40.0,9.0,40.0,9.0,39.0,12.87329743305842,0.02066827960113519,lowest,highest,Italy
2876,10.0,39.0,9.0,39.0,9.0,40.0,10.0,40.0,10.0,39.0,30.442744493484497,0.023135314454819325,lowest,highest,Italy
2877,16.0,39.0,15.0,39.0,15.0,40.0,16.0,40.0,16.0,39.0,93.14900636672974,0.0021084329547487422,low,low,Italy
2878,17.0,39.0,16.0,39.0,16.0,40.0,17.0,40.0,17.0,39.0,40.86211025714874,0.053997940780214464,lowest,highest,Italy
2879,18.0,39.0,17.0,39.0,17.0,40.0,18.0,40.0,18.0,39.0,53.04982463518778,0.009183566544821086,lowest,highest,Italy
2880,20.0,39.0,19.0,39.0,19.0,40.0,20.0,40.0,20.0,39.0,81.01138671239218,0.001762302171057399,low,medium,Greece
2881,21.0,39.0,20.0,39.0,20.0,40.0,21.0,40.0,21.0,39.0,39.76145088672638,0.010719758670523546,lowest,high,Greece
2882,22.0,39.0,21.0,39.0,21.0,40.0,22.0,40.0,22.0,39.0,26.838061213493347,0.004384383690993861,lowest,high,Greece
2883,23.0,39.0,22.0,39.0,22.0,40.0,23.0,40.0,23.0,39.0,24.250712990760803,0.005804210202180267,lowest,highest,Greece
2885,26.0,39.0,25.0,39.0,25.0,40.0,26.0,40.0,26.0,39.0,67.05388824144998,0.0008123369643566063,lowest,high,Greece
2886,27.0,39.0,26.0,39.0,26.0,40.0,27.0,40.0,27.0,39.0,23.02103887001673,0.015625219658644506,lowest,high,Turkey
2887,28.0,39.0,27.0,39.0,27.0,40.0,28.0,40.0,28.0,39.0,6.891401608784993,0.04235601681137495,highest,highest,Turkey
2888,29.0,39.0,28.0,39.0,28.0,40.0,29.0,40.0,29.0,39.0,8.021268993616104,0.004429251892930269,lowest,high,Turkey
2889,30.0,39.0,29.0,39.0,29.0,40.0,30.0,40.0,30.0,39.0,57.64525334040324,0.016695106139354137,high,high,Turkey
2890,31.0,39.0,30.0,39.0,30.0,40.0,31.0,40.0,31.0,39.0,27.52072513103485,0.005484677963573432,lowest,highest,Turkey
2891,32.0,39.0,31.0,39.0,31.0,40.0,32.0,40.0,32.0,39.0,39.971966544787094,0.013965404148509395,lowest,highest,Turkey
2892,33.0,39.0,32.0,39.0,32.0,40.0,33.0,40.0,33.0,39.0,39.207415779431656,0.02963070076388593,lowest,highest,Turkey
2893,34.0,39.0,33.0,39.0,33.0,40.0,34.0,40.0,34.0,39.0,34.88260110219319,0.023553280851733034,lowest,highest,Turkey
2894,35.0,39.0,34.0,39.0,34.0,40.0,35.0,40.0,35.0,39.0,32.6249102751414,0.03303601937460358,lowest,highest,Turkey
2895,36.0,39.0,35.0,39.0,35.0,40.0,36.0,40.0,36.0,39.0,26.86316668987274,0.030471388478173163,lowest,highest,Turkey
2896,37.0,39.0,36.0,39.0,36.0,40.0,37.0,40.0,37.0,39.0,67.62136022249857,0.006604910737390448,lowest,highest,Turkey
2897,38.0,39.0,37.0,39.0,37.0,40.0,38.0,40.0,38.0,39.0,84.48173006375632,0.0031592816274556928,lowest,high,Turkey
2898,39.0,39.0,38.0,39.0,38.0,40.0,39.0,40.0,39.0,39.0,83.81298979123434,0.005241050156112925,lowest,high,Turkey
2899,40.0,39.0,39.0,39.0,39.0,40.0,40.0,40.0,40.0,39.0,27.187416950861614,0.011558143908104617,medium,high,Turkey
2900,41.0,39.0,40.0,39.0,40.0,40.0,41.0,40.0,41.0,39.0,69.83002424240112,0.008874456172501776,medium,high,Turkey
2901,42.0,39.0,41.0,39.0,41.0,40.0,42.0,40.0,42.0,39.0,16.295491655667625,0.01360569930803466,medium,high,Turkey
2902,43.0,39.0,42.0,39.0,42.0,40.0,43.0,40.0,43.0,39.0,3.1247875342766447,0.019836034739391772,lowest,highest,Turkey
2903,44.0,39.0,43.0,39.0,43.0,40.0,44.0,40.0,44.0,39.0,27.22802956899007,0.02728286645739069,lowest,highest,Turkey
2904,45.0,39.0,44.0,39.0,44.0,40.0,45.0,40.0,45.0,39.0,2.319716227551301,0.019924531790427913,lowest,highest,Iran (Islamic Republic of)
2905,46.0,39.0,45.0,39.0,45.0,40.0,46.0,40.0,46.0,39.0,10.782780994971592,0.018237760688335262,high,high,Azerbaijan
2906,47.0,39.0,46.0,39.0,46.0,40.0,47.0,40.0,47.0,39.0,32.47356116771698,0.012495116490114432,medium,high,Azerbaijan
2907,48.0,39.0,47.0,39.0,47.0,40.0,48.0,40.0,48.0,39.0,0.0684388835603992,0.01624517898621445,lowest,highest,Azerbaijan
2908,49.0,39.0,48.0,39.0,48.0,40.0,49.0,40.0,49.0,39.0,0.500413915142417,0.011795348156378201,lowest,highest,Azerbaijan
2909,50.0,39.0,49.0,39.0,49.0,40.0,50.0,40.0,50.0,39.0,10.448527832825977,0.0037771310996127317,low,medium,Azerbaijan
2910,56.0,39.0,55.0,39.0,55.0,40.0,56.0,40.0,56.0,39.0,2.0207612634540384e-15,0.001683376795970427,low,low,Turkmenistan
2911,57.0,39.0,56.0,39.0,56.0,40.0,57.0,40.0,57.0,39.0,3.4056829072543515e-15,0.0020732038117845706,low,low,Turkmenistan
2912,63.0,39.0,62.0,39.0,62.0,40.0,63.0,40.0,63.0,39.0,43.238411347071334,0.004778551990692366,low,low,Turkmenistan
2913,64.0,39.0,63.0,39.0,63.0,40.0,64.0,40.0,64.0,39.0,8.711051940917969,0.0018931199412058298,lowest,high,Uzbekistan
2914,65.0,39.0,64.0,39.0,64.0,40.0,65.0,40.0,65.0,39.0,0.02079874733074879,0.002100405242783714,lowest,high,Uzbekistan
2915,66.0,39.0,65.0,39.0,65.0,40.0,66.0,40.0,66.0,39.0,0.0007319770854034384,0.03143339436008604,high,high,Uzbekistan
2916,67.0,39.0,66.0,39.0,66.0,40.0,67.0,40.0,67.0,39.0,0.15964032306025427,0.03966047004897126,highest,high,Uzbekistan
2917,68.0,39.0,67.0,39.0,67.0,40.0,68.0,40.0,68.0,39.0,3.3942632377147675,0.03275209859154779,high,high,Uzbekistan
2918,69.0,39.0,68.0,39.0,68.0,40.0,69.0,40.0,69.0,39.0,0.2995890099555254,0.01891073636986517,high,high,Tajikistan
2919,70.0,39.0,69.0,39.0,69.0,40.0,70.0,40.0,70.0,39.0,0.04812760841256629,0.014649822789187354,high,high,Tajikistan
2920,71.0,39.0,70.0,39.0,70.0,40.0,71.0,40.0,71.0,39.0,5.085620532433191,0.006925178287160081,medium,high,Tajikistan
2921,72.0,39.0,71.0,39.0,71.0,40.0,72.0,40.0,72.0,39.0,1.457957737147808,0.0033983963896107887,low,medium,Kyrgyzstan
2922,73.0,39.0,72.0,39.0,72.0,40.0,73.0,40.0,73.0,39.0,2.904242600911508e-14,0.0009436282289966871,lowest,low,Kyrgyzstan
2923,74.0,39.0,73.0,39.0,73.0,40.0,74.0,40.0,74.0,39.0,0.346657603707475,0.0005894241893334787,lowest,low,Kyrgyzstan
2924,75.0,39.0,74.0,39.0,74.0,40.0,75.0,40.0,75.0,39.0,17.066929737726845,0.0012928613101109172,lowest,,China
2925,76.0,39.0,75.0,39.0,75.0,40.0,76.0,40.0,76.0,39.0,0.0066547807364258915,0.02918384511020069,high,high,China
