,2015,SSP1,SSP3,SSP5,lat1,long1,lat2,long2,lat3,long3,lat4,long4,lat5,long5
0,33.33332935969035,-0.5727053371316596,-0.32784942720526145,-7.906741846411448,26.0,65.0,25.0,65.0,25.0,66.0,26.0,66.0,26.0,65.0
1,85.90453863143921,-0.40412681958602253,-0.4021146619910643,-6.470652450195047,25.0,64.0,24.0,64.0,24.0,65.0,25.0,65.0,25.0,64.0
2,52.251152197519936,-4.6988261775241495,-4.1595976039423,-10.484064217825967,26.0,64.0,25.0,64.0,25.0,65.0,26.0,65.0,26.0,64.0
3,89.66132799784342,-14.05615942767624,-13.84571148074198,-23.204807283385595,27.0,64.0,26.0,64.0,26.0,65.0,27.0,65.0,27.0,64.0
4,99.99999602635702,-0.5290727030862525,-0.5045314830355475,-0.5744934310314429,28.0,64.0,27.0,64.0,27.0,65.0,28.0,65.0,28.0,64.0
5,32.976583639780685,-0.005759848769030735,0.0,-2.8251877463675896,29.0,64.0,28.0,64.0,28.0,65.0,29.0,65.0,29.0,64.0
6,73.17838271458945,-5.515503604675589,-3.3104359630131346,-19.836996671851136,22.0,63.0,21.0,63.0,21.0,64.0,22.0,64.0,22.0,63.0
7,60.081527630488075,-11.063387749407454,-10.238394990638731,-25.243110760861516,23.0,63.0,22.0,63.0,22.0,64.0,23.0,64.0,23.0,63.0
8,71.82073791821799,-10.402992251890756,-10.189874501505052,-24.309493260326466,24.0,63.0,23.0,63.0,23.0,64.0,24.0,64.0,24.0,63.0
9,58.92054041226705,-7.45882095635039,-6.7147375044085145,-18.520695479607802,25.0,63.0,24.0,63.0,24.0,64.0,25.0,64.0,25.0,63.0
10,69.47290897369385,-3.24815267942275,-2.7495520043835846,-14.533218024152005,26.0,63.0,25.0,63.0,25.0,64.0,26.0,64.0,26.0,63.0
11,98.6395537853241,-10.567462673862526,-10.228130397553624,-18.85057385138931,27.0,63.0,26.0,63.0,26.0,64.0,27.0,64.0,27.0,63.0
12,99.68998630841574,-1.9689824217992151,-1.802915691333959,-4.971217790602782,28.0,63.0,27.0,63.0,27.0,64.0,28.0,64.0,28.0,63.0
13,99.45438305536905,-4.04579137036296,-4.0622426060834975,-7.2069097986836175,29.0,63.0,28.0,63.0,28.0,64.0,29.0,64.0,29.0,63.0
14,98.69832396507263,-15.35041734930845,-14.698918057681729,-23.647269141966202,30.0,63.0,29.0,63.0,29.0,64.0,30.0,64.0,30.0,63.0
15,99.99999602635702,-14.521283488324622,-14.331166518972982,-18.2090468489745,31.0,63.0,30.0,63.0,30.0,64.0,31.0,64.0,31.0,63.0
16,99.73669250806174,0.0,0.0,0.0,43.0,63.0,42.0,63.0,42.0,64.0,43.0,64.0,43.0,63.0
17,33.33333333333333,0.0,0.0,-0.9735345840454102,18.0,62.0,17.0,62.0,17.0,63.0,18.0,63.0,18.0,62.0
18,65.65234065055847,-3.3698377961079413,-3.03902035791472,-15.833343547017218,22.0,62.0,21.0,62.0,21.0,63.0,22.0,63.0,22.0,62.0
