,2015,SSP1,SSP3,SSP5,lat1,long1,lat2,long2,lat3,long3,lat4,long4,lat5,long5
148,144984,-33.43058544391105,-13.929123213595982,-28.034817635049386,32.0,59.0,31.0,59.0,31.0,60.0,32.0,60.0,32.0,59.0
149,70120,-36.21648602395893,-14.252709640616088,-30.499144324015973,33.0,59.0,32.0,59.0,32.0,60.0,33.0,60.0,33.0,59.0
150,35027,-38.904273845890316,-16.19607731178805,-33.35997944442858,34.0,59.0,33.0,59.0,33.0,60.0,34.0,60.0,34.0,59.0
151,41306,-38.74739747252215,-16.118723672105748,-33.63191788117949,35.0,59.0,34.0,59.0,34.0,60.0,35.0,60.0,35.0,59.0
154,362624,4.341687257324391,-1.9218253618072714,9.559764384045181,38.0,59.0,37.0,59.0,37.0,60.0,38.0,60.0,38.0,59.0
155,85582,-19.893201841508727,-9.449416933467317,-14.589516487111776,39.0,59.0,38.0,59.0,38.0,60.0,39.0,60.0,39.0,59.0
156,353960,2.2612724601649905,-2.702000226014239,7.5172335857159,40.0,59.0,39.0,59.0,39.0,60.0,40.0,60.0,40.0,59.0
159,19696,-39.60194963444354,-15.201056051990252,-34.51462225832656,43.0,59.0,42.0,59.0,42.0,60.0,43.0,60.0,43.0,59.0
161,15041,-39.47875806129912,-15.743634066883851,-32.9100458746094,45.0,59.0,44.0,59.0,44.0,60.0,45.0,60.0,45.0,59.0
162,17679,-39.193393291475765,-16.776967023021665,-33.88766332937384,46.0,59.0,45.0,59.0,45.0,60.0,46.0,60.0,46.0,59.0
163,19535,-100.0,-100.0,-100.0,47.0,59.0,46.0,59.0,46.0,60.0,47.0,60.0,47.0,59.0
164,17563,-39.52058304389911,-15.509878722313955,-33.38837328474634,48.0,59.0,47.0,59.0,47.0,60.0,48.0,60.0,48.0,59.0
165,182511,-5.777733944803327,-5.169003512117078,-0.4821627189594052,50.0,59.0,49.0,59.0,49.0,60.0,50.0,60.0,50.0,59.0
166,62527,-9.73979240967902,-6.539574903641626,-4.685975658515521,51.0,59.0,50.0,59.0,50.0,60.0,51.0,60.0,51.0,59.0
168,36251,-36.39072025599294,-14.954070232545309,-31.290171305619154,53.0,59.0,52.0,59.0,52.0,60.0,53.0,60.0,53.0,59.0
171,29051,-39.70603421568965,-15.965027021445044,-34.460087432446386,56.0,59.0,55.0,59.0,55.0,60.0,56.0,60.0,56.0,59.0
172,251588,0.39469291063166767,-3.1750321954942207,5.42513951380829,57.0,59.0,56.0,59.0,56.0,60.0,57.0,60.0,57.0,59.0
175,8806,-40.47240517828753,-16.454689984101748,-33.159209629797864,63.0,59.0,62.0,59.0,62.0,60.0,63.0,60.0,63.0,59.0
186,0,1000.0,1000.0,1000.0,-122.0,58.0,-123.0,58.0,-123.0,59.0,-122.0,59.0,-122.0,58.0
187,4886,24.68276708964388,-19.156774457634057,69.46377404830127,-117.0,58.0,-118.0,58.0,-118.0,59.0,-117.0,59.0,-117.0,58.0
191,99947,0.7473961199435701,-7.889181266071017,16.888951144106375,-3.0,58.0,-4.0,58.0,-4.0,59.0,-3.0,59.0,-3.0,58.0
192,63767,-36.22249753007041,-25.59787978107799,-21.5581727225681,-2.0,58.0,-3.0,58.0,-3.0,59.0,-2.0,59.0,-2.0,58.0
194,45422,25.11117960459689,6.173220025538285,52.53841750693496,7.0,58.0,6.0,58.0,6.0,59.0,7.0,59.0,7.0,58.0
196,157229,58.298405510433824,19.63505460188642,87.01002995630577,9.0,58.0,8.0,58.0,8.0,59.0,9.0,59.0,9.0,58.0
197,1293,77.4168600154679,44.70224284609436,106.72853828306265,10.0,58.0,9.0,58.0,9.0,59.0,10.0,59.0,10.0,58.0
198,11753,11.307751212456393,-8.414872798434443,25.72109248702459,11.0,58.0,10.0,58.0,10.0,59.0,11.0,59.0,11.0,58.0
199,606749,39.942546258831904,10.928736594539092,63.330965522810914,12.0,58.0,11.0,58.0,11.0,59.0,12.0,59.0,12.0,58.0
200,602875,39.146921003524774,9.6144308521667,63.17263114244246,13.0,58.0,12.0,58.0,12.0,59.0,13.0,59.0,13.0,58.0
207,33348,-17.96509535804246,-15.416216864579585,-8.45627923713566,23.0,58.0,22.0,58.0,22.0,59.0,23.0,59.0,23.0,58.0
209,99313,-9.489190740386455,-18.918973346893157,-1.7097459547088498,25.0,58.0,24.0,58.0,24.0,59.0,25.0,59.0,25.0,58.0
211,200004,2.1794564108717824,-100.0,12.086258274834503,27.0,58.0,26.0,58.0,26.0,59.0,27.0,59.0,27.0,58.0
212,64961,-18.617324240698267,-15.149089453672204,-9.779713982235496,28.0,58.0,27.0,58.0,27.0,59.0,28.0,59.0,28.0,58.0
213,252024,0.5015395359172142,-3.121924896041647,5.585975938799479,29.0,58.0,28.0,58.0,28.0,59.0,29.0,59.0,29.0,58.0
214,45929,-39.26277515295347,-15.658951860480306,-33.906682052733565,30.0,58.0,29.0,58.0,29.0,59.0,30.0,59.0,30.0,58.0
216,295242,-1.0557441014489808,-3.638709939642734,4.131526002398033,32.0,58.0,31.0,58.0,31.0,59.0,32.0,59.0,32.0,58.0
217,41471,-39.53123869692074,-15.519278531986208,-33.91767741313207,33.0,58.0,32.0,58.0,32.0,59.0,33.0,59.0,33.0,58.0
218,96933,-36.36945106413708,-14.98870353749497,-31.051344743276285,34.0,58.0,33.0,58.0,33.0,59.0,34.0,59.0,34.0,58.0
219,83693,-30.41234033909646,-12.904305019535684,-25.034351737899225,35.0,58.0,34.0,58.0,34.0,59.0,35.0,59.0,35.0,58.0
220,58316,-24.609026682214143,-11.134165580629674,-19.435489402565334,36.0,58.0,35.0,58.0,35.0,59.0,36.0,59.0,36.0,58.0
221,46326,-100.0,-14.89012649484091,-100.0,37.0,58.0,36.0,58.0,36.0,59.0,37.0,59.0,37.0,58.0
222,46995,-39.61485264389829,-16.12299180763911,-34.46324077029471,38.0,58.0,37.0,58.0,37.0,59.0,38.0,59.0,38.0,58.0
223,243882,4.1417570792432405,-0.6675359395117311,9.356574080907981,39.0,58.0,38.0,58.0,38.0,59.0,39.0,59.0,39.0,58.0
224,439266,-0.9324646114199596,-3.7378262829356244,4.298762025742944,40.0,58.0,39.0,58.0,39.0,59.0,40.0,59.0,40.0,58.0
225,328836,-3.060492160225766,-4.272342444257928,1.9042927173423834,41.0,58.0,40.0,58.0,40.0,59.0,41.0,59.0,41.0,58.0
226,132464,-10.456425896847446,-6.6425594878608525,-5.255012682691146,42.0,58.0,41.0,58.0,41.0,59.0,42.0,59.0,42.0,58.0
227,45314,-20.048991481661297,-9.815950920245399,-14.818819790793132,43.0,58.0,42.0,58.0,42.0,59.0,43.0,59.0,43.0,58.0
228,23407,-39.4753706156278,-15.738881531165891,-34.1692656043064,44.0,58.0,43.0,58.0,43.0,59.0,44.0,59.0,44.0,58.0
229,40795,-16.465253094742003,-8.383380316215222,-10.84446623360706,45.0,58.0,44.0,58.0,44.0,59.0,45.0,59.0,45.0,58.0
230,66307,-11.920310072842987,-7.349148657004539,-6.409579682386475,46.0,58.0,45.0,58.0,45.0,59.0,46.0,59.0,46.0,58.0
231,47914,-36.5029010310139,-14.907960095170514,-31.339483240806445,47.0,58.0,46.0,58.0,46.0,59.0,47.0,59.0,47.0,58.0
234,456685,-2.0565597731477934,-4.062537635350406,3.172646353613541,50.0,58.0,49.0,58.0,49.0,59.0,50.0,59.0,50.0,58.0
235,100454,-13.931749855655324,-7.720946901069146,-8.666653393593087,51.0,58.0,50.0,58.0,50.0,59.0,51.0,59.0,51.0,58.0
236,40149,-39.45303743555257,-15.88582530075469,-33.99337467931954,52.0,58.0,51.0,58.0,51.0,59.0,52.0,59.0,52.0,58.0
237,155189,-39.30175463467127,-15.840040209035434,-34.08231253503792,53.0,58.0,52.0,58.0,52.0,59.0,53.0,59.0,53.0,58.0
238,70760,-39.21848501978519,-15.69672131147541,-33.872244205765966,54.0,58.0,53.0,58.0,53.0,59.0,54.0,59.0,54.0,58.0
239,87931,-37.218955772139516,-15.310868749360294,-32.079698854783864,55.0,58.0,54.0,58.0,54.0,59.0,55.0,59.0,55.0,58.0
240,461436,-24.536663806031605,-11.151925727511507,-19.258141974184937,56.0,58.0,55.0,58.0,55.0,59.0,56.0,59.0,56.0,58.0
241,642744,-21.42345941774641,-10.180413975081837,-16.2520381364898,57.0,58.0,56.0,58.0,56.0,59.0,57.0,59.0,57.0,58.0
242,114590,-30.976525002181692,-13.509032201762807,-25.747447421240945,58.0,58.0,57.0,58.0,57.0,59.0,58.0,59.0,58.0,58.0
244,261712,-26.197499541480713,-11.464510607079538,-20.974200648040593,60.0,58.0,59.0,58.0,59.0,59.0,60.0,59.0,60.0,58.0
245,128567,-23.834265402474973,-10.99893440774071,-18.506304106030317,61.0,58.0,60.0,58.0,60.0,59.0,61.0,59.0,61.0,58.0
247,32467,-37.465734438044784,-14.935164936704963,-32.189607909569716,63.0,58.0,62.0,58.0,62.0,59.0,63.0,59.0,63.0,58.0
248,46549,-18.017572880190766,-9.050677780403445,-12.661926142344626,64.0,58.0,63.0,58.0,63.0,59.0,64.0,59.0,64.0,58.0
269,88945,-9.098881331159706,-6.058800382258699,-4.059812243521277,93.0,58.0,92.0,58.0,92.0,59.0,93.0,59.0,93.0,58.0
280,117264,29.991301678264428,5.510642652476464,48.045435939418745,-4.0,57.0,-5.0,57.0,-5.0,58.0,-4.0,58.0,-4.0,57.0
284,97320,19.484175914508835,-6.65330867242088,39.689683518290174,9.0,57.0,8.0,57.0,8.0,58.0,9.0,58.0,9.0,57.0
287,90324,38.19914972764714,10.273017138302112,60.51990611576104,12.0,57.0,11.0,57.0,11.0,58.0,12.0,58.0,12.0,57.0
288,338443,39.96921195001817,10.21590046182075,64.3230913329571,13.0,57.0,12.0,57.0,12.0,58.0,13.0,58.0,13.0,57.0
289,117020,33.490001709109556,2.047513245599043,59.923944624850456,14.0,57.0,13.0,57.0,13.0,58.0,14.0,58.0,14.0,57.0
290,188077,32.91949573844755,3.86277960622511,57.06279874732157,15.0,57.0,14.0,57.0,14.0,58.0,15.0,58.0,15.0,57.0
291,87846,34.506978120802316,2.9084989640962595,60.998793342895524,16.0,57.0,15.0,57.0,15.0,58.0,16.0,58.0,16.0,57.0
292,149186,37.11541297440779,6.644725376375799,62.32488303191989,17.0,57.0,16.0,57.0,16.0,58.0,17.0,58.0,17.0,57.0
295,82007,-24.51254161230139,-16.579072518199666,-23.660175350884682,22.0,57.0,21.0,57.0,21.0,58.0,22.0,58.0,22.0,57.0
296,87815,-100.0,-22.25132380572795,-100.0,23.0,57.0,22.0,57.0,22.0,58.0,23.0,58.0,23.0,57.0
297,254364,-14.439150194209873,-15.885109528077873,-13.436256702992562,24.0,57.0,23.0,57.0,23.0,58.0,24.0,58.0,24.0,57.0
298,889789,-7.420748064990689,-15.044915142803518,-6.337007987286873,25.0,57.0,24.0,57.0,24.0,58.0,25.0,58.0,25.0,57.0
299,148633,-45.41185335692612,-21.035032597067946,-44.74847443030821,26.0,57.0,25.0,57.0,25.0,58.0,26.0,58.0,26.0,57.0
300,72154,-100.0,-100.0,-100.0,27.0,57.0,26.0,57.0,26.0,58.0,27.0,58.0,27.0,57.0
303,40425,-39.64625850340136,-15.915893630179344,-34.3426097711812,30.0,57.0,29.0,57.0,29.0,58.0,30.0,58.0,30.0,57.0
306,28897,-40.838149288853515,-16.057030141537183,-35.155898536180224,33.0,57.0,32.0,57.0,32.0,58.0,33.0,58.0,33.0,57.0
307,45077,-41.31153359806553,-15.990416398606829,-35.56580961465936,34.0,57.0,33.0,57.0,33.0,58.0,34.0,58.0,34.0,57.0
308,144778,-7.456934064567821,-5.669369655610659,-2.3760516100512508,35.0,57.0,34.0,57.0,34.0,58.0,35.0,58.0,35.0,57.0
309,475795,2.3888439348879245,-2.604272848600763,7.537279710799819,36.0,57.0,35.0,57.0,35.0,58.0,36.0,58.0,36.0,57.0
