,name,iso3,1850,1900,1910,1945,1980,2015,SSP1,SSP3,SSP5
85,Lao People's Democratic Republic,LAO,24.954380952380955,46.12409523809524,56.077999999999996,58.42219047619049,69.13695238095237,57.97780952380953,59.0152380952381,57.613428571428585,60.881904761904764
86,Latvia,LVA,94.65307692307692,81.27205128205128,75.31307692307693,71.64615384615384,76.22512820512821,86.21846153846154,86.13435897435899,85.96615384615386,82.5951282051282
87,Lebanon,LBN,30.333333333333332,16.796666666666667,13.647777777777778,3.2322222222222217,1.3988888888888888,1.2177777777777778,1.2577777777777779,1.0733333333333333,1.242222222222222
88,Lesotho,LSO,10.21111111111111,10.678148148148148,4.2848148148148155,1.7840740740740737,2.3533333333333335,2.4266666666666663,2.3074074074074074,2.6444444444444444,2.277777777777778
89,Liberia,LBR,71.67666666666668,77.14229166666668,89.28604166666666,92.17625,70.283125,59.55666666666667,58.10875000000001,39.12854166666667,44.98291666666666
90,Libyan Arab Jamahiriya,LBY,42.43,37.281666666666666,33.63,45.9595,44.09766666666667,44.848000000000006,1.4753333333333332,4.1735,30.395166666666668
91,Lithuania,LTU,62.80777777777777,38.257962962962964,32.28037037037037,29.735555555555553,32.345555555555556,49.145555555555546,54.230185185185185,54.10314814814816,43.59425925925925
92,Madagascar,MDG,23.998181818181816,40.91075757575758,39.95651515151515,47.679646464646474,44.19242424242424,33.36338383838384,25.691818181818178,3.3033838383838385,14.199999999999996
93,Malawi,MWI,26.438,37.591,37.718333333333334,38.223333333333336,31.477999999999998,26.111000000000008,25.811333333333334,5.278666666666666,17.748333333333335
94,Malaysia,MYS,27.84921568627451,34.34549019607843,38.17660130718955,59.68006535947712,84.36287581699348,83.89294117647059,87.87196078431373,82.89281045751635,80.31320261437908
95,Mali,MLI,13.813267973856208,12.815555555555557,13.658039215686273,6.688692810457515,10.921568627450979,10.83333333333333,10.693725490196075,4.471764705882354,5.9143137254901985
96,Malta,MLT,19.150000000000002,17.603333333333335,17.206666666666667,16.846666666666668,18.956666666666667,35.3,40.86333333333334,31.626666666666665,32.556666666666665
97,Mauritania,MRT,26.149555555555555,23.03233333333333,22.10388888888889,27.899888888888885,17.71811111111111,13.288555555555554,15.152777777777777,3.858444444444445,7.572666666666667
98,Mexico,MEX,43.87150684931507,52.603881278538815,52.12208523592084,47.32083713850836,35.07508371385084,31.388234398782345,36.825707762557094,31.27445966514459,32.15474885844748
99,Mongolia,MNG,0.00011363636363636365,0.6884090909090909,0.6773863636363636,0.34159090909090906,0.00125,0.0,0.00125,0.0,0.47621212121212125
100,Montenegro,MNE,52.59,28.897500000000004,29.38083333333333,32.32083333333333,40.38666666666666,60.37500000000001,77.02749999999999,75.98583333333333,53.0875
101,Morocco,MAR,18.746309523809526,11.313452380952379,9.144166666666665,8.750238095238094,11.001785714285715,10.996309523809524,9.391428571428571,9.837380952380952,10.956309523809523
102,Mozambique,MOZ,25.372989690721653,28.90773195876289,31.437079037800686,37.09140893470791,39.81446735395188,37.41481099656357,43.560549828178694,13.260996563573883,32.820274914089346
103,Namibia,NAM,0.0,3.3333333333333335,3.3333333333333335,1.0456666666666667,0.6273333333333333,1.0913333333333337,1.11,2.7300000000000018,5.962666666666666
104,Nepal,NPL,53.876666666666665,42.74333333333334,39.30111111111111,12.086666666666666,3.09,2.9266666666666663,3.0155555555555558,2.328888888888889,2.6166666666666667
105,Netherlands,NLD,15.770000000000001,14.805,14.299166666666666,13.879166666666665,11.843333333333334,12.2975,14.459166666666667,12.743333333333334,12.058333333333332
106,New Zealand,NZL,0.0,0.0,0.0,1.4747619047619047,6.078571428571429,9.78933333333333,10.381904761904762,10.381523809523808,10.64495238095238
107,Nicaragua,NIC,59.72145833333334,72.14729166666666,71.66833333333334,81.99895833333333,61.05458333333334,54.541041666666665,67.21958333333333,53.06916666666667,54.63479166666667
108,Niger,NER,13.708472222222222,12.273055555555556,11.155,16.46152777777778,34.371111111111105,34.17152777777778,35.33597222222222,9.542222222222222,21.340416666666666
109,Nigeria,NGA,35.078130081300806,35.699756097560986,35.97174796747968,27.921382113821135,15.606219512195125,10.322926829268294,10.86516260162602,4.744268292682926,4.879512195121952
110,Norway,NOR,59.66283333333333,48.011166666666675,42.3105,41.18933333333333,58.324333333333335,64.801,70.80883333333334,64.90416666666667,62.82633333333334
111,Oman,OMN,60.3125641025641,73.90666666666668,73.90461538461538,78.2771794871795,42.74384615384616,24.378205128205128,8.50153846153846,1.3053846153846156,17.77692307692308
112,Pakistan,PAK,28.161904761904765,31.933877551020412,30.73537414965986,33.856462585034016,29.31183673469388,29.538231292517008,27.208707482993194,15.940340136054422,20.82700680272109
113,Panama,PAN,63.68277777777778,62.326666666666654,61.780833333333334,81.56111111111112,56.42861111111112,47.74666666666667,66.25861111111111,51.60583333333333,49.27916666666667
114,Papua New Guinea,PNG,65.88323383084577,81.65626865671642,86.8317910447761,92.09034825870644,91.69323383084577,92.65233830845769,93.5136815920398,92.77890547263682,92.70457711442786
115,Paraguay,PRY,25.16757575757576,29.73045454545455,28.907121212121215,28.788484848484842,22.011060606060607,20.280303030303028,20.844848484848487,24.569999999999997,24.625
116,Peru,PER,6.172839506172839,22.63329218106996,38.9046913580247,71.8119341563786,57.601604938271606,49.63600823045267,55.08748971193416,40.1364609053498,45.18353909465021
117,Philippines,PHL,13.10842857142857,37.32552380952381,40.35890476190476,54.389904761904766,73.46709523809521,72.97071428571428,72.94557142857143,70.27385714285712,70.72933333333332
118,Poland,POL,40.94350877192983,30.812456140350875,28.907368421052638,27.853157894736842,26.20394736842105,32.276228070175435,37.34684210526316,43.30842105263158,30.18447368421052
119,Portugal,PRT,25.768823529411765,20.05254901960784,17.0578431372549,16.398431372549016,25.911372549019607,41.15058823529412,52.9535294117647,39.11901960784314,38.083333333333336
120,Puerto Rico,PRI,80.27777777777777,77.32444444444444,75.47444444444444,66.6511111111111,36.065555555555555,22.950000000000003,29.948888888888888,22.124444444444446,22.289999999999996
121,Republic of Moldova,MDA,61.490833333333335,51.845,44.61000000000001,38.001666666666665,27.46166666666667,32.6075,39.541666666666664,37.74,31.831666666666667
122,Romania,ROU,38.282276422764234,22.91235772357724,20.261869918699187,20.126504065040653,21.214471544715447,33.04154471544715,41.09837398373983,40.57243902439024,30.902520325203255
123,Russia,RUS,42.37241947565542,44.43002247191009,40.21283895131082,41.74332584269663,47.0564456928839,47.1319925093633,49.90288764044944,50.58222471910113,47.017134831460645
124,Rwanda,RWA,7.18,5.271666666666667,5.083333333333333,4.241666666666667,4.23,3.8699999999999997,3.5583333333333336,2.8049999999999997,3.4933333333333336
125,Saudi Arabia,SAU,48.23413793103449,51.576666666666675,51.38396551724137,64.92402298850574,60.34339080459771,47.970574712643675,19.024540229885066,6.9190804597701145,25.17494252873563
126,Senegal,SEN,5.300833333333333,5.084583333333334,5.0704166666666675,4.865,4.175416666666666,5.72125,5.698333333333333,6.388333333333333,6.395416666666667
127,Serbia,SRB,39.410000000000004,13.556666666666667,9.49,11.875,17.233333333333334,37.755,43.68833333333333,43.21333333333334,35.13333333333333
128,Sierra Leone,SLE,72.96249999999999,72.78333333333335,72.75333333333333,72.86500000000001,66.80666666666667,38.78666666666667,41.560833333333335,18.915,24.05666666666667
129,Slovakia,SVK,65.58277777777778,34.61388888888889,31.18444444444444,31.71777777777778,38.663333333333334,45.907777777777774,73.01666666666667,72.15777777777778,44.723333333333336
130,Solomon Islands,SLB,0.0,100.0,100.0,100.0,100.0,99.50666666666666,100.0,99.45666666666666,99.45666666666666
131,Somalia,SOM,25.72645161290323,21.638172043010755,20.028172043010752,3.7148387096774194,10.010107526881722,15.997634408602153,16.05548387096774,4.404623655913979,12.433118279569891
132,South Africa,ZAF,26.616267806267803,46.15638176638175,43.860655270655265,14.189202279202277,7.6642735042735035,7.637207977207975,7.984472934472936,4.139572649572649,7.118148148148148
133,Spain,ESP,34.36588888888889,26.17194444444445,24.046499999999998,22.545666666666666,34.56688888888889,48.527944444444444,53.88383333333334,47.69822222222222,45.48911111111111
134,Sri Lanka,LKA,75.91300000000001,74.58033333333333,73.11566666666666,71.47466666666666,48.968333333333334,45.82399999999999,52.65166666666667,35.31333333333334,38.34733333333333
135,Sudan,SDN,22.959210526315786,25.199064327485384,25.05271929824562,28.019444444444446,29.584941520467833,21.57020467836257,17.10923976608187,7.806023391812864,13.87643274853801
136,Suriname,SUR,0.0,0.0,16.666666666666668,33.333333333333336,66.66666666666667,66.60388888888889,66.58999999999999,83.06666666666666,66.49833333333333
137,Swaziland,SWZ,1.2074999999999998,17.60333333333333,13.599166666666667,4.290833333333334,5.25,4.577500000000001,4.398333333333333,4.0858333333333325,4.676666666666667
138,Sweden,SWE,36.419705882352936,24.492549019607846,21.029411764705884,19.908137254901963,36.0328431372549,46.58323529411765,47.91696078431372,43.719411764705875,40.4863725490196
139,Syrian Arab Republic,SYR,14.93311111111111,8.898888888888889,8.765111111111112,6.753111111111111,5.623555555555556,4.692444444444445,4.743333333333333,3.656444444444445,4.2491111111111115
140,Taiwan,TWN,65.84619047619049,66.58952380952381,63.934285714285714,61.30952380952382,23.19095238095238,11.583809523809526,24.27952380952381,25.32047619047619,15.364285714285714
141,Tajikistan,TJK,0.7333333333333334,0.6453333333333333,0.5973333333333333,0.8526666666666666,1.132,1.1306666666666667,0.9466666666666669,0.9513333333333334,1.0566666666666666
142,Thailand,THA,47.943678160919546,41.64666666666667,46.39402298850575,45.37413793103448,46.43114942528735,31.997356321839078,30.008850574712643,29.02333333333333,28.112643678160918
143,The former Yugoslav Republic of Macedonia,MKD,55.758333333333326,27.403333333333336,21.381666666666664,25.85666666666667,37.54,56.224999999999994,64.915,64.325,53.75833333333333
144,Timor-Leste,TLS,91.68333333333334,91.00333333333333,89.60333333333334,78.52333333333334,70.25666666666667,46.01666666666666,72.36333333333334,42.43333333333334,64.35333333333334
145,Trinidad and Tobago,TTO,33.333333333333336,33.32222222222222,33.32222222222222,64.31,97.13444444444445,96.47111111111111,95.88111111111112,95.9888888888889,95.9888888888889
146,Tunisia,TUN,14.773333333333333,12.76703703703704,11.528148148148148,10.141111111111112,4.14,3.4614814814814814,0.6744444444444445,0.8381481481481482,2.384074074074074
147,Turkey,TUR,56.17613168724281,54.80777777777777,54.658888888888896,49.349670781893,41.29765432098766,38.034855967078194,43.052222222222234,35.15901234567901,36.85786008230453
148,Turkmenistan,TKM,6.1372839506172845,7.644938271604939,7.241358024691358,8.658148148148145,8.312098765432097,8.310246913580247,8.118024691358025,8.1220987654321,7.792592592592594
149,Uganda,UGA,39.29764705882352,40.75411764705884,45.92588235294118,41.79980392156863,37.255490196078426,32.598627450980395,31.513725490196077,21.07941176470588,21.60294117647059
150,Ukraine,UKR,68.82068965517239,54.07362068965517,47.15620689655174,42.41224137931035,32.01362068965517,37.6967816091954,43.5792528735632,43.186494252873565,36.62643678160918
151,United Arab Emirates,ARE,0.006666666666666667,0.0,0.0,33.33777777777778,66.74222222222222,38.077777777777776,24.70333333333333,2.5244444444444443,30.05333333333333
152,United Kingdom,GBR,26.101666666666663,23.933076923076925,23.18352564102565,22.82788461538462,24.73102564102564,29.221217948717946,34.19839743589743,28.129487179487175,27.904807692307696
153,United Republic of Tanzania,TZA,20.591666666666665,23.988055555555558,26.68625,21.6399537037037,16.15726851851852,16.03046296296296,19.10166666666667,10.140416666666667,13.497268518518519
154,United States,USA,37.91234583333333,40.24057083333335,36.958958333333335,24.294283333333336,24.627245833333337,26.724212500000007,29.79510833333335,22.803295833333323,25.162374999999987
155,Uruguay,URY,25.21166666666667,9.492777777777777,5.509999999999999,13.705555555555554,13.484722222222222,9.270000000000001,9.10527777777778,8.50611111111111,8.88638888888889
156,Uzbekistan,UZB,1.2621212121212118,0.2145454545454545,0.28151515151515144,0.4106060606060606,0.3884848484848485,0.3881818181818182,0.3875757575757575,0.389090909090909,0.3766666666666667
157,Venezuela,VEN,25.285266666666672,40.4716,46.0924,36.86953333333333,29.14366666666667,23.651999999999997,28.428933333333333,22.55333333333333,23.54053333333334
158,Viet Nam,VNM,57.439743589743586,54.51025641025641,49.73897435897436,48.522307692307685,43.89935897435898,27.591923076923077,29.953846153846158,27.558717948717952,34.47666666666667
159,Yemen,YEM,33.47763888888889,27.2075,26.60833333333333,23.98736111111111,39.439305555555556,24.812500000000004,12.402222222222221,11.329861111111112,16.976111111111113
160,Zambia,ZMB,9.867631578947368,13.065131578947367,15.52969298245614,25.989473684210534,43.91385964912282,47.25859649122807,52.3032456140351,22.114912280701763,38.38820175438596
161,Zimbabwe,ZWE,0.9777011494252874,0.9954022988505749,1.0073563218390804,19.502068965517243,17.824827586206897,17.015402298850574,16.4916091954023,12.847701149425289,14.257471264367815
162,World,WLD,33.56515985963591,33.752737510997996,33.603191456378816,34.78913919575853,34.63187822516932,33.90308655360742,35.90944422609533,29.918391061896717,31.236590596882706
