,2015,SSP1,SSP3,SSP5,lat1,long1,lat2,long2,lat3,long3,lat4,long4,lat5,long5
1640,448330,-43.01563580398367,-28.769210180001338,-38.94898846831575,20.0,53.0,19.0,53.0,19.0,54.0,20.0,54.0,20.0,53.0
1641,303410,-37.92854553244784,-28.15892686463861,-30.440328268679345,21.0,53.0,20.0,53.0,20.0,54.0,21.0,54.0,21.0,53.0
1642,322655,-38.51730176194387,-28.153600595062837,-30.901117292464086,22.0,53.0,21.0,53.0,21.0,54.0,22.0,54.0,22.0,53.0
1643,361416,-42.894061137304384,-28.644830334019524,-36.02801204152556,23.0,53.0,22.0,53.0,22.0,54.0,23.0,54.0,23.0,53.0
1644,230119,-50.153616172502055,-27.547486300566227,-45.449962845310466,24.0,53.0,23.0,53.0,23.0,54.0,24.0,54.0,24.0,53.0
1645,134597,-94.92410677801139,-53.21515338380499,-94.98428642540324,25.0,53.0,24.0,53.0,24.0,54.0,25.0,54.0,25.0,53.0
1646,108079,-87.6192414807687,-46.03762062935446,-87.51653882807946,26.0,53.0,25.0,53.0,25.0,54.0,26.0,54.0,26.0,53.0
1647,154011,-90.66105667776976,-24.320340754881144,-90.85195213328917,27.0,53.0,26.0,53.0,26.0,54.0,27.0,54.0,27.0,53.0
1648,149601,-94.25271221449054,-50.35260459488907,-94.23466420679006,28.0,53.0,27.0,53.0,27.0,54.0,28.0,54.0,28.0,53.0
1649,149196,-81.48743934153731,-24.25199066999115,-81.45660741574841,29.0,53.0,28.0,53.0,28.0,54.0,29.0,54.0,29.0,53.0
1650,106383,-45.30611093877781,-31.394113721177256,-44.80227103954579,30.0,53.0,29.0,53.0,29.0,54.0,30.0,54.0,30.0,53.0
1651,99672,-48.888353800465524,-32.68621077132996,-48.41379725499639,31.0,53.0,30.0,53.0,30.0,54.0,31.0,54.0,31.0,53.0
1652,110505,-56.021899461562825,-16.79019048911814,-55.50427582462332,32.0,53.0,31.0,53.0,31.0,54.0,32.0,54.0,32.0,53.0
1653,196460,-55.706505140995624,-15.559910414333707,-53.424106688384406,33.0,53.0,32.0,53.0,32.0,54.0,33.0,54.0,33.0,53.0
1654,249162,-73.19334408938762,-15.87762178823416,-76.50163347540958,34.0,53.0,33.0,53.0,33.0,54.0,34.0,54.0,34.0,53.0
1655,284693,-76.94007228839487,-16.16794230978633,-75.04856108158613,35.0,53.0,34.0,53.0,34.0,54.0,35.0,54.0,35.0,53.0
1656,211035,-94.52697419859265,-24.078470395905892,-94.12277584286967,36.0,53.0,35.0,53.0,35.0,54.0,36.0,54.0,36.0,53.0
1657,138132,-93.38024498305968,-20.22123765673414,-93.24703906408364,37.0,53.0,36.0,53.0,36.0,54.0,37.0,54.0,37.0,53.0
1658,156985,-80.5115138389018,-15.879861133229289,-80.3083097111189,38.0,53.0,37.0,53.0,37.0,54.0,38.0,54.0,38.0,53.0
1659,367509,-66.40163914353118,-15.895393037993628,-65.17473041476535,39.0,53.0,38.0,53.0,38.0,54.0,39.0,54.0,39.0,53.0
1660,164125,-71.7928408225438,-15.923838537699924,-70.13861386138613,40.0,53.0,39.0,53.0,39.0,54.0,40.0,54.0,40.0,53.0
1661,145426,-63.45357776463631,-15.92149959429538,-66.56993935059755,41.0,53.0,40.0,53.0,40.0,54.0,41.0,54.0,41.0,53.0
1662,113137,-68.20757135154724,-15.863068668958872,-66.20468988924932,42.0,53.0,41.0,53.0,41.0,54.0,42.0,54.0,42.0,53.0
1663,125753,-80.20086995936478,-15.836600319674282,-80.03546635070336,43.0,53.0,42.0,53.0,42.0,54.0,43.0,54.0,43.0,53.0
1664,152002,-61.916948461204456,-15.857028196997408,-64.87743582321285,44.0,53.0,43.0,53.0,43.0,54.0,44.0,54.0,44.0,53.0
1665,163416,-77.74697704019191,-15.816076761149459,-76.91719293092476,45.0,53.0,44.0,53.0,44.0,54.0,45.0,54.0,45.0,53.0
1666,148137,-82.72004968373871,-16.306527066161728,-81.7743035163396,46.0,53.0,45.0,53.0,45.0,54.0,46.0,54.0,46.0,53.0
1667,105943,-66.80951077466185,-15.878349678600758,-64.38650972692864,47.0,53.0,46.0,53.0,46.0,54.0,47.0,54.0,47.0,53.0
1668,99143,-39.46420826482959,-15.984991376093118,-34.26767396588766,48.0,53.0,47.0,53.0,47.0,54.0,48.0,54.0,48.0,53.0
1669,147055,-72.38312196117099,-15.9375743769338,-72.81969331202612,49.0,53.0,48.0,53.0,48.0,54.0,49.0,54.0,49.0,53.0
1670,186412,-83.07780614981868,-16.159903868849646,-82.54511512134412,50.0,53.0,49.0,53.0,49.0,54.0,50.0,54.0,50.0,53.0
1671,300635,-41.00121409682838,-16.189731734495318,-35.931944051757114,51.0,53.0,50.0,53.0,50.0,54.0,51.0,54.0,51.0,53.0
1672,166504,-39.922164032095324,-16.048863690962378,-34.48806034689857,52.0,53.0,51.0,53.0,51.0,54.0,52.0,54.0,52.0,53.0
1673,118332,-39.730588513673396,-15.822431802048474,-34.502078896663626,53.0,53.0,52.0,53.0,52.0,54.0,53.0,54.0,53.0,53.0
1674,99812,-39.25580090570272,-15.860818338476335,-33.954835089969144,54.0,53.0,53.0,53.0,53.0,54.0,54.0,54.0,54.0,53.0
1675,70019,-46.19460432168412,-15.957097359288193,-41.50730516002799,55.0,53.0,54.0,53.0,54.0,54.0,55.0,54.0,55.0,53.0
1676,100149,-48.013459944682424,-15.81743202628084,-43.50617579806089,56.0,53.0,55.0,53.0,55.0,54.0,56.0,54.0,56.0,53.0
1677,116485,-47.9975962570288,-15.891316478516547,-43.66055715328154,57.0,53.0,56.0,53.0,56.0,54.0,57.0,54.0,57.0,53.0
1678,106019,-56.51628481687245,-15.83961365415633,-55.907903300351826,58.0,53.0,57.0,53.0,57.0,54.0,58.0,54.0,58.0,53.0
1679,566199,-39.57954712035874,-15.922317065201458,-35.675619349380696,59.0,53.0,58.0,53.0,58.0,54.0,59.0,54.0,59.0,53.0
1680,258614,-39.58022380845585,-15.877330693620609,-33.99390597570124,60.0,53.0,59.0,53.0,59.0,54.0,60.0,54.0,60.0,53.0
1681,133483,-40.64937108096162,-14.494729665949972,-35.36854880396755,61.0,53.0,60.0,53.0,60.0,54.0,61.0,54.0,61.0,53.0
1682,56434,-65.06184215189425,7.174752808590566,-62.39146613743488,62.0,53.0,61.0,53.0,61.0,54.0,62.0,54.0,62.0,53.0
1683,61732,-97.1829845137044,-7.963454934231841,-96.95943756884598,63.0,53.0,62.0,53.0,62.0,54.0,63.0,54.0,63.0,53.0
1684,216469,-99.98983688195538,-78.5447338879932,-99.83415639190831,64.0,53.0,63.0,53.0,63.0,54.0,64.0,54.0,64.0,53.0
1685,113795,-99.7363680302298,26.906278834746693,-99.61070345797268,65.0,53.0,64.0,53.0,64.0,54.0,65.0,54.0,65.0,53.0
1686,50605,-93.83460132397984,31.522576820472285,-94.09544511411916,66.0,53.0,65.0,53.0,65.0,54.0,66.0,54.0,66.0,53.0
1687,55938,-96.6856162179556,12.519217705316601,-96.9233794558261,67.0,53.0,66.0,53.0,66.0,54.0,67.0,54.0,67.0,53.0
1688,22652,-98.63588204132085,9.619459650362,-98.89634469362528,68.0,53.0,67.0,53.0,67.0,54.0,68.0,54.0,68.0,53.0
1689,48434,-99.43015237230045,-27.645868604699178,-99.4280877069827,69.0,53.0,68.0,53.0,68.0,54.0,69.0,54.0,69.0,53.0
1690,107575,-99.82151986985824,-47.34464327213572,-99.81873111782477,70.0,53.0,69.0,53.0,69.0,54.0,70.0,54.0,70.0,53.0
1691,53880,-92.57423904974016,33.355605048255384,-96.17668893838159,71.0,53.0,70.0,53.0,70.0,54.0,71.0,54.0,71.0,53.0
1692,20563,-14.671983659971794,37.68419005008997,-24.490589894470652,72.0,53.0,71.0,53.0,71.0,54.0,72.0,54.0,72.0,53.0
1693,17104,-7.7584190832553785,32.735032740879326,-6.5306361085126285,73.0,53.0,72.0,53.0,72.0,54.0,73.0,54.0,73.0,53.0
1694,37514,-31.05240710134883,0.26923281974729435,-26.891293916937677,74.0,53.0,73.0,53.0,73.0,54.0,74.0,54.0,74.0,53.0
1695,57745,-32.20192224435016,-3.1223482552601958,-27.749588708979132,75.0,53.0,74.0,53.0,74.0,54.0,75.0,54.0,75.0,53.0
1696,14002,-24.339380088558777,33.88087416083417,-23.553778031709754,76.0,53.0,75.0,53.0,75.0,54.0,76.0,54.0,76.0,53.0
1697,22129,-65.85476072122555,32.59071806227123,-65.40738397577839,77.0,53.0,76.0,53.0,76.0,54.0,77.0,54.0,77.0,53.0
1698,48013,-54.30404265511424,-2.024451710994939,-50.55714077437361,78.0,53.0,77.0,53.0,77.0,54.0,78.0,54.0,78.0,53.0
1699,66835,-40.7032243584948,-15.71781252337847,-35.268945911573276,79.0,53.0,78.0,53.0,78.0,54.0,79.0,54.0,79.0,53.0
1700,62483,-39.62197717779236,-15.82830529904134,-33.93723092681209,80.0,53.0,79.0,53.0,79.0,54.0,80.0,54.0,80.0,53.0
1701,82890,-39.66099650138738,-15.837857401375317,-34.138014235734104,81.0,53.0,80.0,53.0,80.0,54.0,81.0,54.0,81.0,53.0
1702,78331,-39.65224496048818,-15.789406492959365,-34.166549641904226,82.0,53.0,81.0,53.0,81.0,54.0,82.0,54.0,82.0,53.0
1703,109153,-54.497814993632794,-16.003224831200242,-50.86529916722399,83.0,53.0,82.0,53.0,82.0,54.0,83.0,54.0,83.0,53.0
1704,74487,-40.32515741001786,-17.193604253091145,-35.00073838387907,84.0,53.0,83.0,53.0,83.0,54.0,84.0,54.0,84.0,53.0
1705,41025,-39.51249238269348,-15.744058500914077,-33.74040219378428,85.0,53.0,84.0,53.0,84.0,54.0,85.0,54.0,85.0,53.0
1706,46076,-39.47174233874468,-15.470092890007813,-33.872297942529734,86.0,53.0,85.0,53.0,85.0,54.0,86.0,54.0,86.0,53.0
1707,124216,-39.75172280543569,-15.959296708958588,-34.184002060926126,87.0,53.0,86.0,53.0,86.0,54.0,87.0,54.0,87.0,53.0
1708,129022,-39.74128443211235,-15.434577048875386,-33.00832416177086,88.0,53.0,87.0,53.0,87.0,54.0,88.0,54.0,88.0,53.0
1709,102720,-43.451129283489095,-10.149922118380061,-29.29517133956386,89.0,53.0,88.0,53.0,88.0,54.0,89.0,54.0,89.0,53.0
1710,114241,-42.829632093556604,-11.782985092917604,-31.862466189896796,90.0,53.0,89.0,53.0,89.0,54.0,90.0,54.0,90.0,53.0
1711,70468,-39.76982460123744,-16.14207867400806,-34.222625872736565,91.0,53.0,90.0,53.0,90.0,54.0,91.0,54.0,91.0,53.0
1712,16112,-40.23088381330685,-14.883316782522344,-33.583664349553125,92.0,53.0,91.0,53.0,91.0,54.0,92.0,54.0,92.0,53.0
1713,13549,-40.792678426452134,-14.8350431766182,-34.07631559524688,93.0,53.0,92.0,53.0,92.0,54.0,93.0,54.0,93.0,53.0
1714,14461,-42.00954290851255,-16.015489938455154,-36.09708872138856,94.0,53.0,93.0,53.0,93.0,54.0,94.0,54.0,94.0,53.0
1715,14189,-43.66058214109521,-16.68898442455423,-38.25498625695962,95.0,53.0,94.0,53.0,94.0,54.0,95.0,54.0,95.0,53.0
1716,11698,-49.059668319370836,-18.276628483501455,-45.5291502820995,96.0,53.0,95.0,53.0,95.0,54.0,96.0,54.0,96.0,53.0
1717,8811,-43.445692883895134,-17.25116331857905,-39.92736352286914,97.0,53.0,96.0,53.0,96.0,54.0,97.0,54.0,97.0,53.0
1718,10457,-39.562015874533806,-16.716075356220713,-35.99502725447069,98.0,53.0,97.0,53.0,97.0,54.0,98.0,54.0,98.0,53.0
1719,10457,-36.253227503107965,-16.67782346753371,-34.23544037486851,99.0,53.0,98.0,53.0,98.0,54.0,99.0,54.0,99.0,53.0
1720,12479,-38.18414937094318,-15.9788444586906,-34.23351230066512,100.0,53.0,99.0,53.0,99.0,54.0,100.0,54.0,100.0,53.0
1721,15056,-41.45855472901169,-15.807651434643995,-36.52364505844846,101.0,53.0,100.0,53.0,100.0,54.0,101.0,54.0,101.0,53.0
1722,17993,-40.77141110431835,-15.883954871338855,-35.641638414939145,102.0,53.0,101.0,53.0,101.0,54.0,102.0,54.0,102.0,53.0
1723,39922,-39.91032513401132,-15.242222333550423,-34.99073192725815,103.0,53.0,102.0,53.0,102.0,54.0,103.0,54.0,103.0,53.0
1724,28481,-40.16361785049682,-16.347740598995824,-34.995259997893335,104.0,53.0,103.0,53.0,103.0,54.0,104.0,54.0,104.0,53.0
1725,33864,-39.64386959603118,-16.53673517599811,-35.05492558469171,105.0,53.0,104.0,53.0,104.0,54.0,105.0,54.0,105.0,53.0
1726,16865,-40.50993181144382,-16.30595908686629,-36.03913430180848,106.0,53.0,105.0,53.0,105.0,54.0,106.0,54.0,106.0,53.0
1727,3763,-45.30959340951369,-17.645495615200637,-43.15705554079192,107.0,53.0,106.0,53.0,106.0,54.0,107.0,54.0,107.0,53.0
1728,1122,-60.42780748663102,-21.479500891265598,-59.98217468805704,108.0,53.0,107.0,53.0,107.0,54.0,108.0,54.0,108.0,53.0
1729,1483,-48.48280512474713,-18.745785569790964,-43.22319622387053,109.0,53.0,108.0,53.0,108.0,54.0,109.0,54.0,109.0,53.0
1730,1513,-62.39259748843357,-23.000660938532718,-61.9960343688037,110.0,53.0,109.0,53.0,109.0,54.0,110.0,54.0,110.0,53.0
1731,6266,-51.67571018193425,-18.30513884455793,-47.079476540057456,111.0,53.0,110.0,53.0,110.0,54.0,111.0,54.0,111.0,53.0
1732,15959,-46.143242057773044,-18.82323453850492,-40.3659377153957,112.0,53.0,111.0,53.0,111.0,54.0,112.0,54.0,112.0,53.0
1733,14408,-41.74069961132704,-17.92754025541366,-35.60521932259856,113.0,53.0,112.0,53.0,112.0,54.0,113.0,54.0,113.0,53.0
1734,9753,-39.80313749615503,-18.835230185583924,-35.47626371372911,114.0,53.0,113.0,53.0,113.0,54.0,114.0,54.0,114.0,53.0
1735,3188,-38.04893350062735,-16.813048933500628,-36.44918444165621,115.0,53.0,114.0,53.0,114.0,54.0,115.0,54.0,115.0,53.0
1736,4557,-36.77858240070221,-8.865481676541584,-34.23304805793285,116.0,53.0,115.0,53.0,115.0,54.0,116.0,54.0,116.0,53.0
1737,10311,-38.51226845116865,-11.77383376976045,-34.516535738531665,117.0,53.0,116.0,53.0,116.0,54.0,117.0,54.0,117.0,53.0
1738,14217,-39.8677639445734,-15.031300555672786,-34.81043820777942,118.0,53.0,117.0,53.0,117.0,54.0,118.0,54.0,118.0,53.0
1739,8988,-39.23008455718736,-15.554072096128172,-32.320872274143305,119.0,53.0,118.0,53.0,118.0,54.0,119.0,54.0,119.0,53.0
1740,8507,-39.344069589749616,-15.610673562948161,-32.70248031033267,120.0,53.0,119.0,53.0,119.0,54.0,120.0,54.0,120.0,53.0
1741,8145,-39.042357274401475,-15.666052793124617,-31.83548189073051,121.0,53.0,120.0,53.0,120.0,54.0,121.0,54.0,121.0,53.0
1742,8400,-37.54761904761905,-14.988095238095237,-30.80952380952381,122.0,53.0,121.0,53.0,121.0,54.0,122.0,54.0,122.0,53.0
1743,11851,-36.022276601130706,-17.171546704919415,-31.62602312041178,123.0,53.0,122.0,53.0,122.0,54.0,123.0,54.0,123.0,53.0
1744,11727,-36.863647991813764,-17.898865865097637,-32.369745032830224,124.0,53.0,123.0,53.0,123.0,54.0,124.0,54.0,124.0,53.0
1745,9581,-37.9605469157708,-18.23400480116898,-32.85669554326271,125.0,53.0,124.0,53.0,124.0,54.0,125.0,54.0,125.0,53.0
1746,6838,-38.13980696109974,-16.305937408599007,-32.33401579409184,126.0,53.0,125.0,53.0,125.0,54.0,126.0,54.0,126.0,53.0
1747,4794,-40.19607843137255,-11.764705882352942,-26.324572382144346,127.0,53.0,126.0,53.0,126.0,54.0,127.0,54.0,127.0,53.0
1748,32334,-44.983608585389995,-0.015463598688686832,-17.489330116904807,128.0,53.0,127.0,53.0,127.0,54.0,128.0,54.0,128.0,53.0
1749,1411,-47.55492558469171,0.0,-7.370659107016301,129.0,53.0,128.0,53.0,128.0,54.0,129.0,54.0,129.0,53.0
1750,1572,-50.0,-0.06361323155216285,-1.5267175572519085,130.0,53.0,129.0,53.0,129.0,54.0,130.0,54.0,130.0,53.0
1751,1570,-49.80891719745223,-0.3184713375796178,-16.369426751592357,131.0,53.0,130.0,53.0,130.0,54.0,131.0,54.0,131.0,53.0
1752,836,-48.20574162679426,-12.91866028708134,-27.63157894736842,132.0,53.0,131.0,53.0,131.0,54.0,132.0,54.0,132.0,53.0
1753,57,-45.6140350877193,-24.56140350877193,-36.8421052631579,133.0,53.0,132.0,53.0,132.0,54.0,133.0,54.0,133.0,53.0
1754,13,-46.15384615384615,-30.76923076923077,-46.15384615384615,134.0,53.0,133.0,53.0,133.0,54.0,134.0,54.0,134.0,53.0
1755,136,-41.911764705882355,-19.852941176470587,-38.23529411764706,135.0,53.0,134.0,53.0,134.0,54.0,135.0,54.0,135.0,53.0
1756,235,-46.808510638297875,-22.127659574468087,-44.255319148936174,136.0,53.0,135.0,53.0,135.0,54.0,136.0,54.0,136.0,53.0
1757,16,-50.0,-50.0,-50.0,137.0,53.0,136.0,53.0,136.0,54.0,137.0,54.0,137.0,53.0
1758,19,-47.36842105263158,-47.36842105263158,-47.36842105263158,138.0,53.0,137.0,53.0,137.0,54.0,138.0,54.0,138.0,53.0
1759,16,-50.0,-50.0,-50.0,139.0,53.0,138.0,53.0,138.0,54.0,139.0,54.0,139.0,53.0
1760,2127,-42.26610249177245,-30.559473436765398,-40.57357780912083,140.0,53.0,139.0,53.0,139.0,54.0,140.0,54.0,140.0,53.0
1761,15072,-39.09235668789809,-20.985934182590235,-37.28105095541401,141.0,53.0,140.0,53.0,140.0,54.0,141.0,54.0,141.0,53.0
1762,6956,-40.65554916618746,-16.41748131109833,-35.278895917193786,142.0,53.0,141.0,53.0,141.0,54.0,142.0,54.0,142.0,53.0
1763,5415,-33.554939981532776,-11.191135734072022,-33.333333333333336,143.0,53.0,142.0,53.0,142.0,54.0,143.0,54.0,143.0,53.0
1764,203,-34.97536945812808,-11.822660098522167,-32.01970443349754,144.0,53.0,143.0,53.0,143.0,54.0,144.0,54.0,144.0,53.0
1765,12,-50.0,-50.0,-50.0,156.0,53.0,155.0,53.0,155.0,54.0,156.0,54.0,156.0,53.0
1766,2110,-41.4218009478673,-23.838862559241708,-40.426540284360186,157.0,53.0,156.0,53.0,156.0,54.0,157.0,54.0,157.0,53.0
1767,11849,-43.03316735589501,-16.31361296311925,-39.65735505105916,158.0,53.0,157.0,53.0,157.0,54.0,158.0,54.0,158.0,53.0
1768,15046,-40.71514023660774,-16.19699587930347,-38.16296690150206,159.0,53.0,158.0,53.0,158.0,54.0,159.0,54.0,159.0,53.0
1769,8678,-39.686563724360454,-17.82668817699931,-38.84535607282784,160.0,53.0,159.0,53.0,159.0,54.0,160.0,54.0,160.0,53.0
1775,1455,-12.096219931271477,-38.00687285223368,1.2371134020618557,-126.0,52.0,-127.0,52.0,-127.0,53.0,-126.0,53.0,-126.0,52.0
1776,622,16.881028938906752,-20.418006430868168,64.46945337620579,-125.0,52.0,-126.0,52.0,-126.0,53.0,-125.0,53.0,-125.0,52.0
1777,273,21.978021978021978,-21.611721611721613,64.46886446886447,-124.0,52.0,-125.0,52.0,-125.0,53.0,-124.0,53.0,-124.0,52.0
1778,435,20.0,-22.06896551724138,65.28735632183908,-123.0,52.0,-124.0,52.0,-124.0,53.0,-123.0,53.0,-123.0,52.0
1779,4701,19.4639438417358,-21.867687726015742,65.47543075941289,-122.0,52.0,-123.0,52.0,-123.0,53.0,-122.0,53.0,-122.0,52.0
1780,4868,19.65899753492194,-22.32949876746097,63.78389482333607,-121.0,52.0,-122.0,52.0,-122.0,53.0,-121.0,53.0,-121.0,52.0
1781,313,10.223642172523961,-27.156549520766774,46.64536741214057,-120.0,52.0,-121.0,52.0,-121.0,53.0,-120.0,53.0,-120.0,52.0
1782,699,-9.298998569384835,-18.454935622317596,18.025751072961373,-119.0,52.0,-120.0,52.0,-120.0,53.0,-119.0,53.0,-119.0,52.0
1783,7884,-40.15728056823947,-49.797057331303904,-29.41400304414003,-118.0,52.0,-119.0,52.0,-119.0,53.0,-118.0,53.0,-118.0,52.0
1784,974,13.552361396303901,-32.54620123203286,46.40657084188912,-117.0,52.0,-118.0,52.0,-118.0,53.0,-117.0,53.0,-117.0,52.0
1785,26032,11.996773202212662,-27.792716656422865,50.59542102028273,-116.0,52.0,-117.0,52.0,-117.0,53.0,-116.0,53.0,-116.0,52.0
1786,28361,7.13303480131166,-31.642043651493246,43.42935721589507,-115.0,52.0,-116.0,52.0,-116.0,53.0,-115.0,53.0,-115.0,52.0
1787,25111,-14.758472382621163,-44.90462347178527,12.062442754171478,-114.0,52.0,-115.0,52.0,-115.0,53.0,-114.0,53.0,-114.0,52.0
1788,10853,-22.924536994379434,-49.47019257348199,-1.6585275960563899,-113.0,52.0,-114.0,52.0,-114.0,53.0,-113.0,53.0,-113.0,52.0
1789,9988,-27.553063676411693,-49.82979575490589,-7.539046856227473,-112.0,52.0,-113.0,52.0,-113.0,53.0,-112.0,53.0,-112.0,52.0
1790,3828,10.762800417972832,-30.721003134796238,37.06896551724138,-111.0,52.0,-112.0,52.0,-112.0,53.0,-111.0,53.0,-111.0,52.0
1791,6772,-29.385705847607795,-48.61193148257531,-4.799173065564087,-110.0,52.0,-111.0,52.0,-111.0,53.0,-110.0,53.0,-110.0,52.0
1792,15063,-10.104228905264556,-42.780322644891456,17.214366328088694,-109.0,52.0,-110.0,52.0,-110.0,53.0,-109.0,53.0,-109.0,52.0
1793,10039,-18.96603247335392,-44.57615300328718,8.65624066142046,-108.0,52.0,-109.0,52.0,-109.0,53.0,-108.0,53.0,-108.0,52.0
1794,15990,-20.44402751719825,-45.040650406504064,0.16260162601626016,-107.0,52.0,-108.0,52.0,-108.0,53.0,-107.0,53.0,-107.0,52.0
1795,19128,-15.861564199079883,-46.19406106231702,7.010664993726475,-106.0,52.0,-107.0,52.0,-107.0,53.0,-106.0,53.0,-106.0,52.0
1796,14716,-23.586572438162545,-50.96493612394672,-3.465615656428377,-105.0,52.0,-106.0,52.0,-106.0,53.0,-105.0,53.0,-105.0,52.0
1797,14755,-12.023043036258896,-35.703151474076584,6.553710606574043,-104.0,52.0,-105.0,52.0,-105.0,53.0,-104.0,53.0,-104.0,52.0
1798,7788,-31.908063687724706,-53.73651771956857,-12.378017462763225,-103.0,52.0,-104.0,52.0,-104.0,53.0,-103.0,53.0,-103.0,52.0
1799,4662,-50.87945087945088,-61.94766194766195,-21.6001716001716,-102.0,52.0,-103.0,52.0,-103.0,53.0,-102.0,53.0,-102.0,52.0
1800,251,19.12350597609562,-18.326693227091635,70.5179282868526,-101.0,52.0,-102.0,52.0,-102.0,53.0,-101.0,53.0,-101.0,52.0
1801,1836,-69.66230936819171,-77.72331154684096,-62.745098039215684,-100.0,52.0,-101.0,52.0,-101.0,53.0,-100.0,53.0,-100.0,52.0
1802,2393,-71.70915169243628,-81.65482657751777,-62.599247806101125,-99.0,52.0,-100.0,52.0,-100.0,53.0,-99.0,53.0,-99.0,52.0
1803,1153,-16.392020815264527,-27.66695576756288,9.97398091934085,-98.0,52.0,-99.0,52.0,-99.0,53.0,-98.0,53.0,-98.0,52.0
1805,1478,-18.132611637347768,-40.66305818673884,1.8944519621109608,-96.0,52.0,-97.0,52.0,-97.0,53.0,-96.0,53.0,-96.0,52.0
1808,3888,2.7263374485596708,-31.301440329218106,-29.809670781893004,-93.0,52.0,-94.0,52.0,-94.0,53.0,-93.0,53.0,-93.0,52.0
1809,570,9.649122807017545,-27.54385964912281,43.68421052631579,-92.0,52.0,-93.0,52.0,-93.0,53.0,-92.0,53.0,-92.0,52.0
1820,1529,18.901242642249837,-24.525833878351865,59.646827992151735,-81.0,52.0,-82.0,52.0,-82.0,53.0,-81.0,53.0,-81.0,52.0
1822,812,16.87192118226601,-25.0,56.40394088669951,-78.0,52.0,-79.0,52.0,-79.0,53.0,-78.0,53.0,-78.0,52.0
1833,4430,16.36568848758465,-25.124153498871333,55.395033860045146,-67.0,52.0,-68.0,52.0,-68.0,53.0,-67.0,53.0,-67.0,52.0
1844,571,11.208406304728546,-27.495621716287214,46.58493870402802,-56.0,52.0,-57.0,52.0,-57.0,53.0,-56.0,53.0,-56.0,52.0
1845,134,-75.3731343283582,-25.37313432835821,-68.65671641791045,-55.0,52.0,-56.0,52.0,-56.0,53.0,-55.0,53.0,-55.0,52.0
1846,103315,-32.553840197454385,5.770701253448192,-30.0372646759909,-9.0,52.0,-10.0,52.0,-10.0,53.0,-9.0,53.0,-9.0,52.0
1847,255764,-41.37916204000563,-1.2300401933032015,-34.35510861575515,-8.0,52.0,-9.0,52.0,-9.0,53.0,-8.0,53.0,-8.0,52.0
1848,216172,-34.179264659622895,4.211461243824362,-25.11749902855134,-7.0,52.0,-8.0,52.0,-8.0,53.0,-7.0,53.0,-7.0,52.0
1849,142786,-46.525569733727394,4.356869721121118,-40.52988388217332,-6.0,52.0,-7.0,52.0,-7.0,53.0,-6.0,53.0,-6.0,52.0
1850,46244,-28.235014272121788,-22.727272727272727,-10.598131649511288,-4.0,52.0,-5.0,52.0,-5.0,53.0,-4.0,53.0,-4.0,52.0
1851,221927,-39.945567686671744,-23.785749368035436,-26.643445817768907,-3.0,52.0,-4.0,52.0,-4.0,53.0,-3.0,53.0,-3.0,52.0
1852,833659,-68.78675813492087,-31.932480786508634,-61.86438339896768,-2.0,52.0,-3.0,52.0,-3.0,53.0,-2.0,53.0,-2.0,52.0
1853,924175,-98.38288202991858,-54.895122676982176,-98.3668677469094,-1.0,52.0,-2.0,52.0,-2.0,53.0,-1.0,53.0,-1.0,52.0
1854,1159297,-91.769926084515,-49.54442217999357,-93.4996812723573,0.0,52.0,-1.0,52.0,-1.0,53.0,0.0,53.0,0.0,52.0
1855,959322,-75.60475002136926,-24.169257037782934,-74.65824822113952,1.0,52.0,0.0,52.0,0.0,53.0,1.0,53.0,1.0,52.0
1856,383456,-73.22013477426354,-29.47952307435534,-89.64418342652091,2.0,52.0,1.0,52.0,1.0,53.0,2.0,53.0,2.0,52.0
1857,162853,-50.871030929734175,-62.788527076565984,-41.644304986705805,5.0,52.0,4.0,52.0,4.0,53.0,5.0,53.0,5.0,52.0
1858,895270,-47.68885364191808,-57.47316452020061,-43.00211109497693,6.0,52.0,5.0,52.0,5.0,53.0,6.0,53.0,6.0,52.0
1859,1273424,-38.66174973928558,-47.697074972672105,-31.173513299576573,7.0,52.0,6.0,52.0,6.0,53.0,7.0,53.0,7.0,52.0
1860,842333,-56.652416562095986,-36.491268892468895,-50.15842902984924,8.0,52.0,7.0,52.0,7.0,53.0,8.0,53.0,8.0,52.0
1861,641280,-62.196388473053894,-26.470496506986027,-56.8034244011976,9.0,52.0,8.0,52.0,8.0,53.0,9.0,53.0,9.0,52.0
1862,453620,-59.297650015431415,-31.811868965213176,-53.47074643975133,10.0,52.0,9.0,52.0,9.0,53.0,10.0,53.0,10.0,52.0
1863,565428,-49.724633375071626,-26.857530932320294,-41.6719723819832,11.0,52.0,10.0,52.0,10.0,53.0,11.0,53.0,11.0,52.0
1864,513519,-29.65382001444932,-25.9139389194947,-18.486949849956865,12.0,52.0,11.0,52.0,11.0,53.0,12.0,53.0,12.0,52.0
1865,442120,-26.867140142947616,-26.40957206188365,-15.163304080340179,13.0,52.0,12.0,52.0,12.0,53.0,13.0,53.0,13.0,52.0
1866,428115,-25.602933791154246,-25.826004695000176,-13.89346320497997,14.0,52.0,13.0,52.0,13.0,53.0,14.0,53.0,14.0,52.0
1867,400170,-34.68975685333733,-28.243246620186422,-25.58962440962591,15.0,52.0,14.0,52.0,14.0,53.0,15.0,53.0,15.0,52.0
