,2015,SSP1,SSP3,SSP5,lat1,long1,lat2,long2,lat3,long3,lat4,long4,lat5,long5
220,29471.92578125,6.584059803735361,7.607027503531234,8.97009640928145,54.0,60.0,53.0,60.0,53.0,61.0,54.0,61.0,54.0,60.0
221,18539.814453125,4.627361827401649,5.252157387210906,6.806203077519506,55.0,60.0,54.0,60.0,54.0,61.0,55.0,61.0,55.0,60.0
222,28070.59375,10.91219932113121,11.868145768648018,13.561240410616538,56.0,60.0,55.0,60.0,55.0,61.0,56.0,61.0,56.0,60.0
223,99224.765625,8.158450235694371,8.722620754489688,9.93729514037338,57.0,60.0,56.0,60.0,56.0,61.0,57.0,61.0,57.0,60.0
224,159199.84375,6.343501043794209,7.578682061363518,8.832589542035905,58.0,60.0,57.0,60.0,57.0,61.0,58.0,61.0,58.0,60.0
225,236896.5,1.8389623738636915,5.939296011127222,5.831383642223503,59.0,60.0,58.0,60.0,58.0,61.0,59.0,61.0,59.0,60.0
226,291296.09375,2.2159153996550973,6.529664028493345,6.369850265113622,60.0,60.0,59.0,60.0,59.0,61.0,60.0,61.0,60.0,60.0
247,564.556396484375,62.088099798350044,64.05292197837507,65.12964972239075,84.0,60.0,83.0,60.0,83.0,61.0,84.0,61.0,84.0,60.0
253,21183.005859375,2.4876865935519694,4.8550766529663045,3.67536476902042,90.0,60.0,89.0,60.0,89.0,61.0,90.0,61.0,90.0,60.0
254,77976.453125,2.9430559265387206,6.073377920778569,5.138871049413354,91.0,60.0,90.0,60.0,90.0,61.0,91.0,61.0,91.0,60.0
255,94299.0625,1.2983625897659374,5.255569879074884,4.438306319323164,92.0,60.0,91.0,60.0,91.0,61.0,92.0,61.0,92.0,60.0
256,4024.39794921875,1.0012719051168246,5.176130892055258,4.46155632508599,93.0,60.0,92.0,60.0,92.0,61.0,93.0,61.0,93.0,60.0
257,18558.30078125,1.212227092618806,5.1840220588622214,4.24690981229971,94.0,60.0,93.0,60.0,93.0,61.0,94.0,61.0,94.0,60.0
258,2009.8779296875,1.1676279022309248,4.573371750363804,4.210892005548767,95.0,60.0,94.0,60.0,94.0,61.0,95.0,61.0,95.0,60.0
277,160.80221557617188,5.565272461472563,3.678826273678553,6.943222714330368,114.0,60.0,113.0,60.0,113.0,61.0,114.0,61.0,114.0,60.0
278,1145.232421875,5.411723022926227,3.469546813470928,7.045193303078831,115.0,60.0,114.0,60.0,114.0,61.0,115.0,61.0,115.0,60.0
283,2622.955078125,3.809692148571097,4.2032465022975485,4.623840149282961,120.0,60.0,119.0,60.0,119.0,61.0,120.0,61.0,120.0,60.0
284,5157.703125,3.1403649880488227,4.119085378968958,6.072597343778875,121.0,60.0,120.0,60.0,120.0,61.0,121.0,61.0,121.0,60.0
285,144.0374298095703,2.4189701362457052,4.350951207127986,7.124352345328533,122.0,60.0,121.0,60.0,121.0,61.0,122.0,61.0,122.0,60.0
295,1168.086669921875,1.6503037005252188,2.7870513909235335,2.6381638308674105,132.0,60.0,131.0,60.0,131.0,61.0,132.0,61.0,132.0,60.0
301,90.25245666503906,-0.21876534819101623,3.3813570569344446e-05,-0.16391973672753954,163.0,60.0,162.0,60.0,162.0,61.0,163.0,61.0,163.0,60.0
303,13429.783203125,-47.852993048769726,-47.78616324578257,-47.77562303584515,-137.0,59.0,-138.0,59.0,-138.0,60.0,-137.0,60.0,-137.0,59.0
304,305052.4375,-48.73656455375807,-48.63816958518812,-48.54523986552312,-136.0,59.0,-137.0,59.0,-137.0,60.0,-136.0,60.0,-136.0,59.0
305,601635.25,-39.570726199969165,-39.7045230062567,-39.36629378015999,-135.0,59.0,-136.0,59.0,-136.0,60.0,-135.0,60.0,-135.0,59.0
306,23014.677734375,-19.669699576060285,-19.500030338994772,-19.424501093264617,-134.0,59.0,-135.0,59.0,-135.0,60.0,-134.0,60.0,-134.0,59.0
307,64687.5703125,1.7828120718226272,1.753536741324798,1.7247203475261923,-133.0,59.0,-134.0,59.0,-134.0,60.0,-133.0,60.0,-133.0,59.0
308,115235.3984375,7.32657221823996,7.541485563755332,7.594047808795732,-132.0,59.0,-133.0,59.0,-133.0,60.0,-132.0,60.0,-132.0,59.0
309,11208.787109375,10.091395579535378,11.057800459635201,11.445453213238288,-131.0,59.0,-132.0,59.0,-132.0,60.0,-131.0,60.0,-131.0,59.0
310,49005.81640625,8.230281019735461,9.61069751844667,10.199227786178762,-130.0,59.0,-131.0,59.0,-131.0,60.0,-130.0,60.0,-130.0,59.0
325,948.4517822265625,9.223579185702645,11.058498012218463,9.189910005731225,-115.0,59.0,-116.0,59.0,-116.0,60.0,-115.0,60.0,-115.0,59.0
326,70353.59375,6.844977268840656,7.8169869609539315,7.17251917212829,-114.0,59.0,-115.0,59.0,-115.0,60.0,-114.0,60.0,-114.0,59.0
327,150131.984375,4.04180821312747,4.002613533695924,3.852006468891383,-113.0,59.0,-114.0,59.0,-114.0,60.0,-113.0,60.0,-113.0,59.0
328,127866.328125,6.939693490944217,6.114356484341252,6.808232963012521,-112.0,59.0,-113.0,59.0,-113.0,60.0,-112.0,60.0,-112.0,59.0
329,190331.8125,9.251926487591243,8.024440212799423,9.144277313073976,-111.0,59.0,-112.0,59.0,-112.0,60.0,-111.0,60.0,-111.0,59.0
330,196810.78125,3.902518996275769,2.4964095431128723,3.4289121292739138,-110.0,59.0,-111.0,59.0,-111.0,60.0,-110.0,60.0,-110.0,59.0
331,119005.359375,4.030372581697017,2.062151087470719,3.1850193721580027,-109.0,59.0,-110.0,59.0,-110.0,60.0,-109.0,60.0,-109.0,59.0
332,163517.796875,6.080741020257829,3.6127279341440186,5.917446485899519,-108.0,59.0,-109.0,59.0,-109.0,60.0,-108.0,60.0,-108.0,59.0
333,275829.84375,4.868479265126655,2.7562735404696395,6.332379960244966,-107.0,59.0,-108.0,59.0,-108.0,60.0,-107.0,60.0,-107.0,59.0
334,328512.4375,1.2624046387893608,-0.5758438750131035,4.075207198205395,-106.0,59.0,-107.0,59.0,-107.0,60.0,-106.0,60.0,-106.0,59.0
335,312483.5,0.7752509332492755,-1.2841878051161102,3.9302875191810127,-105.0,59.0,-106.0,59.0,-106.0,60.0,-105.0,60.0,-105.0,59.0
336,301625.625,0.9118402158304687,-1.0794424379559926,4.814546592319535,-104.0,59.0,-105.0,59.0,-105.0,60.0,-104.0,60.0,-104.0,59.0
337,382153.6875,0.5436130980680384,-0.8941101739336219,4.80781701210197,-103.0,59.0,-104.0,59.0,-104.0,60.0,-103.0,60.0,-103.0,59.0
338,247369.46875,2.4509390874454873,0.9989359287088658,5.555145687315141,-102.0,59.0,-103.0,59.0,-103.0,60.0,-102.0,60.0,-102.0,59.0
339,68595.4375,10.989274067972815,10.041711957883496,10.279063749684518,-101.0,59.0,-102.0,59.0,-102.0,60.0,-101.0,60.0,-101.0,59.0
340,104122.71875,6.168119829756174,5.480904893774683,4.772155872562634,-100.0,59.0,-101.0,59.0,-101.0,60.0,-100.0,60.0,-100.0,59.0
341,158918.46875,7.371429256865401,7.074215139012909,6.472206365252937,-99.0,59.0,-100.0,59.0,-100.0,60.0,-99.0,60.0,-99.0,59.0
342,251095.453125,12.699036453330839,12.643728801092761,12.439872063095526,-98.0,59.0,-99.0,59.0,-99.0,60.0,-98.0,60.0,-98.0,59.0
343,324725.375,31.69103854295341,31.258134277310482,31.612866718531006,-97.0,59.0,-98.0,59.0,-98.0,60.0,-97.0,60.0,-97.0,59.0
344,384303.0625,35.95639606697123,35.77289017830817,35.88446390535855,-96.0,59.0,-97.0,59.0,-97.0,60.0,-96.0,60.0,-96.0,59.0
345,224682.296875,41.902632376674646,42.2062833583003,42.454564490262534,-95.0,59.0,-96.0,59.0,-96.0,60.0,-95.0,60.0,-95.0,59.0
346,65587.2890625,-39.37865842669353,-39.16398149269824,-39.113911053411286,-94.0,59.0,-95.0,59.0,-95.0,60.0,-94.0,60.0,-94.0,59.0
347,11208.9150390625,-32.40101502631703,-32.613710191098065,-31.789310597756792,-78.0,59.0,-79.0,59.0,-79.0,60.0,-78.0,60.0,-78.0,59.0
348,306570.5625,-38.90425205942596,-38.978363260171136,-38.903431489773254,-77.0,59.0,-78.0,59.0,-78.0,60.0,-77.0,60.0,-77.0,59.0
349,366392.6875,-37.11059326204484,-37.282800062705945,-37.506441603041,-76.0,59.0,-77.0,59.0,-77.0,60.0,-76.0,60.0,-76.0,59.0
350,485134.625,-40.125234567621305,-39.86401197399588,-40.198171796127724,-75.0,59.0,-76.0,59.0,-76.0,60.0,-75.0,60.0,-75.0,59.0
351,212249.921875,-50.33980430646507,-49.992123083084174,-50.137179820811184,-74.0,59.0,-75.0,59.0,-75.0,60.0,-74.0,60.0,-74.0,59.0
353,41231.77734375,10.188440253198975,9.094121598224973,10.211528104034596,-72.0,59.0,-73.0,59.0,-73.0,60.0,-72.0,60.0,-72.0,59.0
354,135505.34375,18.595807222547265,17.520515219533547,18.625995146409124,-71.0,59.0,-72.0,59.0,-72.0,60.0,-71.0,60.0,-71.0,59.0
355,122753.21875,37.3149456620664,37.352393763605484,37.25650778505553,-70.0,59.0,-71.0,59.0,-71.0,60.0,-70.0,60.0,-70.0,59.0
356,33985.703125,9.699827822820717,9.750837323598848,9.627646735644815,-69.0,59.0,-70.0,59.0,-70.0,60.0,-69.0,60.0,-69.0,59.0
357,99471.0390625,-14.177878250209918,-14.14765588570731,-14.137162881815554,-65.0,59.0,-66.0,59.0,-66.0,60.0,-65.0,60.0,-65.0,59.0
358,461494.0625,-28.32500553568877,-28.32086815851504,-28.33014509260344,-64.0,59.0,-65.0,59.0,-65.0,60.0,-64.0,60.0,-64.0,59.0
359,15246.935546875,-32.91509910226581,-32.8752153192669,-32.880275249982994,-63.0,59.0,-64.0,59.0,-64.0,60.0,-63.0,60.0,-63.0,59.0
361,2410.15478515625,13.640770040986654,25.593897241023445,11.283850050962348,15.0,59.0,14.0,59.0,14.0,60.0,15.0,60.0,15.0,59.0
362,679.8759765625,1.5191189799380345,12.915788078880425,-0.7634377248837607,16.0,59.0,15.0,59.0,15.0,60.0,16.0,60.0,16.0,59.0
364,13897.080078125,17.0574627510697,3.056095276309308,2.6538286131093467,24.0,59.0,23.0,59.0,23.0,60.0,24.0,60.0,24.0,59.0
365,127618.15625,45.786441535430036,7.381076507285773,7.531917113087112,25.0,59.0,24.0,59.0,24.0,60.0,25.0,60.0,25.0,59.0
366,180606.734375,16.90147559039491,2.1832225075355804,2.3658534327563054,26.0,59.0,25.0,59.0,25.0,60.0,26.0,60.0,26.0,59.0
367,201334.640625,202.4412481179305,4.435215406688041,3.7577130798328064,27.0,59.0,26.0,59.0,26.0,60.0,27.0,60.0,27.0,59.0
368,167937.609375,129.236062090395,3.6902655534184152,1.724756971222665,28.0,59.0,27.0,59.0,27.0,60.0,28.0,60.0,28.0,59.0
369,270996.375,4.779295940766735,-12.377904270859712,-19.24531624269882,29.0,59.0,28.0,59.0,28.0,60.0,29.0,60.0,29.0,59.0
370,263294.0625,36.11718598857504,4.189327284962987,-6.33570947882655,30.0,59.0,29.0,59.0,29.0,60.0,30.0,60.0,30.0,59.0
371,193587.234375,22.232217177930846,4.317328517029185,-1.0519643800763916,31.0,59.0,30.0,59.0,30.0,60.0,31.0,60.0,31.0,59.0
372,40226.33984375,19.344824495532748,6.389722685394549,4.165929059813207,32.0,59.0,31.0,59.0,31.0,60.0,32.0,60.0,32.0,59.0
373,82969.25,0.7049957514380327,2.2489035847618246,1.1339668009533652,33.0,59.0,32.0,59.0,32.0,60.0,33.0,60.0,33.0,59.0
374,504274.40625,4.712965987454375,4.361520429632155,2.5447020691425384,34.0,59.0,33.0,59.0,33.0,60.0,34.0,60.0,34.0,59.0
375,728336.5625,7.0578720260250565,6.347486159600837,4.972941338503791,35.0,59.0,34.0,59.0,34.0,60.0,35.0,60.0,35.0,59.0
376,659279.6875,7.373644057553343,6.239309473644295,4.855592870059416,36.0,59.0,35.0,59.0,35.0,60.0,36.0,60.0,36.0,59.0
377,533010.8125,7.128889153632319,6.564008492792067,4.178550317869958,37.0,59.0,36.0,59.0,36.0,60.0,37.0,60.0,37.0,59.0
378,418401.375,8.470903089168864,5.261865774222181,-2.589013659431688,38.0,59.0,37.0,59.0,37.0,60.0,38.0,60.0,38.0,59.0
379,174318.765625,16.058090776765734,6.1891554453806386,-5.081576038724316,39.0,59.0,38.0,59.0,38.0,60.0,39.0,60.0,39.0,59.0
381,16682.357421875,6.655339830263704,4.579149918274206,1.7025729019722486,41.0,59.0,40.0,59.0,40.0,60.0,41.0,60.0,41.0,59.0
382,16570.91796875,1.2819309996923733,2.386970773109422,2.1908911862013527,42.0,59.0,41.0,59.0,41.0,60.0,42.0,60.0,42.0,59.0
383,54088.921875,3.0636472175015044,2.6246710061643284,2.1568721760549976,43.0,59.0,42.0,59.0,42.0,60.0,43.0,60.0,43.0,59.0
384,273822.375,2.6985787775743306,2.761096495492744,3.0087707405211135,44.0,59.0,43.0,59.0,43.0,60.0,44.0,60.0,44.0,59.0
385,359422.8125,2.1805272863697263,2.2998679306144485,2.19207357629811,45.0,59.0,44.0,59.0,44.0,60.0,45.0,60.0,45.0,59.0
386,8101.61328125,0.2727984347253368,1.744420116942372,2.3335919302338026,46.0,59.0,45.0,59.0,45.0,60.0,46.0,60.0,46.0,59.0
387,291046.84375,1.5165514056532352,2.3146832355916933,3.535674401210544,47.0,59.0,46.0,59.0,46.0,60.0,47.0,60.0,47.0,59.0
388,519869.9375,2.076408774838995,3.2095647961948175,4.463724640742474,48.0,59.0,47.0,59.0,47.0,60.0,48.0,60.0,48.0,59.0
389,325067.875,2.5632915894872723,3.9423977992288535,5.15683647607442,49.0,59.0,48.0,59.0,48.0,60.0,49.0,60.0,49.0,59.0
390,427611.8125,5.625633880261435,2.7606668372848095,3.8815286469664585,50.0,59.0,49.0,59.0,49.0,60.0,50.0,60.0,50.0,59.0
391,507446.75,4.832107999509308,5.182612756905034,5.763486513609556,51.0,59.0,50.0,59.0,50.0,60.0,51.0,60.0,51.0,59.0
392,534547.8125,5.297912429489177,5.761996266704394,6.202976464336387,52.0,59.0,51.0,59.0,51.0,60.0,52.0,60.0,52.0,59.0
393,562836.75,5.055073695880733,5.9386336268909234,6.394271962518439,53.0,59.0,52.0,59.0,52.0,60.0,53.0,60.0,53.0,59.0
394,503279.6875,7.019754795885737,7.191950300994415,7.984265707127312,54.0,59.0,53.0,59.0,53.0,60.0,54.0,60.0,54.0,59.0
395,308447.40625,4.958797169331036,5.380404702300848,6.93689979764581,55.0,59.0,54.0,59.0,54.0,60.0,55.0,60.0,55.0,59.0
396,383258.9375,5.980551986475201,6.78081871215332,8.701656174684771,56.0,59.0,55.0,59.0,55.0,60.0,56.0,60.0,56.0,59.0
397,601207.25,8.782433179240604,7.403852831116058,8.543965080261424,57.0,59.0,56.0,59.0,56.0,60.0,57.0,60.0,57.0,59.0
398,567606.5,7.026842099236003,8.466615956653069,10.032214218829418,58.0,59.0,57.0,59.0,57.0,60.0,58.0,60.0,58.0,59.0
399,727577.6875,2.445151260909166,4.97059463495436,6.182638743989796,59.0,59.0,58.0,59.0,58.0,60.0,59.0,60.0,59.0,59.0
400,761876.875,2.062636433216325,5.304219923987062,6.766775799567351,60.0,59.0,59.0,59.0,59.0,60.0,60.0,60.0,60.0,59.0
401,97026.40625,2.3182075111640033,5.1465210018535545,7.392945541564877,61.0,59.0,60.0,59.0,60.0,60.0,61.0,60.0,61.0,59.0
403,16574.943359375,-1.5335589264244989,2.537067964622334,2.4059636327471425,63.0,59.0,62.0,59.0,62.0,60.0,63.0,60.0,63.0,59.0
404,24.230466842651367,-1.629126155968363,2.3146957554163365,1.5156241747018968,64.0,59.0,63.0,59.0,63.0,60.0,64.0,60.0,64.0,59.0
415,20512.06640625,11.481961170340096,13.686741931054682,10.734135338403139,75.0,59.0,74.0,59.0,74.0,60.0,75.0,60.0,75.0,59.0
416,347387.6875,9.758288785062366,11.448853163513458,8.613287424010961,76.0,59.0,75.0,59.0,75.0,60.0,76.0,60.0,76.0,59.0
417,581281.0625,10.949877194734862,12.015777221367847,9.039108340124189,77.0,59.0,76.0,59.0,76.0,60.0,77.0,60.0,77.0,59.0
418,527354.1875,9.805625180514946,10.460877396559972,7.6694778307795275,78.0,59.0,77.0,59.0,77.0,60.0,78.0,60.0,78.0,59.0
419,391156.6875,12.676441841480724,13.300855938964357,11.056311033925503,79.0,59.0,78.0,59.0,78.0,60.0,79.0,60.0,79.0,59.0
420,272216.5625,13.00321550052635,14.218791793757957,12.442356901042713,80.0,59.0,79.0,59.0,79.0,60.0,80.0,60.0,80.0,59.0
421,296642.9375,46.32328386378658,48.6177089586028,46.90305284952216,81.0,59.0,80.0,59.0,80.0,60.0,81.0,60.0,81.0,59.0
422,380170.375,17.096306820330227,18.99559506708012,18.38564650125618,82.0,59.0,81.0,59.0,81.0,60.0,82.0,60.0,82.0,59.0
423,445145.0,10.373761639465792,12.083366094194027,12.225272102348672,83.0,59.0,82.0,59.0,82.0,60.0,83.0,60.0,83.0,59.0
424,654642.6875,8.065411255357526,9.64343812364054,10.302137148671656,84.0,59.0,83.0,59.0,83.0,60.0,84.0,60.0,84.0,59.0
425,656249.6875,10.118366723031773,11.619453152120549,12.661425076869085,85.0,59.0,84.0,59.0,84.0,60.0,85.0,60.0,85.0,59.0
426,616593.25,7.594086539221764,9.387276377093002,10.254450563641429,86.0,59.0,85.0,59.0,85.0,60.0,86.0,60.0,86.0,59.0
427,659183.25,9.76792113573881,12.002950241833359,12.691463261543737,87.0,59.0,86.0,59.0,86.0,60.0,87.0,60.0,87.0,59.0
428,420323.25,10.48329321540029,13.151106023756716,13.512383029013979,88.0,59.0,87.0,59.0,87.0,60.0,88.0,60.0,88.0,59.0
429,488650.34375,7.51531114624331,9.641614265210471,8.888596274521705,89.0,59.0,88.0,59.0,88.0,60.0,89.0,60.0,89.0,59.0
430,602314.5,3.822473558249054,6.075314474414944,5.094255160717532,90.0,59.0,89.0,59.0,89.0,60.0,90.0,60.0,90.0,59.0
431,596378.875,1.7818894909716578,4.7315664056678735,3.5416663610024752,91.0,59.0,90.0,59.0,90.0,60.0,91.0,60.0,91.0,59.0
432,598925.625,1.1148295750411414,4.823804291225643,3.7332995227913317,92.0,59.0,91.0,59.0,91.0,60.0,92.0,60.0,92.0,59.0
433,468322.4375,1.1290965532694555,4.820230025814213,3.8338369704953545,93.0,59.0,92.0,59.0,92.0,60.0,93.0,60.0,93.0,59.0
434,424817.5,1.2579666562700453,4.893093799101967,3.9471655475586576,94.0,59.0,93.0,59.0,93.0,60.0,94.0,60.0,94.0,59.0
435,538199.75,1.0887453961099016,4.224349323833763,3.3685680827610938,95.0,59.0,94.0,59.0,94.0,60.0,95.0,60.0,95.0,59.0
436,478583.53125,0.7176646866700974,3.4517158805806694,2.3806711380647827,96.0,59.0,95.0,59.0,95.0,60.0,96.0,60.0,96.0,59.0
437,240986.0,0.4371882598989153,2.5529750690911506,1.5003659444947008,97.0,59.0,96.0,59.0,96.0,60.0,97.0,60.0,97.0,59.0
438,297401.84375,0.8913129846727791,2.006680985816854,1.0309073613468478,98.0,59.0,97.0,59.0,97.0,60.0,98.0,60.0,98.0,59.0
439,354054.96875,1.1431840694934463,1.8715932086463622,1.2632307536285634,99.0,59.0,98.0,59.0,98.0,60.0,99.0,60.0,99.0,59.0
440,398206.21875,1.9671261726120393,2.0206160454393958,1.6257829348628172,100.0,59.0,99.0,59.0,99.0,60.0,100.0,60.0,100.0,59.0
441,316746.6875,1.8532751033110646,1.93621795965901,1.8580304805871095,101.0,59.0,100.0,59.0,100.0,60.0,101.0,60.0,101.0,59.0
442,339953.84375,2.4154657760065406,2.175764117978148,2.4873505346268057,102.0,59.0,101.0,59.0,101.0,60.0,102.0,60.0,102.0,59.0
443,226899.90625,2.806516970519903,2.720651741124287,2.8780449308801774,103.0,59.0,102.0,59.0,102.0,60.0,103.0,60.0,103.0,59.0
444,75981.28125,2.5721384502186186,3.0248609752155238,3.6663738313836345,104.0,59.0,103.0,59.0,103.0,60.0,104.0,60.0,104.0,59.0
449,43290.65625,1.9177420647209524,1.0467761158044353,1.7711764446860285,109.0,59.0,108.0,59.0,108.0,60.0,109.0,60.0,109.0,59.0
450,355569.6875,2.9334000103706814,1.8172949571242627,2.7334128418919286,110.0,59.0,109.0,59.0,109.0,60.0,110.0,60.0,110.0,59.0
451,427285.75,4.362617697875485,2.676758176466217,3.553754718007797,111.0,59.0,110.0,59.0,110.0,60.0,111.0,60.0,111.0,59.0
452,356080.6875,4.983061247880791,3.346406213058101,4.93361669607538,112.0,59.0,111.0,59.0,111.0,60.0,112.0,60.0,112.0,59.0
453,243491.0625,5.297011671629631,3.947969599500187,6.454298758912352,113.0,59.0,112.0,59.0,112.0,60.0,113.0,60.0,113.0,59.0
454,164954.203125,5.900813947507589,4.44959675834268,7.533530376660416,114.0,59.0,113.0,59.0,113.0,60.0,114.0,60.0,114.0,59.0
455,12190.146484375,6.875462139230985,4.846351473357949,8.443639241799257,115.0,59.0,114.0,59.0,114.0,60.0,115.0,60.0,115.0,59.0
456,83260.125,-1.8029338774113057,-1.4350450620870434,-1.8967381594730972,116.0,59.0,115.0,59.0,115.0,60.0,116.0,60.0,116.0,59.0
457,107056.328125,-0.11703827059499197,0.06585318330522556,-0.5689396863946476,117.0,59.0,116.0,59.0,116.0,60.0,117.0,60.0,117.0,59.0
458,187753.375,2.087620595368792,1.5870387150164411,1.112579867072962,118.0,59.0,117.0,59.0,117.0,60.0,118.0,60.0,118.0,59.0
459,260780.84375,2.3295542581432422,1.8597272829783917,1.9177381582499768,119.0,59.0,118.0,59.0,118.0,60.0,119.0,60.0,119.0,59.0
460,198527.25,2.8118463586233124,2.8904171215790275,3.839562641904323,120.0,59.0,119.0,59.0,119.0,60.0,120.0,60.0,120.0,59.0
461,256550.53125,2.463391410342285,2.8034803572444367,5.171276565033423,121.0,59.0,120.0,59.0,120.0,60.0,121.0,60.0,121.0,59.0
462,173362.328125,2.557739214717298,3.317023261163014,6.805165734445803,122.0,59.0,121.0,59.0,121.0,60.0,122.0,60.0,122.0,59.0
463,29304.90625,2.941500303383499,3.321949342953452,6.731727942313414,123.0,59.0,122.0,59.0,122.0,60.0,123.0,60.0,123.0,59.0
464,12149.5595703125,2.207665867517542,4.387303777167205,4.555744811029914,124.0,59.0,123.0,59.0,123.0,60.0,124.0,60.0,124.0,59.0
465,34902.34375,-0.3093452714045887,2.712311135982093,2.4690095131505316,125.0,59.0,124.0,59.0,124.0,60.0,125.0,60.0,125.0,59.0
466,83137.3125,-0.7395521114541681,2.54468886939303,2.573547376817118,126.0,59.0,125.0,59.0,125.0,60.0,126.0,60.0,126.0,59.0
467,75668.03125,-0.6519430885814146,1.5419531944013676,2.172957783938643,127.0,59.0,126.0,59.0,126.0,60.0,127.0,60.0,127.0,59.0
468,124559.21875,-0.9217064172538414,0.5644403578117336,1.2998460822475253,128.0,59.0,127.0,59.0,127.0,60.0,128.0,60.0,128.0,59.0
469,187279.9375,-0.11266556515163297,0.45530938144402144,1.0320362665648584,129.0,59.0,128.0,59.0,128.0,60.0,129.0,60.0,129.0,59.0
470,274085.46875,0.3715880140033874,0.31215171818553406,0.4429503342650302,130.0,59.0,129.0,59.0,129.0,60.0,130.0,60.0,130.0,59.0
471,292371.0625,0.9478002803372513,1.1519180356640117,1.371448568033302,131.0,59.0,130.0,59.0,130.0,60.0,131.0,60.0,131.0,59.0
472,337970.46875,1.4646434992702302,2.2523879906297286,2.4577221290136757,132.0,59.0,131.0,59.0,131.0,60.0,132.0,60.0,132.0,59.0
473,134447.0625,1.8601187363241944,2.677412996658071,3.3774096961025086,133.0,59.0,132.0,59.0,132.0,60.0,133.0,60.0,133.0,59.0
474,90677.421875,1.0527444900406748,1.9885910822274357,3.813828380307598,134.0,59.0,133.0,59.0,133.0,60.0,134.0,60.0,134.0,59.0
475,41722.88671875,1.2449233732348075,1.1634333262272964,3.274450595207835,135.0,59.0,134.0,59.0,134.0,60.0,135.0,60.0,135.0,59.0
476,40104.9375,2.134147291714393,1.375259280730708,2.9278852822049655,136.0,59.0,135.0,59.0,135.0,60.0,136.0,60.0,136.0,59.0
478,48096.265625,6.110304171874051,4.862822315012113,4.933830621595167,138.0,59.0,137.0,59.0,137.0,60.0,138.0,60.0,138.0,59.0
479,172504.375,2.8845826373968775,0.9229204331774195,2.405337545786882,139.0,59.0,138.0,59.0,138.0,60.0,139.0,60.0,139.0,59.0
480,528943.1875,2.9564611794910394,0.6498453106554095,3.578798810032883,140.0,59.0,139.0,59.0,139.0,60.0,140.0,60.0,140.0,59.0
481,511972.375,-8.186940750465297,-9.195112822249442,-7.35335085218221,141.0,59.0,140.0,59.0,140.0,60.0,141.0,60.0,141.0,59.0
482,194353.375,2.388424885855468,1.9709909848491183,2.8656162389770694,142.0,59.0,141.0,59.0,141.0,60.0,142.0,60.0,142.0,59.0
483,51873.67578125,6.540249784990746,6.541582650340246,6.476633703224803,143.0,59.0,142.0,59.0,142.0,60.0,143.0,60.0,143.0,59.0
484,5557.91552734375,21.540049115268896,22.117904231287532,22.128253350659175,160.0,59.0,159.0,59.0,159.0,60.0,160.0,60.0,160.0,59.0
485,228237.5,-50.05079686729832,-50.0266135878197,-50.02735294923052,161.0,59.0,160.0,59.0,160.0,60.0,161.0,60.0,161.0,59.0
486,599471.25,-55.199816713478754,-55.207928028241554,-55.19851869459961,162.0,59.0,161.0,59.0,161.0,60.0,162.0,60.0,162.0,59.0
487,417808.8125,-33.74584756993367,-33.739527394482614,-33.744000134032596,163.0,59.0,162.0,59.0,162.0,60.0,163.0,60.0,163.0,59.0
