UN_c,UN_1,UN_3,UN_5,NC_c,NC_1,NC_3,NC_5,pop_c,pop_1,pop_3,pop_5,lat,lng
256881.546875,267904.90625,267310.25,268243.875,0.9079934434351391,0.907643822548387,0.904258223542387,0.903923829645987,0.0115549694746733,0.011244073510169999,0.00765149667859077,0.0,53.5,-57.5
302129.4375,368189.1875,371241.15625,369774.53125,0.8700072379681278,0.844799443124723,0.84027156148648,0.8409025845214829,74200.78125,53264.40234375,81978.59375,59093.69140625,53.5,-9.5
970151.625,1362165.125,1362337.5,1349166.125,0.852896890771784,0.796384556190826,0.793430143387953,0.7954273056514398,210883.140625,174893.46875,224478.640625,208177.75,53.5,-8.5
1279071.75,1746975.375,1802338.75,1722144.125,0.858128010381918,0.808706194524562,0.800088318401007,0.808983340127057,271555.46875,191219.453125,275014.0625,224760.109375,53.5,-7.5
2120073.0,2780320.25,3048519.75,2861353.75,0.8320126309473901,0.781339177091641,0.7584456703578509,0.7732760671961201,214565.65625,47626.96875,186958.015625,52285.84765625,53.5,-6.5
580103.625,689653.25,742545.0,614146.75,0.779305869748097,0.7445574965159941,0.7175068110496651,0.766354532195376,84978.5625,36270.37109375,44816.3046875,44880.71875,53.5,-3.5
3335631.75,4702570.5,5259424.0,4227744.5,0.8337883356758009,0.7665415202349991,0.737927420667274,0.7893351237940229,363035.28125,27045.626953125,74746.6015625,33662.50390625,53.5,-2.5
7569163.5,9248838.0,10472505.0,7889028.0,0.8254002904257759,0.7890232790622391,0.7584282158108209,0.8180218992993191,437133.90625,41641.26953125,224466.453125,43036.0234375,53.5,-1.5
22379612.0,21312462.0,27077302.0,21846614.0,0.7432405703636751,0.755674214953056,0.689344363181519,0.749355612147121,623904.0,132243.015625,460251.21875,114119.421875,53.5,-0.5
3162993.0,3089678.25,3604449.5,2978001.5,0.632106464414334,0.6404356035148809,0.5807598466405129,0.6536231661548361,45401.734375,26376.8828125,34645.375,31902.076171875,53.5,0.5
2351668.0,2435388.25,2718870.75,1426607.5,0.6551733390832111,0.643986483291192,0.601330152816288,0.790815582529571,136016.34375,110939.71875,84059.65625,127573.2578125,53.5,5.5
9477933.0,9865513.0,11122081.0,6072046.0,0.679099433832327,0.6675892928682889,0.623432441455039,0.794414773854579,266568.28125,181857.109375,139937.84375,212277.109375,53.5,6.5
6052189.5,5976768.5,7584557.5,4227298.0,0.7816734566308191,0.785997955927406,0.726394849011288,0.8475045501910591,463533.8125,136458.390625,338116.625,154160.609375,53.5,7.5
2572062.5,3138320.75,3467545.0,2528315.0,0.8271456171389959,0.7900987465066021,0.7669650908491691,0.830085649550422,343809.8125,167920.296875,254077.40625,191992.546875,53.5,8.5
9071748.0,10736643.0,12102609.0,8983108.0,0.808287631317745,0.774252827074313,0.7442367404137349,0.810160851821665,727342.3125,300228.8125,538290.1875,341461.28125,53.5,9.5
9158093.0,12246350.0,13679322.0,10191506.0,0.8515394415722041,0.8011463554120709,0.7782464337243981,0.834786928678249,705772.3125,274587.3125,524670.25,312376.875,53.5,10.5
7670020.0,9463736.0,10730690.0,8371380.0,0.850615416137232,0.81349020563712,0.791004500612728,0.8369554293656221,390398.46875,299009.09375,290889.28125,347524.71875,53.5,11.5
6967384.5,7855879.5,9128711.0,7191250.5,0.868145356243751,0.8501292025896608,0.8272432163233209,0.863908792052535,380319.0625,281575.03125,281814.28125,326392.5625,53.5,12.5
6541527.5,7142945.5,8299958.5,6515706.5,0.881780047946334,0.870925502828782,0.850001288549591,0.88224669084923,325647.0625,240020.765625,241665.3125,278168.75,53.5,13.5
2919113.5,3152871.25,3072418.5,3094920.0,0.868130886954482,0.8588481913654359,0.8612054301761,0.8601889390916679,316609.0,162322.609375,229865.4375,182817.234375,53.5,14.5
3694042.25,3878440.0,3193912.0,3850547.25,0.8643597519376071,0.859593115297032,0.8827238600290899,0.85861309946686,358575.59375,197224.375,257851.1875,218066.90625,53.5,15.5
2207037.75,2356219.0,1983067.125,2334414.75,0.878601878948947,0.8717665423200741,0.89092138415253,0.871595506509182,273133.25,163414.015625,192693.046875,181593.8125,53.5,16.5
4436596.0,5216531.5,4741297.0,5147926.0,0.833904978856803,0.806185028813664,0.822497738026817,0.8072745686527208,461858.09375,253146.6875,329595.1875,277496.34375,53.5,17.5
3979545.75,4807764.0,4711540.5,4747362.0,0.8555036255301229,0.8257543254589119,0.828925067536165,0.827624397257886,502648.40625,243763.671875,354832.5,256145.359375,53.5,18.5
5079626.5,5321064.5,5148331.0,5398345.5,0.842376933879337,0.835403651489073,0.8402450027331608,0.832486941768517,448330.75,255478.828125,319349.09375,273710.59375,53.5,19.5
3607924.75,4023535.0,3234094.75,4010150.75,0.8411052702182791,0.8210888340571679,0.8575689220265099,0.8233910450030271,303410.8125,188331.265625,217973.828125,211051.109375,53.5,20.5
2338203.75,3038083.5,2180053.75,3019629.0,0.848323406128511,0.8049987060177621,0.858582415130945,0.8041201321845579,322655.5625,198377.1875,231816.1875,222951.46875,53.5,21.5
4471468.5,6465462.0,4812539.5,6350215.5,0.839738320204913,0.7708527037271609,0.827514011481864,0.772402242553917,361416.65625,206390.25,257889.125,231205.265625,53.5,22.5
3758768.5,5958440.5,4071222.75,5049499.0,0.805632520762766,0.720611098112272,0.7894753818090209,0.7388883108813609,230119.515625,114706.5,166727.328125,125530.09375,53.5,23.5
1025927.875,1567015.0,990294.25,948947.8125,0.791197548942787,0.7973091921018342,0.7984498991531309,0.8068649522020441,134597.09375,6832.20849609375,62971.94921875,6751.54248046875,53.5,24.5
924321.8125,1538555.25,963760.9375,943874.25,0.823798076464836,0.8061694666834479,0.8162798619279009,0.8200708279560259,108079.671875,13381.2734375,58322.4765625,13492.5048828125,53.5,25.5
1156686.25,2095102.875,1318708.25,1145933.375,0.792951394193674,0.7636797469613751,0.763949208674521,0.7948761752457181,154011.515625,14383.6181640625,116555.5,14089.1552734375,53.5,26.5
1204596.125,1798014.5,1212405.0,1080490.25,0.818602814782578,0.8173469152448779,0.8174268953890841,0.837291615059057,149601.109375,8598.2353515625,74273.9296875,8625.724609375,53.5,27.5
710099.125,1123692.375,770551.4375,706315.8125,0.842200720442043,0.822038986665345,0.8287669179991619,0.8430414537507099,149196.09375,27620.8515625,113013.671875,27666.1171875,53.5,28.5
827857.375,1049789.75,823551.3125,767894.25,0.8144227395967479,0.813901546610602,0.81538801128002,0.827864417835971,106383.3203125,58185.578125,72985.359375,58721.7734375,53.5,29.5
868074.8125,938834.0,913843.375,901386.375,0.835528111990398,0.828535997370055,0.8268564609097941,0.8292166564591099,99672.1640625,50944.4296875,67093.8671875,51417.66015625,53.5,30.5
759556.25,996558.5625,954412.3125,923696.75,0.8483643629339309,0.814268042431248,0.809463855995343,0.815595823032057,110505.375,48598.0703125,91951.9296875,49170.19921875,53.5,31.5
2600962.0,2537216.0,2548329.0,2590242.75,0.81189607978037,0.8066072345146128,0.81570254586212,0.812671305618662,196460.125,87019.859375,165891.71875,91503.0078125,53.5,32.5
4560834.0,4801749.0,4912772.5,4803461.0,0.729300048076067,0.7234238916880099,0.708411382750782,0.7148993667016851,249162.1875,66792.421875,209601.65625,58549.8828125,53.5,33.5
4426357.0,3448267.25,3518056.25,4063170.5,0.719479577085878,0.7468713544005,0.7770431469748891,0.7424965254650301,284693.78125,65650.15625,238664.765625,71035.4375,53.5,34.5
1421231.5,1362799.75,1152107.25,1191819.75,0.7658429007421291,0.776352276737687,0.810182864864758,0.803639973151284,211035.1875,11550.126953125,160221.078125,12403.7099609375,53.5,35.5
488685.0625,607181.8125,476354.9375,431638.75,0.817552353798715,0.8066710938041041,0.822155732244762,0.8388502534865899,138132.21875,9144.3984375,110200.453125,9328.2119140625,53.5,36.5
1106754.25,1454146.375,1291648.5,935872.25,0.747427098167014,0.739552708894105,0.7052322954321391,0.7864241588162271,156985.40625,30594.77734375,132056.53125,30913.779296875,53.5,37.5
3149869.0,2890034.25,2319700.5,1910901.0,0.6664414258432451,0.7677712734862621,0.7543529615832559,0.797643199474417,367509.625,123477.046875,309092.9375,127986.8984375,53.5,38.5
2575127.75,2927018.5,2339181.5,2297953.0,0.6830004921557901,0.6720903608842911,0.71204559297756,0.7171208418498359,164125.078125,46295.96875,137990.4375,49010.94921875,53.5,39.5
2359370.5,2087414.875,2045458.5,1572840.5,0.6864498708553081,0.75595264539999,0.728167417183902,0.790976304103573,145426.375,53148.18359375,122272.28125,48616.2734375,53.5,40.5
1962744.75,1175158.5,1145274.5,1212615.75,0.7161551431950699,0.819183893873569,0.8343746549545792,0.824636013461173,113137.1875,35969.39453125,95190.5,38235.66015625,53.5,41.5
1938584.125,1418350.375,1385822.625,1175539.0,0.6716756121370929,0.7941576586326949,0.7652929479964191,0.800907209748262,125753.921875,24898.466796875,105838.625,25106.150390625,53.5,42.5
2945066.75,3040662.25,2997416.25,2685651.75,0.55324453542846,0.6165995588829039,0.5453033146759639,0.592596807780802,152002.75,57887.0390625,127899.328125,53387.96875,53.5,43.5
3086231.25,3488059.75,3183241.25,2606346.25,0.366946336722597,0.42608319183104,0.347047459775336,0.465381266769358,163416.96875,36365.84375,137570.46875,37721.78125,53.5,44.5
2291774.75,2437516.5,2221915.0,1973981.875,0.56564856965975,0.606178933954998,0.578888824765848,0.6258786554516421,148137.765625,25598.54296875,123981.3515625,26999.453125,53.5,45.5
1675363.125,1332302.25,1263324.625,1414720.875,0.7106604182287259,0.7771781787177509,0.781820541956329,0.755674014673332,105943.0390625,35163.66015625,89121.6796875,37730.8046875,53.5,46.5
903597.625,874087.3125,808545.5,792512.0625,0.813327951382505,0.818541124511223,0.8329645400678679,0.836276849155119,99143.6796875,60017.79296875,83295.84375,65169.98046875,53.5,47.5
791818.0,1029446.3125,1072793.625,872941.25,0.809215836604958,0.7570077962195809,0.7415163153134179,0.789669638636312,147055.171875,40612.16015625,123618.4140625,39970.078125,53.5,48.5
1141013.125,1130238.375,947929.375,1061445.5,0.663287990364422,0.659932122626082,0.7202668419358921,0.686768329309411,186412.40625,31545.037109375,156288.0625,32538.623046875,53.5,49.5
1229445.25,1145960.875,1074957.75,1140420.625,0.7275842180593229,0.756587728798885,0.761814968157841,0.7473099543874359,300635.8125,177371.140625,251963.40625,192611.671875,53.5,50.5
1281834.125,952992.0,885884.875,737380.5,0.677746314312165,0.8023330906206679,0.777288136978053,0.8146222048197241,166504.5,100032.4609375,139782.578125,109080.59375,53.5,51.5
1394736.875,904473.25,897529.1875,690432.8125,0.6762319204090601,0.8182451040775991,0.7916515246550059,0.8397259656666809,118332.7265625,71318.1640625,99609.8359375,77505.9921875,53.5,52.5
1085246.5,1082859.5,1109080.5,1039965.4375,0.802830887038585,0.8106786547279091,0.7985006923424279,0.8110576142632991,99812.90625,60630.77734375,83981.59375,65921.0234375,53.5,53.5
2238343.5,1690015.25,1879288.0,2006116.375,0.5447053884330201,0.72050953628568,0.6177397705122171,0.5919419983064339,70019.65625,37674.06640625,58846.87109375,40956.5546875,53.5,54.5
2346331.25,1959616.875,2252272.0,2265808.5,0.601050274766311,0.70034459845054,0.6170432902210501,0.614741661686875,100149.78125,52064.27734375,84308.2421875,56578.22265625,53.5,55.5
2654421.5,2956713.5,3320937.0,2461059.5,0.456006155540524,0.46403589802897605,0.31941129702358195,0.49563352359505997,116485.7265625,60575.703125,97974.7734375,65627.25,53.5,56.5
2218793.0,2557546.5,2830725.0,1885663.375,0.421581720120713,0.421042432913168,0.262056854645163,0.5084254521269579,106019.015625,46101.68359375,89226.109375,46746.40234375,53.5,57.5
4757844.0,5331551.0,5693938.0,4401213.5,0.5496482256807751,0.549362905910766,0.46104263167021403,0.583404939530862,566199.0625,342100.8125,476047.125,364204.78125,53.5,58.5
4856380.5,5757835.5,5948530.0,4183620.25,0.6026450751405079,0.603158672902083,0.513284082420141,0.657691132299168,258614.625,156254.046875,217553.03125,170701.109375,53.5,59.5
4414712.0,4244614.5,3987427.0,4105250.25,0.64994760765408,0.6834005835654839,0.683827991349217,0.674485522228588,133483.90625,79223.125,114135.40625,86272.1484375,53.5,60.5
2067973.0,4321381.5,2088557.125,2047527.5,0.649880224628133,0.623331223965211,0.6463952133532139,0.653341765889728,56434.5,19717.736328125,60483.3984375,21224.69140625,53.5,61.5
1806567.5,4564337.0,2134622.25,1696898.0,0.5485883449440779,0.5272794705092431,0.46661646310381705,0.5759917442104531,61732.34375,1739.41833496094,56816.5703125,1877.6220703125,53.5,62.5
1961278.625,7577999.5,2450243.5,1854400.75,0.5315426621364211,0.521474571972932,0.41475192127404203,0.5570707661808001,216469.796875,22.935922622680696,46444.70703125,359.74142456054705,53.5,63.5
2410057.75,7655878.5,2813652.0,2290416.0,0.49465002364708605,0.49085120375765207,0.410022862869021,0.519736955913884,113795.984375,300.107635498047,144413.578125,443.433532714844,53.5,64.5
2875419.25,12098479.0,3440657.25,2783495.75,0.6266949796172719,0.604861306845479,0.553312225741957,0.63862906680861,50605.0078125,3120.01123046875,66557.984375,2988.48803710937,53.5,65.5
4095736.25,11172985.0,4823784.0,3977946.25,0.540029061119317,0.589970405020093,0.458265786661039,0.553257446343282,55938.8828125,1854.140625,62941.7109375,1721.10168457031,53.5,66.5
1130107.625,1935402.25,1369555.0,1098275.875,0.591215838913866,0.586863352128033,0.504602588858455,0.602730065463442,22652.39453125,309.63067626953097,24831.044921875,250.675567626953,53.5,67.5
1421630.875,4259907.5,1677310.5,1392797.625,0.664866397963688,0.64359998768469,0.604592781794833,0.6716635146420339,48434.16015625,276.084930419922,35044.3203125,277.176666259766,53.5,68.5
1225517.75,3337993.0,1413997.5,1172293.125,0.7755234847482281,0.773164240443148,0.740999890556691,0.785272571079766,107575.8828125,192.187072753906,56644.265625,195.706604003906,53.5,69.5
2021257.0,3037221.25,2219910.0,1946865.75,0.6771089961235639,0.66951061428028,0.6453746513108729,0.688992821580754,53880.91796875,4001.54956054688,71852.9296875,2060.673828125,53.5,70.5
4207269.0,7620777.5,4510187.5,4118401.75,0.505159619043138,0.542252427676655,0.469531684166885,0.5156117921379871,20563.37109375,17546.869140625,28312.642578125,15527.13671875,53.5,71.5
3416105.25,5183563.5,4073605.75,3815444.25,0.625253119128648,0.603988569707663,0.5531252883054161,0.5814456150535661,17104.609375,15777.5380859375,22703.796875,15987.6630859375,53.5,72.5
3044145.0,4519101.5,3357797.25,3012760.0,0.5927904331712839,0.5835905848435171,0.550833759997913,0.59698874575328,37514.6171875,25865.7890625,37615.6328125,27426.6484375,53.5,73.5
3300500.0,4037895.25,3498913.75,3098318.0,0.646637510469455,0.653843105589679,0.625394675548354,0.66828378674828,57745.2578125,39150.48046875,55942.28515625,41721.90234375,53.5,74.5
1630883.0,3132499.25,1843176.625,1621610.875,0.704290578286663,0.6950177770845699,0.6657977954922021,0.7059717870072171,14002.1904296875,10594.3837890625,18746.26171875,10704.837890625,53.5,75.5
2765415.25,4346969.0,3021338.5,2728654.25,0.652519299717289,0.6550918079633969,0.6203619627211079,0.657138402769929,22129.158203125,7556.3779296875,29341.064453125,7655.64990234375,53.5,76.5
1604805.375,2463409.75,1665593.0,1515833.25,0.7774658628674029,0.7742528742689531,0.769036602915731,0.789803393245956,48013.23046875,21940.134765625,47041.81640625,23739.8203125,53.5,77.5
1263021.75,1292518.75,1226521.0,1144279.5,0.78498232986956,0.797248525935812,0.7911962420393341,0.8051970901783561,66835.3203125,39631.48828125,56330.4453125,43263.50390625,53.5,78.5
1500167.5,1623636.25,1449658.25,1080619.25,0.668013606381571,0.7213768081745491,0.679191280709185,0.76085944557381,62483.5703125,37726.53125,52593.59375,41278.4296875,53.5,79.5
2467518.0,1908446.875,1939637.25,1513287.0,0.65536533940575,0.7491099960133871,0.7290936782103651,0.7886413993224399,82890.7890625,50015.609375,69762.53125,54593.1171875,53.5,80.5
2188173.25,1461798.125,1638817.5,1271441.125,0.670897942823797,0.7759258857591508,0.7535212485636771,0.808774789740289,78331.765625,47271.46875,65963.7109375,51568.20703125,53.5,81.5
1485135.0,825226.3125,852417.375,723281.8125,0.656977092656616,0.80612037856068,0.8031164262895191,0.8329429781451909,109153.671875,49667.62109375,91685.296875,53632.609375,53.5,82.5
1513372.625,984568.875,889727.5625,777549.125,0.676388732076927,0.8064529374437529,0.8097455578022429,0.8337331771058529,74487.3671875,44450.421875,61680.0703125,48416.93359375,53.5,83.5
1746696.25,1261940.25,1182905.75,1157007.25,0.749209304789815,0.817748253939828,0.830158360155279,0.8338768674915721,41025.96484375,24815.7890625,34566.74609375,27183.16015625,53.5,84.5
1685234.5,1538345.25,1369010.875,1402133.5,0.7625687891143431,0.78269488974382,0.807121258337114,0.8024546407468249,46076.06640625,27889.228515625,38948.0546875,30469.6796875,53.5,85.5
1156552.375,1000154.0,910283.875,915091.0625,0.78004107710899,0.8024617768078829,0.826877653794058,0.8259633988000848,124216.5859375,74838.640625,104392.2109375,81754.1484375,53.5,86.5
740312.5,635288.125,597556.0,651576.875,0.878023523449265,0.8824094273752199,0.9015445836430541,0.892643915354071,129022.6484375,77747.828125,109108.5625,86434.765625,53.5,87.5
1330445.0,1221142.0,1119293.25,1234294.75,0.83543163070494,0.8333953650823099,0.8615498837490709,0.8473248618041679,102720.1875,58087.671875,92294.9765625,72628.1796875,53.5,88.5
1468727.0,1418060.0,1262778.0,1312532.5,0.793536215263813,0.8052815221012941,0.82248714351844,0.815492989820948,114241.25,65312.89453125,100780.7421875,77841.859375,53.5,89.5
1205446.375,1213818.75,895249.5,749359.75,0.7774265234821309,0.827665230755077,0.834701237899625,0.861638304134382,70468.1171875,42443.8203125,59093.37109375,46352.390625,53.5,90.5
1002929.0,814924.5,583569.875,505761.5625,0.793177807706909,0.8666147752799059,0.879657282914638,0.8957027714485981,16112.17578125,9630.697265625,13714.9208984375,10701.8759765625,53.5,91.5
510955.40625,519355.0625,513166.46875,507346.03125,0.898292608591322,0.8981787011563721,0.8978524891672671,0.8990110668195258,13549.6845703125,8022.302734375,11539.3740234375,8932.2021484375,53.5,92.5
597966.125,614843.9375,605441.75,603672.25,0.8848453421923991,0.884476060370285,0.8834057070646191,0.8837464724666558,14461.3798828125,8386.71875,12145.3955078125,9241.1875,53.5,93.5
676699.9375,675876.875,664195.0,662946.375,0.8725619370323711,0.8713470956740959,0.87491690254104,0.875152047163575,14189.8857421875,7994.005859375,11821.7734375,8761.947265625,53.5,94.5
739318.125,717601.625,707052.0,708517.5,0.859506255362452,0.8594737690348141,0.865637836035107,0.865359344847343,11698.5947265625,5959.62353515625,9560.755859375,6372.06982421875,53.5,95.5
737920.375,664754.8125,656650.6875,665278.0625,0.8596185464290899,0.860032037639792,0.875079234667307,0.8734379689101429,8811.22265625,4983.71484375,7291.41357421875,5293.8603515625,53.5,96.5
532067.4375,508272.4375,501257.625,510757.4375,0.873085408359451,0.8724155243559499,0.8804345045385601,0.878168504518404,10457.8447265625,6320.9677734375,8709.66015625,6693.412109375,53.5,97.5
227750.0,223819.03125,219944.171875,224840.28125,0.9349087930003871,0.9349073060554252,0.937139707486832,0.935740393902547,10457.8447265625,6666.849609375,8713.9873046875,6877.85546875,53.5,98.5
450071.5,457701.6875,445376.5625,451009.9375,0.8545747317855109,0.854486269994056,0.856091740850044,0.8542715076863621,12479.505859375,7714.7880859375,10485.123046875,8207.345703125,53.5,99.5
441331.96875,438889.21875,437649.09375,433317.40625,0.8440774455531679,0.844852698795096,0.8453786050393821,0.8469089899375759,15056.548828125,8814.6923828125,12676.484375,9557.40625,53.5,100.5
505806.125,472014.78125,483321.03125,452485.9375,0.8136672135996971,0.823906850667053,0.8219504469648721,0.833309718142839,17993.40234375,10657.703125,15135.1640625,11580.1640625,53.5,101.5
512188.28125,363398.0625,380429.5,320325.0625,0.81768451500284,0.8645429053502479,0.8645845847342349,0.88597900173759,39922.9375,23989.322265625,33837.3125,25953.4609375,53.5,102.5
867348.6875,661501.25,671253.75,592668.875,0.798557586175783,0.8365095484792758,0.8441007894088071,0.8623521883423809,28481.33203125,17042.91015625,23825.75,18514.3125,53.5,103.5
1101634.125,880332.75,884717.625,812413.875,0.80913109866894,0.8359792029441041,0.846714006728891,0.859241339544235,33864.25,20439.6875,28264.833984375,21993.970703125,53.5,104.5
612802.6875,581187.125,576203.75,541711.4375,0.836300720375182,0.843616740321621,0.8460774720539741,0.8552914765353821,16865.384765625,10033.0322265625,14115.3505859375,10787.0556640625,53.5,105.5
355621.5,342912.78125,351047.15625,340484.0,0.849117591746688,0.849366290715078,0.8510583855434029,0.855540101226386,3763.90283203125,2058.81298828125,3099.76440429687,2139.55126953125,53.5,106.5
130161.3359375,128397.9765625,130131.515625,127308.0390625,0.871308163965222,0.871759030459521,0.871337647611338,0.8741292475915641,1122.26220703125,444.26657104492205,881.972534179688,449.291320800781,53.5,107.5
78548.1015625,84281.703125,88279.515625,85343.921875,0.8714498648493009,0.8686533923378541,0.8555236417063209,0.8603279713566031,1483.49462890625,764.6050415039059,1205.880859375,842.802001953125,53.5,108.5
57665.8125,84352.046875,87555.296875,85761.4375,0.874005069686857,0.854328579087268,0.80869907055741,0.812618501796581,1513.79357910156,569.881286621094,1165.8056640625,575.907958984375,53.5,109.5
187639.875,192066.21875,196458.4375,191314.21875,0.870114584292327,0.8687019268441641,0.864010323903875,0.8675711821214309,6266.11865234375,3028.97412109375,5119.9677734375,3316.38940429688,53.5,110.5
891905.5,824859.5625,832860.9375,811414.25,0.846436299005053,0.847847512731798,0.8566022880488778,0.8602948683800699,15959.30078125,8595.791015625,12955.1689453125,9517.65625,53.5,111.5
951564.1875,879498.375,883450.625,858422.125,0.838602521447116,0.8395782194426271,0.8501554543833969,0.854400608672541,14408.2744140625,8394.892578125,11825.6083984375,9278.7275390625,53.5,112.5
510885.5,491818.625,500237.5625,493794.625,0.856566528039387,0.857313204658005,0.8595559858432281,0.861364870407872,9753.69140625,5871.80029296875,7916.8271484375,6293.3798828125,53.5,113.5
468194.0625,451583.625,468398.0625,454357.6875,0.879556730605481,0.879738689807245,0.8795042514543671,0.8831161483235741,3188.57934570312,1975.1535644531302,2652.09619140625,2026.4580078125,53.5,114.5
529560.375,464726.03125,486208.875,467146.75,0.898206020787825,0.901722180285605,0.9065392003423121,0.9102033898239921,4557.60400390625,2881.328125,4153.970703125,2997.830078125,53.5,115.5
943788.1875,862533.3125,915724.5625,871246.4375,0.8564225635875881,0.856803594082672,0.860691851323232,0.867458258498604,10311.966796875,6340.59326171875,9097.3076171875,6752.7451171875,53.5,116.5
691252.8125,613952.625,656425.125,625351.5625,0.851157235672206,0.8516353122396361,0.8586564446286179,0.8653473033945809,14217.6640625,8549.4873046875,12080.787109375,9268.4990234375,53.5,117.5
404376.46875,375805.03125,401484.5625,383021.53125,0.8807708627750219,0.881373223472983,0.8816235322891229,0.887067299314687,8988.783203125,5462.5078125,7590.08203125,6083.5947265625,53.5,118.5
353384.53125,329425.8125,353094.375,335566.78125,0.8899502469415601,0.890235054840271,0.8900406063682951,0.895498987234807,8507.4287109375,5160.89501953125,7179.42724609375,5725.15478515625,53.5,119.5
316600.4375,296490.90625,316240.125,299420.1875,0.9037519254908392,0.904013909749912,0.9038614622451792,0.908974805140479,8145.619140625,4965.60595703125,6869.1123046875,5552.6005859375,53.5,120.5
245470.8125,234614.234375,246956.1875,232976.515625,0.9241264853697391,0.92389301116825,0.9236673651157009,0.927988395496998,8400.1279296875,5246.10888671875,7141.33740234375,5812.6728515625,53.5,121.5
404589.9375,401216.34375,415218.3125,393199.46875,0.8770803401428949,0.8764839904051178,0.873851302248611,0.8805409119826558,11851.134765625,7582.2724609375,9816.912109375,8103.15283203125,53.5,122.5
324887.71875,327494.875,344505.46875,340137.28125,0.901115364746751,0.899503886652112,0.895144397113062,0.8964739229853149,11727.8876953125,7404.63525390625,9628.107421875,7931.60107421875,53.5,123.5
533025.4375,534051.5,565455.625,539994.0625,0.848087926530505,0.8489031005616291,0.838845333814413,0.84610187070933,9581.9296875,5944.548828125,7834.490234375,6433.708984375,53.5,124.5
568742.8125,599719.4375,637012.8125,605598.4375,0.849542699924565,0.8491269103572578,0.831482304873595,0.8397927783286899,6838.072265625,4230.2734375,5723.79296875,4627.65478515625,53.5,125.5
603951.0625,624336.75,668764.9375,636033.0625,0.8519545996947171,0.8516340855554929,0.83606689510158,0.84409039872298,4794.19970703125,2867.19873046875,4230.7080078125,3532.12475585938,53.5,126.5
435593.1875,471303.21875,512398.3125,491210.5625,0.894108827125095,0.8887839854870351,0.8754377711893231,0.8805884387444259,32334.34375,17789.212890625,32329.611328125,26679.345703125,53.5,127.5
592602.375,596836.3125,645807.9375,626264.875,0.8451350525512341,0.8448408597705899,0.8312308277486509,0.8363380218381959,1411.3293457031302,740.724243164063,1411.3293457031302,1307.2578125,53.5,128.5
804197.9375,824137.25,875443.5,857191.6875,0.816699837007855,0.8166168325054841,0.8004608955610341,0.8046210159121909,1572.2180175781302,786.109008789063,1571.64306640625,1548.25732421875,53.5,129.5
873224.875,857801.1875,900110.375,882995.625,0.8321069449448749,0.831974070312819,0.8269377281017509,0.8302283440086841,1570.55505371094,788.1375122070309,1565.02294921875,1313.955078125,53.5,130.5
811576.5,766245.0625,789904.1875,775064.125,0.833929938954799,0.833889626017832,0.8383646684718141,0.8414013385642691,836.2727661132809,433.39990234375,728.3399047851559,605.277587890625,53.5,131.5
453381.625,452050.375,452473.21875,452065.4375,0.838869902341572,0.838856014109222,0.839192746452813,0.8393376703513851,57.9961547851562,31.981275558471697,43.824779510498104,36.5393714904785,53.5,132.5
343414.3125,341436.5625,337004.96875,340512.15625,0.8442092451653691,0.844228518161185,0.8471168598583559,0.845525815548077,13.423544883728,7.09616994857788,9.791911125183109,7.31620979309082,53.5,133.5
455983.96875,410445.09375,404557.1875,406932.6875,0.85875334330355,0.8590372212124642,0.8746834228985301,0.8739475824831259,136.941024780273,79.5206298828125,109.345420837402,84.82159423828129,53.5,134.5
638921.0,621858.125,622029.6875,621538.6875,0.866658110025879,0.866477934255869,0.8701833025502959,0.8702857735411971,235.703063964844,125.457977294922,183.565734863281,131.964553833008,53.5,135.5
384769.90625,405276.40625,404766.375,406090.5625,0.8702575212814291,0.868744591431208,0.8635148125115859,0.8630683031413171,16.2209625244141,8.466762542724611,8.466762542724611,8.466762542724611,53.5,136.5
147198.46875,156720.046875,157434.625,156640.765625,0.906852477183524,0.9046566939344358,0.9003750144358009,0.900877370437694,19.489833831787102,10.4219627380371,10.4219627380371,10.4219627380371,53.5,137.5
45589.578125,50731.72265625,51124.84375,50779.28515625,0.916009457774453,0.91305070675502,0.9058117331995199,0.906448362333928,16.6095657348633,8.47731399536133,8.47731399536133,8.47731399536133,53.5,138.5
292720.53125,326949.03125,324385.9375,334450.1875,0.83366724574097,0.8328961773385949,0.815673993905159,0.809955179393232,2127.70874023437,1228.64929199219,1477.26818847656,1264.439453125,53.5,139.5
873937.3125,1022136.1875,1013453.375,1046071.5,0.8322095180506259,0.8289292923570369,0.8054233092096421,0.7991608338172379,15072.013671875,9180.5146484375,11909.17578125,9453.5625,53.5,140.5
319723.03125,398174.03125,395256.46875,406280.78125,0.84904161373136,0.839780606937928,0.8133782278634609,0.808173058820072,6956.2666015625,4128.69091796875,5814.23486328125,4502.427734375,53.5,141.5
114659.640625,125424.59375,125373.3359375,125543.40625,0.9076525623151851,0.9047027683584051,0.8990236994925551,0.8988867240276049,5415.99853515625,3598.82446289062,4809.30322265625,3610.7802734375,53.5,142.5
4294.27099609375,5829.92431640625,5842.07421875,5845.16357421875,0.962299415005372,0.951631990236826,0.94871082522988,0.94868370292937,203.207000732422,132.202209472656,179.93603515625,138.695114135742,53.5,143.5
3643.62744140625,6721.72314453125,6804.42041015625,6750.1494140625,0.91809044697706,0.873998594607387,0.84703511998994,0.8482551440191899,12.509540557861301,6.2547702789306605,6.2547702789306605,6.2547702789306605,53.5,155.5
