UN_cur,UN_ssp1,UN_ssp3,UN_ssp5,pop_cur,pop_ssp1,pop_ssp3,pop_ssp5,lat,lng
328512.4375,332659.5938,326620.7188,341900.0,1482.543701,1715.2133789999998,1106.0373539999998,2287.266602,59.5,-106.5
312483.5,314906.0313,308470.625,324765.0,1928.612915,2271.9379879999997,1453.306519,3036.317627,59.5,-105.5
33985.70313,37282.25781,37299.59375,37257.72656,9.361846924,11.02255821,6.552505493,14.11709023,59.5,-69.5
2410.154785,2738.918457,3027.0073239999997,2682.113037,71.34092712,45.71328735,35.11233139,49.05010605,59.5,14.5
679.8759766,690.2041016,767.6873168999999,674.6855469,3.415178537,2.433206081,3.380418301,2.9328823089999996,59.5,15.5
13897.080080000002,16267.56934,14321.78809,14265.884769999999,511.43322750000004,308.04006960000004,391.7609863,364.6924133,59.5,23.5
127618.1563,186049.9688,137037.75,137230.25,50188.24609,11756.375979999999,38305.76953,10888.52832,59.5,24.5
180606.7344,211131.9375,184549.7813,184879.625,40109.88672,16315.63184,30603.79688,14403.736330000002,59.5,25.5
201334.6406,608919.0,210264.2656,208900.2188,31708.26367,16738.12695,24187.84375,18339.50391,59.5,26.5
167937.6094,384973.5625,174134.9531,170834.125,15009.923830000002,8188.119140999999,11927.88184,9238.884766,59.5,27.5
270996.375,283948.0938,237452.7031,218842.2656,118675.8203,59616.80469,98294.03906,64607.60547,59.5,28.5
263294.0625,358388.4688,274324.3125,246612.5156,112297.8516,39328.17188,94406.75,42473.70313,59.5,29.5
193587.2344,236625.9688,201945.0313,191550.7656,172849.6875,39907.91797,144872.7813,42638.63281,59.5,30.5
40226.33984,48008.05469,42796.69141,41902.14063,12682.24023,7644.440918000001,10658.6875,8329.553711,59.5,31.5
82969.25,83554.17969,84835.14844,83910.09375,3792.101318,2262.849854,3176.076416,2455.575195,59.5,32.5
504274.4063,528040.6875,526268.4375,517106.6875,29194.664060000003,17621.60156,24402.46289,19120.07422,59.5,33.5
728336.5625,779741.625,774567.625,764556.3125,41214.79297,24973.57813,34359.74219,27071.128910000003,59.5,34.5
659279.6875,707892.625,700414.1875,691291.625,24553.86133,14853.30664,20652.71094,16347.14746,59.5,35.5
533010.8125,571008.5625,567997.6875,555282.9375,33163.08984,20003.08398,27917.77539,21725.875,59.5,36.5
418401.375,453843.75,440417.0938,407568.9063,81527.79688,47413.97656,68436.55469,51753.15234,59.5,37.5
174318.7656,202311.0313,185107.625,165460.625,18694.47266,11251.44531,15704.63965,12292.41602,59.5,38.5
16682.35742,17792.625,17446.26758,16966.38672,363.4176025,224.6226807,296.01080319999994,242.1701508,59.5,40.5
16570.91797,16783.3457,16966.46094,16933.96875,675.2469482000001,408.11468510000003,561.1079102000001,445.14492800000005,59.5,41.5
54088.921879999994,55746.015629999994,55508.578129999994,55255.55078,1561.385742,958.352417,1314.127441,1037.369385,59.5,42.5
273822.375,281211.6875,281382.875,282061.0625,6161.114258,3873.305176,5190.987305,4203.894043,59.5,43.5
359422.8125,367260.125,367689.0625,367301.625,10360.26367,6369.843261999999,8661.748047,6937.630370999999,59.5,44.5
8101.613281,8123.714355,8242.939453,8290.671875,334.5194092,203.9856415,279.2939148,221.93795780000002,59.5,45.5
291046.8438,295460.7188,297783.6563,301337.3125,9860.597656,5978.178711,8360.27832,6525.225098,59.5,46.5
519869.9375,530664.5625,536555.5,543075.5,14904.416019999999,8927.986328,12723.71484,9987.149414,59.5,47.5
325067.875,333400.3125,337883.3438,341831.0938,11588.08301,6943.850586,9802.834961,7703.572754000001,59.5,48.5
427611.8125,451667.6875,439416.75,444209.6875,13529.47363,8147.287598000001,11500.41113,8966.287109,59.5,49.5
507446.75,531967.125,533745.75,536693.375,12728.32715,7589.440918000001,10636.34766,8389.922852,59.5,50.5
534547.8125,562867.6875,565348.4375,567705.6875,15407.3877,9228.729492,12857.38379,10071.93945,59.5,51.5
562836.75,591288.5625,596261.5625,598826.0625,26702.05469,16164.12012,22474.88477,17564.57422,59.5,52.5
503279.6875,538608.6875,539475.3125,543462.875,25778.63672,15639.197269999999,21591.07227,16860.97852,59.5,53.5
308447.4063,323742.6875,325043.125,329844.0938,24681.73047,14992.65625,20701.09375,16143.64844,59.5,54.5
383258.9375,406179.9375,409247.0313,416608.8125,24171.86328,14666.0625,20370.83008,15889.66016,59.5,55.5
601207.25,654007.875,645719.75,652574.1875,27133.20117,16294.03711,22753.19336,17646.4668,59.5,56.5
567606.5,607491.3125,615663.5625,624550.0,57086.828129999994,25939.01367,38472.33594,28300.29883,59.5,57.5
727577.6875,745368.0625,763742.625,772561.1875,85752.96094,24272.08008,71985.59375,25927.4375,59.5,58.5
761876.875,777591.625,802288.5,813431.375,47749.9375,18461.17773,40325.23438,20011.17188,59.5,59.5
97026.40625,99275.67969,102019.8906,104199.5156,3890.2312009999996,2157.47583,3320.54126,2359.736084,59.5,60.5
16574.94336,16320.75684,16995.46094,16973.73047,325.4788208,196.8814392,274.12017819999994,215.19812009999998,59.5,62.5
24.23046684,23.83572197,24.79132843,24.59770966,1.015755892,0.557608247,0.7889088390000001,0.7155599,59.5,63.5
20512.06641,22867.25391,23319.5,22713.85938,91.23138428,56.09737396,83.64582062,62.603042599999995,59.5,74.5
347387.6875,381286.7813,387159.5938,377309.1875,1102.075928,720.1174927000001,1072.610474,738.3777466,59.5,75.5
581281.0625,644930.625,651126.5,633823.6875,1900.635986,1239.1094970000001,1859.187378,1285.7769779999999,59.5,76.5
527354.1875,579064.5625,582520.0625,567799.5,1671.491455,1039.6879880000001,1666.8964839999999,1251.703979,59.5,77.5
391156.6875,440741.4375,443183.875,434404.1875,1317.186035,829.350708,1297.652466,941.5432129000001,59.5,78.5
272216.5625,307613.4688,310922.4688,306086.7188,991.7003784,615.6019287,976.2816162,732.7907715,59.5,79.5
296642.9375,434057.6875,440863.9375,435777.5313,1125.2558589999999,731.6333618,1029.973999,743.5783691,59.5,80.5
380170.375,445165.4688,452386.0,450067.1563,1308.415649,849.6211548,1241.267334,871.8375243999999,59.5,81.5
445145.0,491323.2813,498933.5,499565.1875,1719.502686,1013.1282960000001,1519.647217,1202.273804,59.5,82.5
654642.6875,707442.3125,717772.75,722084.875,4705.586914,2655.893555,3802.23584,3298.089355,59.5,83.5
656249.6875,722651.4375,732502.3125,739340.25,3069.440674,1828.385986,2864.978271,2283.461182,59.5,84.5
616593.25,663417.875,674474.5625,679821.5,2572.474121,1546.005005,2551.004639,2036.5959469999998,59.5,85.5
659183.25,723571.75,738304.6875,742843.25,2718.783691,1638.3515630000002,2657.003662,2104.284424,59.5,86.5
420323.25,464386.9688,475600.4063,477118.9375,1777.100464,1065.544678,1743.8890379999998,1383.031616,59.5,87.5
488650.3438,525373.9375,535764.125,532084.5,1846.263916,1189.209106,1816.251709,1289.6098630000001,59.5,88.5
602314.5,625337.8125,638907.0,632997.9375,1724.19165,1149.461182,1722.64917,1149.461182,59.5,89.5
596378.875,607005.6875,624596.9375,617500.625,1869.708252,1245.172852,1868.183105,1249.169434,59.5,90.5
598925.625,605602.625,627816.625,621285.3125,1806.230713,1200.247925,1804.4394530000002,1202.3789060000001,59.5,91.5
468322.4375,473610.25,490896.6563,486277.1563,1526.227661,1017.4851679999999,1526.227661,1017.4851679999999,59.5,92.5
424817.5,430161.5625,445604.2188,441585.75,1800.66272,1196.418091,1789.539429,1201.600464,59.5,93.5
538199.75,544059.375,560935.1875,556329.375,3349.4057620000003,2074.145752,3011.013672,2239.947754,59.5,94.5
478583.5313,482018.1563,495102.875,489977.0313,3639.8876950000003,2310.243652,3147.432861,2431.78125,59.5,95.5
240986.0,242039.5625,247138.3125,244601.6719,2779.627197,1841.719727,2459.384521,1856.7557370000002,59.5,96.5
297401.8438,300052.625,303369.75,300467.7813,3998.505615,2655.998291,3551.310547,2673.833252,59.5,97.5
354054.9688,358102.4688,360681.4375,358527.5,4467.910645,2966.7578129999997,3955.837646,2981.555664,59.5,98.5
398206.2188,406039.4375,406252.4375,404680.1875,6023.45166,3950.0354,5325.594238000001,4129.822265999999,59.5,99.5
316746.6875,322616.875,322879.5938,322631.9375,3508.984863,2193.8979489999997,3067.945557,2623.647217,59.5,100.5
339953.8438,348165.3125,347350.4375,348409.6875,3036.7270510000003,1895.984375,2653.87915,2272.269287,59.5,101.5
226899.9063,233267.8906,233073.0625,233430.1875,1555.955688,976.8897705,1344.51416,1136.518799,59.5,102.5
75981.28125,77935.625,78279.60938,78767.03906,242.93946839999998,157.7966156,205.24533080000003,166.1046753,59.5,103.5
355569.6875,365999.9688,362031.4375,365288.875,2101.385498,1059.632446,1589.280029,1565.950073,59.5,109.5
427285.75,445926.5938,438723.1563,442470.4375,3037.1333010000003,1537.98645,2306.55249,2267.330811,59.5,110.5
356080.6875,373824.4063,367996.5938,373648.3438,2837.227539,1455.639648,2178.899902,2104.352295,59.5,111.5
243491.0625,256388.8125,253104.0156,259206.7031,3110.449707,1605.22583,2397.929932,2218.9375,59.5,112.5
164954.2031,174687.8438,172294.0,177381.0781,2508.057861,1275.922974,1910.922363,1794.902222,59.5,113.5
12190.14648,13028.27539,12780.92383,13219.438479999999,285.265625,147.0631104,232.24880980000003,220.4099426,59.5,114.5
29304.90625,30166.910160000003,30278.40039,31277.632810000003,2.576821804,1.288410902,2.576821804,2.318441629,59.5,122.5
12149.55957,12417.78125,12682.59766,12703.0625,53.83043289,26.91521645,53.83043289,53.52317047,59.5,123.5
34902.34375,34794.375,35849.00391,35764.08594,197.2525635,98.62628174,197.2525635,196.62231450000002,59.5,124.5
83137.3125,82522.46875,85252.89844,85276.89063,824.8972167999999,412.44860839999996,824.8972167999999,758.6593017999999,59.5,125.5
75668.03125,75174.71875,76834.79688,77312.26563,458.4542847,229.2271423,458.4542847,451.41516110000003,59.5,126.5
124559.2188,123411.1484,125262.2813,126178.2969,641.0001221,320.50006099999996,641.0001221,641.0001221,59.5,127.5
187279.9375,187068.9375,188132.6406,189212.7344,921.2451781999999,460.62258909999997,921.2451781999999,921.2451781999999,59.5,128.5
274085.4688,275103.9375,274941.0313,275299.5313,1498.087036,751.7936401000001,1494.3283689999998,1488.828125,59.5,129.5
292371.0625,295142.1563,295738.9375,296380.7813,1616.3188480000001,815.5270996,1608.66333,1593.9279789999998,59.5,130.5
337970.4688,342920.5313,345582.875,346276.8438,1611.121704,815.9718017999999,1578.1173099999999,1551.044189,59.5,131.5
134447.0625,136947.9375,138046.7656,138987.8906,101.3952637,57.46872711,84.16397095,79.06619263,59.5,132.5
90531.83594,47788.66016,47830.79297,47868.46875,1.430711627,1.0202343459999998,0.897864819,1.228776813,58.5,-135.5
118655.1641,129909.1406,130077.2422,130237.6172,537.4363403,481.772583,355.1834717,594.9570923,58.5,-134.5
637093.625,384120.5313,384723.9688,385057.2188,17.97123337,15.41731071,11.49757481,18.79001236,58.5,-133.5
187827.7188,197068.2656,199251.8438,200015.8281,72.31941223,78.77650452,51.65672684,103.3134537,58.5,-130.5
63259.65234,49416.39453,49674.16797,49787.9375,0.000544337,0.000544337,0.000544337,0.0009525889999999999,58.5,-127.5
1029.579346,1073.758545,1083.067139,1098.932983,0.004757476,0.004757476,0.004757476,0.008258351,58.5,-126.5
51523.28125,28078.839839999997,28076.11914,27811.01172,2.090828896,2.090828896,2.090828896,4.181657791,58.5,-118.5
628137.375,408186.875,452434.7813,398866.1563,5796.899414,779.1782837000001,801.0272827,1207.7873539999998,58.5,-117.5
2038860.875,1700238.25,1998842.375,1643684.125,3470.533203,3659.5595700000003,3268.95166,6613.844727000001,58.5,-116.5
845448.4375,584497.5,624290.8125,571039.375,2021.2592769999999,2363.355957,1663.36145,3489.901611,58.5,-115.5
408867.0313,397458.5313,396405.3438,392261.9375,2971.424072,3559.601318,2268.254395,4784.751953,58.5,-114.5
266289.1563,308543.1875,308460.3125,313735.5313,1530.670898,1777.0294190000002,1133.8396,2355.9685059999997,58.5,-110.5
381240.75,391897.5313,389470.375,397322.875,0.015715268,0.018141305,0.011594878999999999,0.024078928,58.5,-109.5
358445.75,357753.8125,355088.875,368636.9375,632.4477539,657.614624,582.1139526000001,724.7264404,58.5,-103.5
348916.9375,361674.5,360790.875,363417.3125,1505.482544,1105.6779789999998,940.9995117000001,1390.0522460000002,58.5,-101.5
349709.875,360690.0313,361124.1875,356828.0625,843.5791016000001,792.7810668999999,548.6004638999999,1011.8620609999999,58.5,-98.5
108648.4063,73171.03125,73128.92188,73239.78125,1402.0258789999998,1568.2948,1019.458374,2073.814697,58.5,-78.5
187810.25,241458.1563,242312.0469,242313.2031,68.04082489,82.7660675,52.80780029,112.21658329999998,58.5,-69.5
119150.8438,151706.7188,151822.4531,152022.3594,192.2704926,218.0986938,140.83453369999998,291.0249023,58.5,-68.5
114814.2031,142211.5313,145050.625,144046.8438,2151.82959,1275.572388,1535.740967,1557.1501460000002,58.5,-4.5
106446.9766,162330.125,188706.5625,178873.0938,18823.99023,4984.349121,9630.614258,6143.476074,58.5,-3.5
241212.2813,184235.6719,208382.2813,179659.9688,902.951416,0.0,0.0,0.0,58.5,12.5
146348.2031,146319.9688,166491.1094,142997.9531,124.2439041,13.08418751,10.53759956,15.10389423,58.5,13.5
2227144.0,2269726.0,2572228.75,2187217.75,44773.16406,37347.59766,31734.19727,38502.72656,58.5,14.5
5960402.5,6452775.0,7333607.0,6260476.0,29293.14063,18796.57422,15246.25391,21822.65234,58.5,15.5
1573055.375,1459515.5,1647771.875,1322190.375,27629.16797,10650.2168,9218.545898,12663.54004,58.5,16.5
55575.86719,81372.49219,61668.390629999994,61083.640629999994,10022.12109,5345.206543,7646.394043000001,6315.88623,58.5,22.5
51372.65234,78890.41406,67326.30469,65969.25781,5935.14502,3535.695313,4531.503906,4071.580322,58.5,23.5
286305.75,567528.3125,302457.4375,297583.5,56955.94531,22948.29297,43446.43359,26950.46289,58.5,24.5
405517.4063,1006852.375,411009.8125,410454.375,63104.02344,33032.90234,48210.53516,38816.34766,58.5,25.5
512521.5313,1327963.125,526046.75,518828.4688,76940.34375,43161.52734,58754.97656,46746.69141,58.5,26.5
254606.2969,352398.75,273323.6875,264999.8438,32793.30469,16122.90723,25665.99219,18579.95508,58.5,27.5
428776.625,449602.9063,436667.3125,430947.9375,54782.07422,33177.60547,46182.375,35780.57031,58.5,28.5
325610.5,334912.5938,309029.5625,298113.5625,70646.17969,42536.12109,59411.67969,46312.98828,58.5,29.5
487917.6875,656443.3125,520797.3438,471783.8125,76347.46094,45853.23047,64163.42578,49939.10156,58.5,30.5
386484.125,476669.7188,437138.0313,409808.1875,93400.79688,55830.30859,78301.92188,60800.67578,58.5,31.5
444223.1875,462574.3438,464772.4375,467544.75,46788.51563,28349.81055,39610.73438,30955.31836,58.5,32.5
576874.3125,625665.8125,608757.1875,596635.0625,87663.10938,52591.85156,73400.78125,57332.14453,58.5,33.5
862334.5,941464.0625,903111.75,875562.25,105541.5078,63469.25391,88703.47656,69392.84375,58.5,34.5
626477.125,777722.6875,661800.625,624477.375,41288.42578,25129.54102,34831.68359,27467.625,58.5,35.5
722694.25,684939.875,660901.4375,676187.125,42974.63672,25768.00781,36095.62109,28059.26953,58.5,36.5
357474.0313,366116.9063,359503.7813,345429.375,21346.14844,12448.31641,17831.65234,13563.25098,58.5,37.5
681214.8125,693815.375,650156.75,639949.8125,46378.70313,27996.95703,38959.23828,30470.46289,58.5,38.5
514948.9375,502859.875,482042.7813,488363.0,32913.35156,19971.75781,27702.160160000003,21778.89453,58.5,39.5
413639.625,435178.5,429542.8125,429076.25,26711.94531,15550.396480000001,22473.67188,16902.41992,58.5,40.5
618628.25,658005.375,643609.0,622429.25,35961.78125,21404.6875,30312.32422,23374.2207,58.5,41.5
665586.625,714611.5625,691130.9375,668838.8125,25181.29492,15071.17871,21191.14063,16457.23438,58.5,42.5
606128.125,622358.6875,618112.8125,608076.0625,20979.25586,12608.47852,17673.74414,13957.082030000001,58.5,43.5
523461.2813,540125.5,535220.8125,516672.0,18334.89453,11003.313479999999,15504.6084,12306.55859,58.5,44.5
521080.5,545382.4375,534890.0,514592.5313,33139.18359,19752.91016,27408.210939999997,21563.53516,58.5,45.5
585264.3125,677540.6875,616115.3125,590626.625,23113.75,14020.832030000001,19485.78516,15219.384769999999,58.5,46.5
662528.25,801187.5,702675.375,667285.625,23406.39063,14222.14844,19680.39063,15504.451169999998,58.5,47.5
484745.2188,644229.1875,518081.5313,483883.3438,34545.5625,20883.96094,29081.07422,22786.12109,58.5,48.5
579538.9375,697212.6875,613617.875,601888.375,196476.1094,118059.6484,165266.2969,128801.5234,58.5,49.5
520614.0,579871.9375,546934.4375,545323.625,64507.96875,38959.82031,54285.5,42484.76563,58.5,50.5
634531.125,656116.8125,641713.375,668349.3125,45964.90625,27767.3125,38683.39453,30210.98828,58.5,51.5
828355.25,712307.8125,704033.4375,718973.5,53799.20703,32592.86523,45291.42969,35464.82813,58.5,52.5
915013.625,762141.6875,745483.625,728443.75,156486.9844,94329.27344,131791.8281,102961.7188,58.5,53.5
856335.6875,813073.875,774396.625,765614.125,58961.34375,30866.98047,49703.02734,33423.94922,58.5,54.5
830663.0,808192.625,771666.6875,882196.8125,80946.86719,30673.183589999997,67987.96875,32353.601560000003,58.5,55.5
524345.4375,621814.5,548754.375,568361.5,186239.5313,66018.85938,134708.0313,63834.92578,58.5,56.5
460096.1875,629514.5625,589918.25,572879.9375,208299.7031,104190.5234,152121.625,113383.5781,58.5,57.5
543256.6875,599706.8125,570998.25,582920.5625,116566.9453,70433.38281,97624.07031,76931.28906,58.5,58.5
1065190.5,1070200.75,1083554.125,1105595.0,170018.0938,73740.75,139614.2031,80609.03906,58.5,59.5
1071297.75,1065853.0,1094381.375,1116997.875,408695.625,220540.9063,344733.0625,240317.3125,58.5,60.5
480194.1563,482277.5313,495825.0,502695.6875,95711.92188,57203.00781,79703.375,62270.75781,58.5,61.5
472141.25,477416.6875,489441.3125,490968.4375,27375.6875,16631.73438,23150.20313,18091.31055,58.5,62.5
327777.5938,374304.8125,358867.2188,341177.0625,15606.12109,9383.999023,13120.87012,10257.20801,58.5,63.5
63974.50781,64784.75,65724.50781,65576.10156,3048.548828,1843.680176,2566.650879,1988.539307,58.5,64.5
87.18283844,86.23754883,90.12245178,88.73296356,4.662378311,2.869155407,3.9450883869999998,3.187951088,58.5,67.5
156075.9063,225407.6094,231592.75,226725.6563,3546.7402340000003,2146.793457,2997.345459,2402.630371,58.5,68.5
157190.1563,174031.2969,180182.875,178212.8906,2517.751465,1508.71936,2129.380615,1689.341309,58.5,69.5
16922.38867,18166.04688,18807.6875,18685.17969,403.6560669,249.1251526,345.9108582,268.9233704,58.5,70.5
17096.70898,18150.64844,18797.50781,18649.8125,189.5560303,117.2390213,162.42047119999998,125.67636110000001,58.5,71.5
563.9387207000001,652.2629394999999,670.7036132999999,662.2763672,8.736557007,5.389129639,7.663188934,5.887087822000001,58.5,72.5
398526.4688,424853.4688,431100.4375,421464.3438,9372.615234,5464.494140999999,7976.28418,6093.82959,58.5,74.5
646781.5625,684060.875,691951.25,678181.5,1890.5378420000002,1254.55835,1876.484253,1260.854614,58.5,75.5
664266.375,692911.4375,697374.375,688446.125,1916.624634,1277.7495119999999,1911.1779789999998,1277.7495119999999,58.5,76.5
665928.0625,697376.625,700381.9375,695605.0,2213.478027,1432.398682,2098.652344,1450.09436,58.5,77.5
645942.5,664599.5625,668324.5625,666233.8125,2189.728271,1389.890991,1992.085938,1402.924438,58.5,78.5
584406.125,606003.25,613606.0625,608489.125,2345.817871,1482.472534,2116.025391,1500.759644,58.5,79.5
551693.875,575210.125,585165.75,580154.875,4319.97168,2639.563965,3629.5920409999994,2706.7705079999996,58.5,80.5
556968.5625,660523.9375,672950.125,669801.5,9696.070313,5800.300293,8248.509766,6377.155761999999,58.5,81.5
558532.25,651002.5625,661297.625,661642.75,14893.951169999998,8853.881836,12338.69922,9800.466797,58.5,82.5
601573.5,641061.75,653129.0,653844.1875,17337.9707,10409.82715,14310.388669999998,11537.35938,58.5,83.5
619947.4375,672802.125,686650.0625,687847.6875,3648.852295,2189.321289,3354.250977,2703.2495120000003,58.5,84.5
626198.0,676048.125,690760.125,692139.8125,2947.467529,1769.8967289999998,2849.967773,2282.974121,58.5,85.5
620675.8125,640695.3125,657068.5625,656859.125,4344.131348,2581.217285,3855.711914,3057.025635,58.5,86.5
613702.625,636320.8125,653044.9375,653020.625,3976.5371090000003,2376.568848,3579.998047,2849.399658,58.5,87.5
573533.5,573153.9375,591117.5625,590997.875,2240.278564,1416.569336,2152.688721,1587.662842,58.5,88.5
492828.0625,488081.7188,505024.2188,503184.25,1628.067261,1085.251587,1627.813232,1085.427002,58.5,89.5
702867.625,691728.5,711536.0,706031.375,2243.918945,1495.945801,2243.918945,1495.945801,58.5,90.5
676754.1875,687094.3125,698017.8125,684207.125,12301.52148,4878.649902,8039.664062999999,4895.716797,58.5,91.5
406951.875,419845.375,424226.8125,416814.8125,8871.77832,5040.713379,7936.977539,5112.226563,58.5,92.5
488936.625,498124.25,509014.1875,504573.9688,5492.407227000001,3228.803467,4636.858886999999,3650.437012,58.5,93.5
432565.9375,435964.5938,447105.4375,441567.125,6363.587890999999,3704.234131,5305.555664,4222.20166,58.5,94.5
347809.875,346077.375,355077.3125,350583.7813,6547.32666,4228.133301,5725.117676,4339.770508,58.5,95.5
373372.125,372553.6875,380461.375,376666.0313,6550.499022999999,4320.64502,5803.207031,4341.810547,58.5,96.5
413562.375,414027.2813,419694.1563,415671.125,6564.766113000001,4338.795897999999,5819.097168,4354.44873,58.5,97.5
356419.3438,357296.0938,356808.4063,356373.25,6155.195313,4035.3774409999996,5444.02002,4126.743164,58.5,98.5
362460.0938,364024.1875,363647.125,362760.5938,4868.866211,3120.837891,4279.677246,3421.5656740000004,58.5,99.5
363299.75,366281.75,365120.3438,363784.3125,4781.842285,3027.10791,4184.30127,3333.380615,58.5,100.5
437761.5625,442424.2813,441144.2188,440732.5938,4644.140136999999,2960.056152,4047.82666,3245.375977,58.5,101.5
310066.75,313940.5625,316061.5938,315492.5,4048.6521,2608.550049,3410.898193,2738.860352,58.5,102.5
475192.4375,482343.6875,488760.25,488026.8125,3548.451172,2354.381592,2953.752686,2366.9291989999997,58.5,103.5
